metric,labels,timestamp,value
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:22:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:22:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:22:38Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:22:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:23:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:23:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:23:38Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:23:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:24:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:24:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:24:38Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:24:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:25:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:25:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:25:38Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:25:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:26:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:26:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:26:38Z","247"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:26:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:27:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:27:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:27:38Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:27:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:28:08Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:28:23Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:28:38Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:28:53Z","250"
"throughput","__name__=throughput;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=throughput;service_type=elastic-workbench-linked-service","2025-11-03T15:29:08Z","250"
