metric,labels,timestamp,value
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:22:08Z","56"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:22:23Z","51"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:22:38Z","66"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:22:53Z","65"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:23:08Z","71"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:23:23Z","67"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:23:38Z","72"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:23:53Z","92"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:24:08Z","86"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:24:23Z","95"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:24:38Z","100"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:24:53Z","85"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:25:08Z","118"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:25:23Z","101"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:25:38Z","108"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:25:53Z","145"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:26:08Z","128"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:26:23Z","115"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:26:38Z","176"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:26:53Z","140"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:27:08Z","184"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:27:23Z","194"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:27:38Z","116"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:27:53Z","126"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:28:08Z","166"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:28:38Z","169"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:28:53Z","131"
"avg_p_latency","__name__=avg_p_latency;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=avg_p_latency;service_type=elastic-workbench-linked-service","2025-11-03T15:29:08Z","136"
