metric,labels,timestamp,value
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","821649408"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","822145024"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","822493184"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","823123968"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","823959552"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","824463360"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","824832000"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","825475072"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","825905152"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","826331136"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","826798080"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","827256832"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","827604992"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","827944960"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","828403712"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","828755968"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","829071360"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","829403136"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","829820928"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","830373888"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","830726144"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","831074304"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","831541248"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","831889408"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","832253952"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","832602112"
