metric,labels,timestamp,value
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:22:08Z","18287"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:22:23Z","21683"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:22:38Z","24693"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:22:53Z","28051"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:23:08Z","31419"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:23:23Z","34521"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:23:38Z","37940"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:23:53Z","41342"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:24:08Z","44787"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:24:23Z","48259"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:24:38Z","51743"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:24:53Z","55246"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:25:08Z","58737"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:25:23Z","62443"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:25:38Z","65681"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:25:53Z","69209"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:26:08Z","72444"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:26:23Z","76261"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:26:38Z","79576"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:26:53Z","83402"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:27:08Z","87002"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:27:23Z","90356"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:27:38Z","93963"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:27:53Z","97801"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:28:08Z","101156"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:28:38Z","108338"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:28:53Z","112189"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-2;instance=linked-service-2:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-11-03T15:29:08Z","115694"
