target,K,n_bins,fs,disc,score,accuracy,f1,precision,recall,log_loss,persistence_accuracy,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,8,8.0,mrmr,classic_quantile,aic,0.437268002969562,0.3373081213269239,0.35132066326603767,0.36963632772883415,1.4624751950678838,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.9455195819027722,0.3774935412220657,16.125627825967968,692.0,655.0,,,False,30,,0.4922048997772829,0.5805493689680772,0.437268002969562,0.3318737059754587,0.5273079075378527,0.3373081213269239,0.38070196926898275,0.566007868680023,0.35132066326603767,0.31746268181969095,0.5274887326953552,0.36963632772883415,1.817230097505514,1.286797682401117,1.4624751950678838
throughput_3,8,2.0,mrmr,kmeans,bic,0.9020044543429844,0.8742296918767507,0.8655439441474084,0.8843576132786637,0.28102432747016753,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5134479058906436,0.1706456111278385,14.747446405002847,1286.0,61.0,,,False,30,,0.6265775798069785,0.9161098737936154,0.9020044543429844,0.6205334165215634,0.8956882331535307,0.8742296918767507,0.7437436841555063,0.8910341484025438,0.8655439441474084,0.6961904160881821,0.9007374983345917,0.8843576132786637,0.7298980441234117,0.3160620353776875,0.28102432747016753
throughput_3,8,3.0,mrmr,kmeans,bic,0.7134372680029696,0.719062980365949,0.7555936554589451,0.725042776509956,0.6614876535474927,0.9265033407572383,0.914153959306475,0.9141389976318206,0.9141698561870707,0.44988864142538976,0.20686123911930365,0.14996288047512993,0.3333333333333333,1.0219530437677082,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5157229399774224,0.22793077095411718,15.023577846121043,1153.0,194.0,,,False,30,,0.6176688938381588,0.6466221232368226,0.7134372680029696,0.5990584321450428,0.6025061284197997,0.719062980365949,0.6536830736780916,0.6770527606867597,0.7555936554589451,0.6872753686711567,0.6627251565374191,0.725042776509956,1.1027927057266138,0.70557963382993,0.6614876535474927
throughput_3,8,4.0,mrmr,kmeans,bic,0.8507795100222717,0.8222848304242314,0.816373768273915,0.832037109659441,0.5269794040458752,0.9161098737936154,0.8821964285150317,0.8821660010951597,0.8822276383158036,0.44766146993318484,0.15461538461538463,0.11191536748329621,0.25,1.1702782189966097,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.454040409065783,0.25415813201107085,15.382003437029198,1072.0,275.0,,,False,30,,0.43801039346696363,0.8270230141054195,0.8507795100222717,0.40723046677748703,0.8030075668998817,0.8222848304242314,0.5214460631373271,0.8079218476309002,0.816373768273915,0.5653253038625778,0.7986278102898703,0.832037109659441,1.765746159540692,0.5782405062483216,0.5269794040458752
throughput_3,8,5.0,mrmr,kmeans,bic,0.7728285077951003,0.7687438245487549,0.7796544335599777,0.7638090099238537,0.699851059101341,0.8804751299183371,0.859177735613644,0.8592543347871338,0.8591020764076343,0.2858203414996288,0.08891454965357967,0.05716406829992576,0.2,1.4693691557465314,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4210469080135226,0.2556512509472668,15.422983997035772,975.0,372.0,,,False,30,,0.4394951744617669,0.821826280623608,0.7728285077951003,0.39357929304981,0.8126983563368342,0.7687438245487549,0.46711899314260463,0.806408537807839,0.7796544335599777,0.42091877946159667,0.8202454376968922,0.7638090099238537,1.8013575919516769,0.59262786051924,0.699851059101341
throughput_3,8,6.0,mrmr,kmeans,bic,0.5048255382331106,0.47805666151782117,0.4741805952179976,0.5170156622638173,1.3706219042838264,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4616347730625421,0.2940607580821961,15.495625359006226,910.0,437.0,,,False,30,,0.4172234595397179,0.5456570155902004,0.5048255382331106,0.3820084603354072,0.5192449629799225,0.47805666151782117,0.4983700008338312,0.5445260419661172,0.4741805952179976,0.32076093273525375,0.5421027542512763,0.5170156622638173,1.7383626167331325,1.4664141227834422,1.3706219042838264
throughput_3,8,8.0,mrmr,kmeans,bic,0.7334818114328137,0.6363729116342935,0.6126447102395682,0.6755931060734172,0.9817936783814328,0.8678544914625093,0.8317576395241347,0.8317781544294499,0.8317380668776017,0.25092798812175204,0.050148367952522255,0.031365998515219005,0.125,1.8923113175606419,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.345117948949337,0.2665146319195628,15.137016907101497,828.0,519.0,,,False,30,,0.3548626577579807,0.5523385300668151,0.7334818114328137,0.3287244184527185,0.4063078588194902,0.6363729116342935,0.4475752899072808,0.419997172717111,0.6126447102395682,0.36430215103411057,0.4622857141682104,0.6755931060734172,2.550732526446035,1.1602667328777476,0.9817936783814328
throughput_3,8,2.0,mrmr,kmeans,aic,0.8292501855976243,0.7627867446632569,0.7803176741643236,0.7501379322360703,0.37480850850855224,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.6315979021601379,0.1999526370782405,15.046255726832896,1286.0,61.0,,,False,30,,0.6206384558277654,0.7097253155159614,0.8292501855976243,0.6140494204155693,0.6615936697840132,0.7627867446632569,0.7401092928283926,0.6556001512375302,0.7803176741643236,0.691019114532935,0.6781986943198473,0.7501379322360703,0.6555368462123474,0.5302963946229775,0.37480850850855224
throughput_3,8,3.0,mrmr,kmeans,aic,0.8277654046028211,0.804007258272537,0.8094583631591507,0.8043335549525915,0.5590037264586426,0.9265033407572383,0.914153959306475,0.9141389976318206,0.9141698561870707,0.44988864142538976,0.20686123911930365,0.14996288047512993,0.3333333333333333,1.0219530437677082,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.7075306288897991,0.23475756985135376,15.56898054596968,1153.0,194.0,,,False,30,,0.5471417965850037,0.8203414996288048,0.8277654046028211,0.5326240176632933,0.8055038908693661,0.804007258272537,0.561765436735561,0.8423568180986275,0.8094583631591507,0.6207069452056027,0.7848454410048622,0.8043335549525915,0.9865031926281937,0.5297756053684515,0.5590037264586426
throughput_3,8,4.0,mrmr,kmeans,aic,0.6503340757238307,0.6305412371846434,0.6019249780933034,0.6815983323356097,0.9227320533788632,0.9161098737936154,0.8821964285150317,0.8821660010951597,0.8822276383158036,0.44766146993318484,0.15461538461538463,0.11191536748329621,0.25,1.1702782189966097,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.9391106080729514,0.5008533371146768,16.48271401692182,1072.0,275.0,,,False,30,,0.4417223459539718,0.793615441722346,0.6503340757238307,0.4219732373300089,0.7668740555517637,0.6305412371846434,0.5185023530359381,0.7905971598101783,0.6019249780933034,0.5785677659841073,0.7516578949883452,0.6815983323356097,1.3895778713707883,0.7089787408898508,0.9227320533788632
throughput_3,8,5.0,mrmr,kmeans,aic,0.576837416481069,0.5336956872231713,0.5651450672436124,0.5150707395956002,1.2827957050872034,0.8804751299183371,0.859177735613644,0.8592543347871338,0.8591020764076343,0.2858203414996288,0.08891454965357967,0.05716406829992576,0.2,1.4693691557465314,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.1869596769101918,0.28150488482788205,16.354974586050957,975.0,372.0,,,False,30,,0.43801039346696363,0.7164068299925761,0.576837416481069,0.40757828241516025,0.709112323397942,0.5336956872231713,0.5035742083728081,0.7288399363315101,0.5651450672436124,0.5380076611085491,0.6953467357894769,0.5150707395956002,1.488197570395701,0.8871087450356406,1.2827957050872034
throughput_3,8,6.0,mrmr,kmeans,aic,0.570898292501856,0.5316434399310753,0.5406678559643087,0.538407904641076,1.257133651825075,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.8633257409092039,0.32364658382721245,16.045555247925222,910.0,437.0,,,False,30,,0.3674832962138085,0.4424647364513734,0.570898292501856,0.3693076014941213,0.33969207656923933,0.5316434399310753,0.5075791888831294,0.3507500005354501,0.5406678559643087,0.3017024316776326,0.40642708618178514,0.538407904641076,1.5968233996397525,1.708765199667787,1.257133651825075
throughput_3,8,8.0,mrmr,kmeans,aic,0.6169265033407573,0.543538204466993,0.5240087139655976,0.5919080840627262,1.1684020056429467,0.8678544914625093,0.8317576395241347,0.8317781544294499,0.8317380668776017,0.25092798812175204,0.050148367952522255,0.031365998515219005,0.125,1.8923113175606419,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.7454470240045339,0.3384865499101579,15.705630477052182,828.0,519.0,,,False,30,,0.21603563474387527,0.7193763919821826,0.6169265033407573,0.2027286876195145,0.6762162923599688,0.543538204466993,0.28611728218581034,0.688901312067653,0.5240087139655976,0.20982251171594563,0.6901519161733212,0.5919080840627262,2.6948831891398757,1.0656755405896472,1.1684020056429467
throughput_3,8,,mrmr,dbscan,bic,0.22345953971789162,0.038123171732215785,0.02812998356709224,0.0711744141654079,3.7858850405351387,0.5419450631031922,0.3489530106820435,0.3489675068720782,0.3489432335241666,0.09502598366740905,0.003471186440677966,0.001900519673348181,0.02,3.6463018235939124,8.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,throughput_3",,,0.3343189680017531,0.3163642699364573,15.235636950004846,506.0,841.0,,,False,30,,0.014847809948032665,0.14253897550111358,0.22345953971789162,0.0016886187098953055,0.027395509658993157,0.038123171732215785,0.0011377858686995106,0.021845444545094374,0.02812998356709224,0.0032733224222585926,0.04926294074669805,0.0711744141654079,5.2356392027686764,3.9620950800499006,3.7858850405351387
throughput_3,8,,mrmr,dbscan,aic,0.3110616184112843,0.1761870455887498,0.1792543482251875,0.21718431300411564,2.9830600299239824,0.5419450631031922,0.3489530106820435,0.3489675068720782,0.3489432335241666,0.09502598366740905,0.003471186440677966,0.001900519673348181,0.02,3.6463018235939124,8.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,throughput_3",,,0.6707366998307407,0.5257394998334348,16.739925112808123,220.0,1127.0,,,False,30,,0.23459539717891612,0.36674090571640683,0.3110616184112843,0.16082395376764305,0.21383596180542963,0.1761870455887498,0.21539994256776276,0.20616443477838708,0.1792543482251875,0.14816023757366917,0.24523103416355224,0.21718431300411564,4.291467308166098,2.727797226477466,2.9830600299239824
throughput_3,8,2.0,pca,classic_uniform,bic,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.4533135893881704,0.9628804751299184,0.9325825825825826,0.9325825825825826,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.4509221326960408,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.49542177305556834,0.14430402987636626,1.1118433980736881,1314.0,33.0,,,False,30,,,,0.8351893095768375,,,0.4550970873786408,,,0.41759465478841873,,,0.5,,,0.4533135893881704
throughput_3,8,3.0,pca,classic_uniform,bic,0.6889383815887157,0.3550651340996169,0.41181517919061555,0.3679312992180135,0.7865989445190665,0.9198218262806236,0.8667046576671411,0.8667046576671411,0.8667046576671411,0.6993318485523385,0.2743556138051551,0.23311061618411286,0.3333333333333333,0.8011727464217471,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5023416350595653,0.1823265899438411,1.2210769699886441,1277.0,70.0,,,False,30,,,,0.6889383815887157,,,0.3550651340996169,,,0.41181517919061555,,,0.3679312992180135,,,0.7865989445190665
throughput_3,8,4.0,pca,classic_uniform,bic,0.44543429844098,0.15592754622959218,0.1282338850174216,0.23868691984204318,1.1639881530049105,0.8960653303637713,0.8739650400990078,0.8739283064408108,0.8740025136017482,0.4669636228656273,0.1591599190283401,0.11674090571640683,0.25,1.1536480874518913,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.43765529710799456,0.19412215915508568,1.1658038969617337,1244.0,103.0,,,False,30,,,,0.44543429844098,,,0.15592754622959218,,,0.1282338850174216,,,0.23868691984204318,,,1.1639881530049105
throughput_3,8,5.0,pca,classic_uniform,bic,0.4446919079435783,0.12312435765673176,0.08893838158871567,0.2,1.3522125839742534,0.8975501113585747,0.8654618233401017,0.865403210650079,0.8655212373884347,0.4446919079435783,0.12312435765673176,0.08893838158871567,0.2,1.3522208052283375,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5170005080290139,0.21668388997204602,1.2975067999213934,1160.0,187.0,,,False,30,,,,0.4446919079435783,,,0.12312435765673176,,,0.08893838158871567,,,0.2,,,1.3522125839742534
throughput_3,8,6.0,pca,classic_uniform,bic,0.29398663697104677,0.07634470792365529,0.049661399548532735,0.165,1.5320616336522372,0.8485523385300668,0.7909169132399255,0.7909698965073431,0.790864649972387,0.2969561989606533,0.0763213127265789,0.049492699826775545,0.16666666666666666,1.5309676985598495,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4354884310159832,0.2334149251691997,1.2447418528608978,1185.0,162.0,,,False,30,,,,0.29398663697104677,,,0.07634470792365529,,,0.049661399548532735,,,0.165,,,1.5320616336522372
throughput_3,8,8.0,pca,classic_uniform,bic,0.25092798812175204,0.054568524681306636,0.14784623090408217,0.12421824087650701,1.8193736709462898,0.8418708240534521,0.7728057606295672,0.7728315603982789,0.7727808756903132,0.25315515961395696,0.050503554502369666,0.03164439495174462,0.125,1.8518613254826721,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.34086782904341817,0.199505350086838,1.118556709960103,1083.0,264.0,,,False,30,,,,0.25092798812175204,,,0.054568524681306636,,,0.14784623090408217,,,0.12421824087650701,,,1.8193736709462898
throughput_3,8,2.0,pca,classic_uniform,aic,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.45545286868594126,0.9628804751299184,0.9325825825825826,0.9325825825825826,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.4509221326960408,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6669680888298899,0.1677969410084188,1.326143163954839,1314.0,33.0,,,False,30,,,,0.8351893095768375,,,0.4550970873786408,,,0.41759465478841873,,,0.5,,,0.45545286868594126
throughput_3,8,3.0,pca,classic_uniform,aic,0.6896807720861173,0.2721148213239602,0.23213393303348326,0.32873319179051663,0.8244731752169944,0.9198218262806236,0.8667046576671411,0.8667046576671411,0.8667046576671411,0.6993318485523385,0.2743556138051551,0.23311061618411286,0.3333333333333333,0.8011727464217471,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.904920841101557,0.20975912688300014,1.6784374320413917,1277.0,70.0,,,False,30,,,,0.6896807720861173,,,0.2721148213239602,,,0.23213393303348326,,,0.32873319179051663,,,0.8244731752169944
throughput_3,8,4.0,pca,classic_uniform,aic,0.44766146993318484,0.18489004047755914,0.26792623137731836,0.24739069178164028,1.172266620287542,0.8960653303637713,0.8739650400990078,0.8739283064408108,0.8740025136017482,0.4669636228656273,0.1591599190283401,0.11674090571640683,0.25,1.1536480874518913,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6994273858144879,0.18321458296850324,1.378933179192245,1244.0,103.0,,,False,30,,,,0.44766146993318484,,,0.18489004047755914,,,0.26792623137731836,,,0.24739069178164028,,,1.172266620287542
throughput_3,8,5.0,pca,classic_uniform,aic,0.4357832219747587,0.142803730356116,0.20355555555555555,0.2001200687516962,1.4216266164280154,0.8975501113585747,0.8654618233401017,0.865403210650079,0.8655212373884347,0.4446919079435783,0.12312435765673176,0.08893838158871567,0.2,1.3522208052283375,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.4085592140909284,0.22442590491846204,2.181736500002444,1160.0,187.0,,,False,30,,,,0.4357832219747587,,,0.142803730356116,,,0.20355555555555555,,,0.2001200687516962,,,1.4216266164280154
throughput_3,8,6.0,pca,classic_uniform,aic,0.25760950259836674,0.10856680418631186,0.1451773558616727,0.16233980194017397,1.56214760573581,0.8485523385300668,0.7909169132399255,0.7909698965073431,0.790864649972387,0.2969561989606533,0.0763213127265789,0.049492699826775545,0.16666666666666666,1.5309676985598495,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5484486420173198,0.24616949306800961,1.3996730241924524,1185.0,162.0,,,False,30,,,,0.25760950259836674,,,0.10856680418631186,,,0.1451773558616727,,,0.16233980194017397,,,1.56214760573581
throughput_3,8,8.0,pca,classic_uniform,aic,0.2613214550853749,0.11748330765539267,0.1535986449447988,0.13939119162449926,1.9882685442369468,0.8418708240534521,0.7728057606295672,0.7728315603982789,0.7727808756903132,0.25315515961395696,0.050503554502369666,0.03164439495174462,0.125,1.8518613254826721,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5585212029982358,0.21008753799833357,1.3520694149192423,1083.0,264.0,,,False,30,,,,0.2613214550853749,,,0.11748330765539267,,,0.1535986449447988,,,0.13939119162449926,,,1.9882685442369468
throughput_3,8,2.0,pca,classic_quantile,bic,0.5501113585746102,0.5404811121919585,0.5410254316855125,0.5404882765288856,0.6857669602749497,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.48053838894702494,0.18719807919114828,1.1987615590915084,1282.0,65.0,,,False,30,,,,0.5501113585746102,,,0.5404811121919585,,,0.5410254316855125,,,0.5404882765288856,,,0.6857669602749497
throughput_3,8,3.0,pca,classic_quantile,bic,0.3014105419450631,0.30115829573516906,0.3112774065995301,0.31898484145514483,1.1614636076439946,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.7063427350949496,0.3166743740439415,1.7084184300620109,1161.0,186.0,,,False,30,,,,0.3014105419450631,,,0.30115829573516906,,,0.3112774065995301,,,0.31898484145514483,,,1.1614636076439946
throughput_3,8,4.0,pca,classic_quantile,bic,0.2865627319970304,0.252703675638552,0.29327928295075845,0.25985767703111584,1.4693281692151114,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.47546016704291105,0.30360166891478,1.4656280318740755,1099.0,248.0,,,False,30,,,,0.2865627319970304,,,0.252703675638552,,,0.29327928295075845,,,0.25985767703111584,,,1.4693281692151114
throughput_3,8,5.0,pca,classic_quantile,bic,0.19673348181143283,0.17292448351116665,0.21391964928035168,0.18668069455530004,1.6906478055969303,0.8626577579806979,0.845499961543088,0.8458605178750626,0.8451444213496895,0.14996288047512993,0.052162685603615234,0.029992576095025987,0.2,1.609291431485734,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.7002598219551146,0.2584881749935448,1.6363507939968258,995.0,352.0,,,False,30,,,,0.19673348181143283,,,0.17292448351116665,,,0.21391964928035168,,,0.18668069455530004,,,1.6906478055969303
throughput_3,8,6.0,pca,classic_quantile,bic,0.1633259094283593,0.16207589015273127,0.19927347244212737,0.16489306918742444,1.903279593630164,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.49826189200393856,0.43305162410251796,1.764322601025924,929.0,418.0,,,False,30,,,,0.1633259094283593,,,0.16207589015273127,,,0.19927347244212737,,,0.16489306918742444,,,1.903279593630164
throughput_3,8,8.0,pca,classic_quantile,bic,0.12323682256867112,0.09760136866780297,0.09080699416018118,0.12684753316756697,2.118631109283372,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.7222968740388751,0.32040756195783615,1.7572788880206645,865.0,482.0,,,False,30,,,,0.12323682256867112,,,0.09760136866780297,,,0.09080699416018118,,,0.12684753316756697,,,2.118631109283372
throughput_3,8,2.0,pca,classic_quantile,aic,0.5842613214550854,0.5661795829729283,0.5726942522554532,0.5677725404882765,0.6783588655684024,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6767686100210994,0.19426857493817806,1.4094618659000844,1282.0,65.0,,,False,30,,,,0.5842613214550854,,,0.5661795829729283,,,0.5726942522554532,,,0.5677725404882765,,,0.6783588655684024
throughput_3,8,3.0,pca,classic_quantile,aic,0.3028953229398664,0.2998227748436424,0.3185025676390299,0.33103497878514926,1.5838543000739993,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.1534180389717221,0.21408875612542033,1.968411372974515,1161.0,186.0,,,False,30,,,,0.3028953229398664,,,0.2998227748436424,,,0.3185025676390299,,,0.33103497878514926,,,1.5838543000739993
throughput_3,8,4.0,pca,classic_quantile,aic,0.2256867112100965,0.21945625553506676,0.22449287949207708,0.22660287727440714,2.044409090578371,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,3.9683590799104422,0.22090101591311395,4.753304622136056,1099.0,248.0,,,False,30,,,,0.2256867112100965,,,0.21945625553506676,,,0.22449287949207708,,,0.22660287727440714,,,2.044409090578371
throughput_3,8,5.0,pca,classic_quantile,aic,0.16629547141796586,0.15995057405899482,0.18544579589031324,0.18083279718758533,2.0100283192523807,0.8626577579806979,0.845499961543088,0.8458605178750626,0.8451444213496895,0.14996288047512993,0.052162685603615234,0.029992576095025987,0.2,1.609291431485734,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,3.091678099008277,0.29293059511110187,4.043824651045725,995.0,352.0,,,False,30,,,,0.16629547141796586,,,0.15995057405899482,,,0.18544579589031324,,,0.18083279718758533,,,2.0100283192523807
throughput_3,8,6.0,pca,classic_quantile,aic,0.18411284335560504,0.17747615895649127,0.18677353096756066,0.19017852799479543,2.2346235295407983,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,4.61957286298275,0.29814395983703434,5.594077066984028,929.0,418.0,,,False,30,,,,0.18411284335560504,,,0.17747615895649127,,,0.18677353096756066,,,0.19017852799479543,,,2.2346235295407983
throughput_3,8,8.0,pca,classic_quantile,aic,0.12843355605048257,0.12771930041996,0.12503438243868759,0.1449741065718275,3.4018814545886165,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.2688025580719113,0.2962113188114017,2.2788297249935567,865.0,482.0,,,False,30,,,,0.12843355605048257,,,0.12771930041996,,,0.12503438243868759,,,0.1449741065718275,,,3.4018814545886165
throughput_3,8,2.0,pca,kmeans,bic,0.7446176688938382,0.4268085106382979,0.3725854383358098,0.4995019920318725,0.587074748124497,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5081579848192632,0.157779173925519,1.2544991460163146,1300.0,47.0,,,False,30,,,,0.7446176688938382,,,0.4268085106382979,,,0.3725854383358098,,,0.4995019920318725,,,0.587074748124497
