variable,variable_state,prob,data_quality,avg_p_latency,container_last_seen,cores,container_cpu_system_seconds_total,container_cpu_cfs_throttled_periods_total,container_memory_max_usage_bytes,container_cpu_cfs_periods_total,container_memory_cache,container_cpu_cfs_throttled_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,throughput,container_spec_cpu_quota
container_cpu_system_seconds_total,1,0.6384930384930385,2.0,,,,,,,2.0,2.0,,,,,
container_cpu_system_seconds_total,2,0.3598689598689599,2.0,,,,,,,2.0,2.0,,,,,
container_cpu_usage_seconds_total,0,0.9782844733984798,0.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.010857763300760041,0.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.010857763300760041,0.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.790186125211506,1.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.2076988155668359,1.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.0021150592216582064,1.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.4419633876483605,2.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.556024944679139,2.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.0020116676725005027,2.0,,,,0.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.3983935742971887,0.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.593574297188755,0.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.008032128514056224,0.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.9839357429718875,1.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.008032128514056224,1.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.008032128514056224,1.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.39713295526149966,2.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.5374921235034656,2.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.06537492123503466,2.0,,,,1.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.0006882786151834262,0.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.05643884644504095,0.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.9428728749397757,0.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.3333333333333333,1.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.3333333333333333,1.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.3333333333333333,1.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.3333333333333333,2.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,1,0.3333333333333333,2.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,2,0.3333333333333333,2.0,,,,2.0,,,,,0.0,,,,
container_cpu_usage_seconds_total,0,0.9815327793167128,0.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.009233610341643581,0.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.009233610341643581,0.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.24413610835811037,1.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.7525602907168815,1.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.003303600925008259,1.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.9664991624790621,2.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.016750418760469014,2.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.016750418760469014,2.0,,,,0.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.2587373946677718,0.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.7398811990606438,0.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.001381406271584473,0.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.0206630336058129,1.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.6460036330608538,1.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.3333333333333333,1.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.1301348385073691,2.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.8667293822514895,2.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.0031357792411414237,2.0,,,,1.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.0011943150603129105,0.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.45587005852143797,0.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.5429356264182491,0.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.0016380016380016379,1.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.3996723996723997,1.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.5986895986895987,1.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.3333333333333333,2.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,1,0.3333333333333333,2.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,2,0.3333333333333333,2.0,,,,2.0,,,,,1.0,,,,
container_cpu_usage_seconds_total,0,0.3333333333333333,0.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.3333333333333333,0.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.3333333333333333,0.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.9006286058727286,1.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.09851029019202616,1.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.0008611039352449838,1.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.9739851343624929,2.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.024585477415666097,2.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.001429388221841052,2.0,,,,0.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.3333333333333333,0.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.3333333333333333,0.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.3333333333333333,0.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.033666296707362195,1.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.9626341102478728,1.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.003699593044765076,1.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.0860805860805861,2.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.1814495028780743,2.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.7324699110413396,2.0,,,,1.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.052083333333333336,0.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.052083333333333336,0.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.8958333333333335,0.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.02298850574712644,1.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.9540229885057473,1.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.02298850574712644,1.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,0,0.002270663033605813,2.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,1,0.0206630336058129,2.0,,,,2.0,,,,,2.0,,,,
container_cpu_usage_seconds_total,2,0.9770663033605813,2.0,,,,2.0,,,,,2.0,,,,
container_cpu_user_seconds_total,0,0.9863107460643393,0.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,1,0.006844626967830251,0.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,2,0.006844626967830251,0.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,0,0.803371816016126,1.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,1,0.19479567527945757,1.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,2,0.0018325087044163456,1.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,0,0.9954586739327882,2.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,1,0.002270663033605812,2.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,2,0.002270663033605812,2.0,,,,,,,,,,0.0,,,
container_cpu_user_seconds_total,0,0.07790762381747357,0.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,1,0.904284919309961,0.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,2,0.017807456872565384,0.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,0,0.021452145214521448,1.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,1,0.8743517208863743,1.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,2,0.10419613389910418,1.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,0,0.20112994350282484,2.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,1,0.5214689265536723,2.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,2,0.27740112994350286,2.0,,,,,,,,,,1.0,,,
container_cpu_user_seconds_total,0,0.001623640201331385,0.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,1,0.12875466796557883,0.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,2,0.8696216918330898,0.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,0,0.005777007510109762,1.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,1,0.39572501444251873,1.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,2,0.5984979780473715,1.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,0,0.0028910089621277824,2.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,1,0.0028910089621277824,2.0,,,,,,,,,,2.0,,,
container_cpu_user_seconds_total,2,0.9942179820757444,2.0,,,,,,,,,,2.0,,,
container_memory_rss,0,0.7661480433757661,0.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,1,0.2314945780292315,0.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,2,0.0023573785950023575,0.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,0,0.0019481784531463083,1.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,1,0.3333333333333333,1.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,2,0.6647184882135204,1.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,0,0.1439703876875122,2.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,1,0.6015975063315799,2.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,2,0.2544321059809078,2.0,,0.0,,,,,,,,,0.0,,
container_memory_rss,0,0.9664991624790621,0.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,1,0.016750418760469014,0.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,2,0.016750418760469014,0.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,0,0.033097854526425954,1.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,1,0.5311355311355311,1.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,2,0.4357666143380429,1.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,0,0.4875430822255047,2.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,1,0.32801575578532743,2.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,2,0.1844411619891679,2.0,,1.0,,,,,,,,,0.0,,
container_memory_rss,0,0.9435028248587572,0.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,1,0.028248587570621472,0.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,2,0.028248587570621472,0.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,0,0.014749262536873156,1.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,1,0.014749262536873156,1.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,2,0.9705014749262537,1.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,0,0.3333333333333333,2.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,1,0.3333333333333333,2.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,2,0.3333333333333333,2.0,,2.0,,,,,,,,,0.0,,
container_memory_rss,0,0.9965403909358242,0.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,1,0.0017298045320878741,0.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,2,0.0017298045320878741,0.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,0,0.17904761904761907,1.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,1,0.2892517006802721,1.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,2,0.5317006802721088,1.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,0,0.19675186368477107,2.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,1,0.49866879659211927,2.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,2,0.30457933972310974,2.0,,0.0,,,,,,,,,1.0,,
container_memory_rss,0,0.9578996067545686,0.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,1,0.03978718482535277,0.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,2,0.002313208420078649,0.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,0,0.2614483493077743,1.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,1,0.5849307774227902,1.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,2,0.15362087326943558,1.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,0,0.008032128514056224,2.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,1,0.008032128514056224,2.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,2,0.9839357429718876,2.0,,1.0,,,,,,,,,1.0,,
container_memory_rss,0,0.5961070559610705,0.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,1,0.044282238442822384,0.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,2,0.359610705596107,0.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,0,0.0011185682326621924,1.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,1,0.3635346756152125,1.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,2,0.6353467561521253,1.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,0,0.152428810720268,2.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,1,0.152428810720268,2.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,2,0.6951423785594639,2.0,,2.0,,,,,,,,,1.0,,
container_memory_rss,0,0.8436426116838487,0.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,1,0.14776632302405499,0.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,2,0.008591065292096219,0.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,0,0.40541571319603364,1.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,1,0.06559877955758964,1.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,2,0.5289855072463768,1.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,0,0.003935458480913027,2.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,1,0.8964974419519874,2.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,2,0.09956709956709958,2.0,,0.0,,,,,,,,,2.0,,
container_memory_rss,0,0.15669379288335727,0.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,1,0.6866124142332855,0.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,2,0.15669379288335727,0.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,0,0.3333333333333333,1.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,1,0.3333333333333333,1.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,2,0.3333333333333333,1.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,0,0.3333333333333333,2.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,1,0.3333333333333333,2.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,2,0.3333333333333333,2.0,,1.0,,,,,,,,,2.0,,
container_memory_rss,0,0.3577153177559544,0.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,1,0.3851450502314031,0.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,2,0.2571396320126425,0.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,0,0.005518763796909493,1.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,1,0.22902869757174396,1.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,2,0.7654525386313467,1.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,0,0.3182242119007648,2.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,1,0.06136914754709942,2.0,,2.0,,,,,,,,,2.0,,
container_memory_rss,2,0.6204066405521358,2.0,,2.0,,,,,,,,,2.0,,
container_last_seen,0,0.9946495452113431,,,,1.0,,,,,,,,,,
container_last_seen,1,0.0026752273943285187,,,,1.0,,,,,,,,,,
container_last_seen,2,0.0026752273943285187,,,,1.0,,,,,,,,,,
container_last_seen,0,0.014435695538057744,,,,2.0,,,,,,,,,,
container_last_seen,1,0.9829396325459319,,,,2.0,,,,,,,,,,
container_last_seen,2,0.002624671916010499,,,,2.0,,,,,,,,,,
container_last_seen,0,0.0026308866087871616,,,,3.0,,,,,,,,,,
container_last_seen,1,0.007366482504604052,,,,3.0,,,,,,,,,,
container_last_seen,2,0.9900026308866088,,,,3.0,,,,,,,,,,
container_memory_cache,0,0.9946495452113431,,,,1.0,,,,,,,,,,
container_memory_cache,1,0.0026752273943285187,,,,1.0,,,,,,,,,,
container_memory_cache,2,0.0026752273943285187,,,,1.0,,,,,,,,,,
container_memory_cache,0,0.007349081364829398,,,,2.0,,,,,,,,,,
container_memory_cache,1,0.973490813648294,,,,2.0,,,,,,,,,,
container_memory_cache,2,0.019160104986876644,,,,2.0,,,,,,,,,,
container_memory_cache,0,0.0026308866087871616,,,,3.0,,,,,,,,,,
container_memory_cache,1,0.0026308866087871616,,,,3.0,,,,,,,,,,
container_memory_cache,2,0.9947382267824256,,,,3.0,,,,,,,,,,
container_memory_mapped_file,0,0.9960552268244577,,,,,,,,,0.0,,,,0.0,
container_memory_mapped_file,1,0.0019723865877712037,,,,,,,,,0.0,,,,0.0,
container_memory_mapped_file,2,0.0019723865877712037,,,,,,,,,0.0,,,,0.0,
container_memory_mapped_file,0,0.991809991809992,,,,,,,,,0.0,,,,1.0,
container_memory_mapped_file,1,0.004095004095004096,,,,,,,,,0.0,,,,1.0,
container_memory_mapped_file,2,0.004095004095004096,,,,,,,,,0.0,,,,1.0,
container_memory_mapped_file,0,0.0042194092827004225,,,,,,,,,1.0,,,,0.0,
container_memory_mapped_file,1,0.011814345991561183,,,,,,,,,1.0,,,,0.0,
container_memory_mapped_file,2,0.9839662447257383,,,,,,,,,1.0,,,,0.0,
container_memory_mapped_file,0,0.001965408805031447,,,,,,,,,1.0,,,,1.0,
container_memory_mapped_file,1,0.9925314465408805,,,,,,,,,1.0,,,,1.0,
container_memory_mapped_file,2,0.005503144654088051,,,,,,,,,1.0,,,,1.0,
container_memory_mapped_file,0,0.06410256410256411,,,,,,,,,2.0,,,,0.0,
container_memory_mapped_file,1,0.06410256410256411,,,,,,,,,2.0,,,,0.0,
container_memory_mapped_file,2,0.8717948717948718,,,,,,,,,2.0,,,,0.0,
container_memory_mapped_file,0,0.0013206550449022718,,,,,,,,,2.0,,,,1.0,
container_memory_mapped_file,1,0.0013206550449022718,,,,,,,,,2.0,,,,1.0,
container_memory_mapped_file,2,0.9973586899101955,,,,,,,,,2.0,,,,1.0,
container_memory_max_usage_bytes,0,0.9958263772954926,0.0,,,,,,,,,,,,,100000.0
container_memory_max_usage_bytes,1,0.004173622704507513,0.0,,,,,,,,,,,,,100000.0
container_memory_max_usage_bytes,0,0.9960629921259844,1.0,,,,,,,,,,,,,100000.0
container_memory_max_usage_bytes,1,0.003937007874015749,1.0,,,,,,,,,,,,,100000.0
container_memory_max_usage_bytes,0,0.5249801744647106,2.0,,,,,,,,,,,,,100000.0
container_memory_max_usage_bytes,1,0.47501982553528943,2.0,,,,,,,,,,,,,100000.0
container_memory_max_usage_bytes,0,0.003937007874015749,0.0,,,,,,,,,,,,,200000.0
container_memory_max_usage_bytes,1,0.9960629921259844,0.0,,,,,,,,,,,,,200000.0
container_memory_max_usage_bytes,0,0.003937007874015749,1.0,,,,,,,,,,,,,200000.0
container_memory_max_usage_bytes,1,0.9960629921259844,1.0,,,,,,,,,,,,,200000.0
container_memory_max_usage_bytes,0,0.003937007874015749,2.0,,,,,,,,,,,,,200000.0
container_memory_max_usage_bytes,1,0.9960629921259844,2.0,,,,,,,,,,,,,200000.0
container_memory_max_usage_bytes,0,0.003937007874015749,0.0,,,,,,,,,,,,,300000.0
container_memory_max_usage_bytes,1,0.9960629921259844,0.0,,,,,,,,,,,,,300000.0
container_memory_max_usage_bytes,0,0.003937007874015749,1.0,,,,,,,,,,,,,300000.0
container_memory_max_usage_bytes,1,0.9960629921259844,1.0,,,,,,,,,,,,,300000.0
container_memory_max_usage_bytes,0,0.003937007874015749,2.0,,,,,,,,,,,,,300000.0
container_memory_max_usage_bytes,1,0.9960629921259844,2.0,,,,,,,,,,,,,300000.0
container_spec_cpu_quota,100000,0.9922418405564474,,,,1.0,,,,,,,,,,
container_spec_cpu_quota,200000,0.005082932049224185,,,,1.0,,,,,,,,,,
container_spec_cpu_quota,300000,0.0026752273943285187,,,,1.0,,,,,,,,,,
container_spec_cpu_quota,100000,0.002624671916010499,,,,2.0,,,,,,,,,,
container_spec_cpu_quota,200000,0.9923884514435697,,,,2.0,,,,,,,,,,
container_spec_cpu_quota,300000,0.004986876640419948,,,,2.0,,,,,,,,,,
container_spec_cpu_quota,100000,0.0026308866087871616,,,,3.0,,,,,,,,,,
container_spec_cpu_quota,200000,0.0026308866087871616,,,,3.0,,,,,,,,,,
container_spec_cpu_quota,300000,0.9947382267824256,,,,3.0,,,,,,,,,,
cores,1,0.32936822627544277,,,,,,,,,,,,,,
cores,2,0.33571239756806764,,,,,,,,,,,,,,
cores,3,0.33491937615648953,,,,,,,,,,,,,,
data_quality,0,0.32936822627544277,,,,,,,,,,,,,,
data_quality,1,0.33571239756806764,,,,,,,,,,,,,,
data_quality,2,0.33491937615648953,,,,,,,,,,,,,,
