target,K,n_bins,fs,disc,score,accuracy,f1,precision,recall,log_loss,persistence_accuracy,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,static_bn_accuracy,static_bn_f1,static_bn_precision,static_bn_recall,static_bn_log_loss,static_bn_si_accuracy,static_bn_si_f1,static_bn_si_precision,static_bn_si_recall,static_bn_si_log_loss,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,4,markov,classic_quantile,bic,0.7661469933184856,0.7441725423910444,0.8011286228391492,0.7311561634679987,0.6344044191710964,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,0.7661469933184856,0.7441725423910444,0.8011286228391492,0.7311561634679987,0.6344044191710964,0.8137982195845698,0.7923019164960501,0.8524195103142471,0.7780557011357214,0.45652343452997796,5,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.1352814978454262,0.08273950102739036,7.7498772027902305,1276,71,,,False,30,,0.5968819599109132,0.8314773570898293,0.7661469933184856,0.44037334400561606,0.8341488184297805,0.7441725423910444,0.474576785981089,0.8489327699388138,0.8011286228391492,0.5000817810824524,0.8256751528405355,0.7311561634679987,1.1863099869966083,0.6449299759459916,0.6344044191710964
throughput_3,4,6,markov,classic_quantile,bic,0.7698589458054937,0.7409091420773858,0.7960918539415012,0.7239202738480058,0.8397470245388996,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.7917798209935207,0.7698589458054937,0.7409091420773858,0.7960918539415012,0.7239202738480058,0.8397470245388994,0.8464391691394659,0.8165524648868955,0.8826989547035252,0.7946721396964551,0.5593782054249723,5,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.13355849497020245,0.09681489691138268,7.06535851303488,1183,164,,,False,30,,0.5612472160356348,0.7505567928730512,0.7698589458054937,0.3946131617203843,0.7084558846088383,0.7409091420773858,0.4422639738823533,0.7393170080772102,0.7960918539415012,0.38043728614789885,0.7093538696052146,0.7239202738480058,1.4299014117425333,0.9161531635609195,0.8397470245388996
throughput_3,4,8,markov,classic_quantile,bic,0.7178916109873794,0.6942284496365544,0.7399915094609878,0.6866175490957662,1.1203084422620235,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,0.7134372680029696,0.6897668900140471,0.7364781197778719,0.6818098567880739,1.1833601190584746,0.7908011869436202,0.7742339244186356,0.8293740631546178,0.7621419451971903,0.7552784588616067,5,"data_quality_3,throughput_2,buffer_size_3,throughput_1,throughput_3",3.0,padded,0.1301726819947362,0.10459573706611991,7.305641427868977,1160,187,,,False,30,,0.48700816629547145,0.674090571640683,0.7178916109873794,0.325766189956567,0.5939545063948861,0.6942284496365544,0.3689167663681579,0.6047880398073614,0.7399915094609878,0.3108795064717813,0.5964824322210369,0.6866175490957662,1.7428826292817872,1.1279056041311073,1.1203084422620235
throughput_3,4,10,markov,classic_quantile,bic,0.6488492947290274,0.6267083679293387,0.656668514075807,0.6194052700229787,1.3685209218558196,0.7646622123236823,0.7395943335402728,0.7396810559582467,0.7395133780811662,0.10096510764662213,0.027775295244174915,0.016506983544343174,0.09077380952380952,2.302437419237181,0.6488492947290274,0.6267083679293387,0.656668514075807,0.6194052700229787,1.4048717157141157,0.7366468842729971,0.7106328253683368,0.7408392853109022,0.7056311873663502,1.2171622176383114,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.13011775305494666,0.12237158603966236,7.343856303021312,1010,337,,,False,30,,0.4446919079435783,0.6095025983667409,0.6488492947290274,0.29533164159943476,0.5889502961945638,0.6267083679293387,0.3411929870672191,0.5951793455786918,0.656668514075807,0.276696058011535,0.6016188323455479,0.6194052700229787,2.1725796632425136,1.2242749427768895,1.3685209218558196
throughput_3,4,2,markov,classic_quantile,aic,0.8544914625092799,0.8473679098679099,0.8710957501280081,0.8406420379770634,0.45902234670071307,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,0.8173719376391982,0.8035744771660265,0.8506590844199104,0.7968636693255983,0.4360781470481209,0.8434718100890207,0.8316650440474535,0.8814873417721518,0.8233442187636207,0.36907934901006595,6,"throughput_2,buffer_size_3,process_resident_memory_bytes_1,data_quality_1,throughput_3,throughput_1",14.0,trimmed,0.27803879510611296,0.0893779129255563,17.725320196012035,1327,20,,,False,30,,0.7572383073496659,0.8930957683741648,0.8544914625092799,0.6328669317767908,0.8739472206625492,0.8473679098679099,0.6303814741336771,0.9120469052937108,0.8710957501280081,0.8342390602813993,0.8540857784511358,0.8406420379770634,0.6455532149297484,0.29938370668013425,0.45902234670071307
throughput_3,4,3,markov,classic_quantile,aic,0.8247958426132146,0.8132593966797662,0.8303868785698262,0.8033681037515912,0.5329247354710113,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,0.8247958426132146,0.8132593966797662,0.8303868785698262,0.8033681037515912,0.5724722646353382,0.8686943620178041,0.8557534439593613,0.8728018009793868,0.8458368059203187,0.40688182957244406,6,"throughput_2,buffer_size_3,buffer_size_2,avg_p_latency_2,throughput_3,throughput_1",7.0,trimmed,0.5029241091106087,0.09401786606758833,10.60557495499961,1301,46,,,False,30,,0.6332590942835932,0.8188567186340014,0.8247958426132146,0.4578653794546499,0.798503417416588,0.8132593966797662,0.5125724159844004,0.8389442018620068,0.8303868785698262,0.42754825270162694,0.7791163056878725,0.8033681037515912,0.8353419696400549,0.45313718398487834,0.5329247354710113
throughput_3,4,4,markov,classic_quantile,aic,0.8277654046028211,0.8106562920759447,0.817761542293614,0.8056849780943046,0.5846302228982292,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,0.7706013363028953,0.7499534439396744,0.8009610085663569,0.7321081858476186,0.7117438151841744,0.884272997032641,0.8728272150785376,0.8699814854141268,0.8794457232222538,0.37472385802310354,6,"throughput_2,buffer_size_3,avg_p_latency_3,cores_1,throughput_3,throughput_1",5.0,trimmed,0.4306093589402735,0.104878248879686,9.128067766083404,1277,70,,,False,30,,0.6057906458797327,0.7973273942093542,0.8277654046028211,0.4319901594958669,0.7658129389725508,0.8106562920759447,0.4555592172273633,0.8269109162700992,0.817761542293614,0.5024693505961066,0.7398963830267379,0.8056849780943046,1.008641995419844,0.7249658133577523,0.5846302228982292
throughput_3,4,6,markov,classic_quantile,aic,0.7951002227171492,0.7749326086219694,0.79363600578624,0.7652150221587616,0.8177193703491243,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.7917798209935207,0.7683741648106904,0.7416200071310696,0.8022219941100922,0.7288062350207593,0.9461767561898573,0.8249258160237388,0.8020025371143834,0.8493300375536301,0.7854721347800976,0.7116196554397726,6,"cores_1,throughput_2,buffer_size_3,avg_p_latency_3,throughput_3,throughput_1",4.0,none,0.46180206211283803,0.13019204116426408,7.8788557490333915,1191,156,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins6_dbn_throughput_3_K4_markov_classic_quantile_aic_bins6.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins6_dbn_throughput_3_K4_markov_classic_quantile_aic_bins6_edges.csv,False,30,,0.5486265775798069,0.7639198218262806,0.7951002227171492,0.4681080852619669,0.7059475986758305,0.7749326086219694,0.5193611080198626,0.7877686787575291,0.79363600578624,0.44561705101073257,0.6854529425637383,0.7652150221587616,1.4228058837722786,0.762733296815278,0.8177193703491243
throughput_3,4,8,markov,classic_quantile,aic,0.6874536005939124,0.6265297854645878,0.7045370273656639,0.6271183639722091,1.0500343363312685,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,0.7201187824795843,0.6980950719869975,0.7261229852359732,0.6990252514315893,1.0349100253860248,0.7670623145400594,0.7158854820650064,0.7348377291256507,0.7139574169192746,0.8910200702508941,5,"throughput_2,throughput_1,buffer_size_3,avg_p_latency_3,throughput_3",7.0,trimmed,0.44820856815204024,0.15046068304218352,7.457998282043263,1103,244,,,False,30,,0.4060876020786934,0.726800296956199,0.6874536005939124,0.27927113924429575,0.7400356356008375,0.6265297854645878,0.3341671263810139,0.768902961706188,0.7045370273656639,0.2614665035719325,0.728680535039201,0.6271183639722091,1.79090167944243,1.0683998481756418,1.0500343363312685
throughput_3,4,10,markov,classic_quantile,aic,0.5731254639940608,0.47203260291169213,0.47291715557652375,0.49419618314939484,1.4073581701162934,0.7646622123236823,0.7395943335402728,0.7396810559582467,0.7395133780811662,0.10022271714922049,0.0273226696083839,0.0162750791113431,0.08952380952380952,2.302437419237181,0.6117297698589458,0.5883968494533278,0.5999970451478641,0.5886588998797123,1.4621972967682888,0.6980712166172107,0.6742414646576979,0.6927707403333,0.6727283332698283,1.0800431001706359,5,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.6793755909893662,0.14126642304472625,7.8960558760445565,1010,337,,,False,30,,0.4573125463994061,0.6674090571640683,0.5731254639940608,0.30155583286684196,0.6460134560298063,0.47203260291169213,0.33539650354873196,0.6703217396155396,0.47291715557652375,0.28632080333675003,0.635980501906485,0.49419618314939484,2.373531222586396,1.1267670614284122,1.4073581701162934
throughput_3,4,2,markov,kmeans,bic,0.9064587973273942,0.8779512270891581,0.8745076692449314,0.8815873532110624,0.38252511398766903,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,0.9153674832962138,0.8919579533941235,0.8812382072246985,0.904838372457691,0.2663153155803267,0.9421364985163204,0.9260964912280703,0.9144009156793702,0.940069332637106,0.19315633452779984,6,"throughput_2,buffer_size_3,python_gc_collections_total_7,python_gc_objects_collected_total_6,throughput_3,throughput_1",8.0,trimmed,0.19766492093913257,0.08868567203171551,10.786067879060283,1333,14,,,False,30,,0.6050482553823311,0.6087602078693393,0.9064587973273942,0.5998860971524288,0.6041092124056031,0.8779512270891581,0.7049096588990206,0.6721252703415996,0.8745076692449314,0.6701761397899224,0.7045607207887374,0.8815873532110624,0.783864064142705,0.5812047830139895,0.38252511398766903
throughput_3,4,3,markov,kmeans,bic,0.8767631774313289,0.8594659201405811,0.8546706230403958,0.8649398333662767,0.38969063033261797,0.9265033407572383,0.914153959306475,0.9141389976318206,0.9141698561870707,0.44988864142538976,0.20686123911930365,0.14996288047512993,0.3333333333333333,1.0219530437677082,0.8834446919079436,0.8661833795713433,0.8589118901148977,0.8748174635975395,0.3806592380407192,0.9265578635014837,0.9134995034275611,0.9066308487162256,0.9216065885764778,0.2248597521083331,6,"scrape_duration_seconds_3,throughput_2,buffer_size_3,avg_p_latency_3,throughput_3,throughput_1",4.0,none,0.19682829501107335,0.09870478301309049,8.66977282310836,1296,51,,,False,30,,0.6035634743875279,0.8158871566443949,0.8767631774313289,0.5709335767886025,0.8035168069039708,0.8594659201405811,0.6432147322180856,0.8161461232399447,0.8546706230403958,0.6496060052550235,0.7932011222384446,0.8649398333662767,1.2115017990417971,0.48899195083336977,0.38969063033261797
throughput_3,4,4,markov,kmeans,bic,0.8596881959910914,0.8359429817229539,0.8251865148609276,0.8504659202936717,0.46398477140543715,0.9161098737936154,0.8821964285150317,0.8821660010951597,0.8822276383158036,0.44766146993318484,0.15461538461538463,0.11191536748329621,0.25,1.1702782189966097,0.8567186340014847,0.8452956476179789,0.8405203609333783,0.8511651003666612,0.4950257560719791,0.9072700296735905,0.9160917144975316,0.9107740454628745,0.9230536846695123,0.28382057230358554,6,"scrape_duration_seconds_3,throughput_2,buffer_size_3,avg_p_latency_3,throughput_3,throughput_1",4.0,none,0.18989565293304622,0.1031812708824873,7.740072130924091,1273,74,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins4_dbn_throughput_3_K4_markov_kmeans_bic_bins4.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260515_140134/best_bins4_dbn_throughput_3_K4_markov_kmeans_bic_bins4_edges.csv,False,30,,0.3711952487008166,0.8062360801781737,0.8596881959910914,0.3051965288655787,0.7816909799830045,0.8359429817229539,0.44438572031259416,0.7834436009942576,0.8251865148609276,0.5106997604668835,0.7816189650367136,0.8504659202936717,1.663692029916592,0.6317434025755648,0.46398477140543715
throughput_3,4,6,markov,kmeans,bic,0.43801039346696363,0.3586071938097059,0.42977610394667803,0.4366997933242281,1.4829854495194956,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,0.7646622123236823,0.7640717932157627,0.777695608359784,0.7575618215946495,0.931502526947725,0.8434718100890207,0.8564436067524893,0.8797665328663609,0.8438210220124805,0.6136855936355564,5,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.12124569388106465,0.06579480809159577,6.5856164949946105,1290,57,,,False,30,,0.40757238307349664,0.4573125463994061,0.43801039346696363,0.3057696011819549,0.3249411778362989,0.3586071938097059,0.3449950071632304,0.2953150657194819,0.42977610394667803,0.2916431181740257,0.41136818720192575,0.4366997933242281,1.7520461592453012,1.6411994594719317,1.4829854495194956
throughput_3,4,8,markov,kmeans,bic,0.7334818114328137,0.6363729116342935,0.6126447102395682,0.6755931060734172,0.9817936783814328,0.8678544914625093,0.8317576395241347,0.8317781544294499,0.8317380668776017,0.25092798812175204,0.050148367952522255,0.031365998515219005,0.125,1.8923113175606416,0.7334818114328137,0.6363729116342935,0.6126447102395682,0.6755931060734172,0.9817936783814328,0.8219584569732937,0.787147598754573,0.8185664394629448,0.803003327057195,0.7446058387016653,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.1266357630956918,0.09610626986250281,6.577356738969684,1160,187,,,False,30,,0.41648106904231624,0.5523385300668151,0.7334818114328137,0.31837061533552985,0.4063078588194902,0.6363729116342935,0.41956012636358103,0.419997172717111,0.6126447102395682,0.2851139155636291,0.4622857141682104,0.6755931060734172,2.1175538536082024,1.1602667328777474,0.9817936783814328
