target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_f1_std,persistence_precision,persistence_precision_std,persistence_recall,persistence_recall_std,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_f1_std,ar_dbn_precision,ar_dbn_precision_std,ar_dbn_recall,ar_dbn_recall_std,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_f1_std,static_bn_si_precision,static_bn_si_precision_std,static_bn_si_recall,static_bn_si_recall_std,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_accuracy,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,2,markov,classic_uniform,bic,5,5,0.9657785756575763,0.02205704831392022,0.7164115024035027,0.11654254465512182,0.8371818472977688,0.10120300966323577,0.6844820933962431,0.10948770028893025,0.1244310706525564,0.053328451334649016,0.9814642152497687,0.008032980076580562,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.9613251048010882,0.015651587992000626,0.49011454434285956,0.004084685735689133,0.4806625524005441,0.007825793996000313,0.5,0.0,0.16509488330785121,0.049752107589109335,0.9768489968722568,0.01979301155927707,0.8284499637882943,0.0976636012048208,0.9127337418420012,0.1266771576480898,0.7820140366087079,0.09321102474061595,0.10962365869643206,0.06951378390358261,6,"throughput_2,buffer_size_3,data_quality_2,scrape_duration_seconds_3,throughput_3,throughput_1",5.0,trimmed,0.1417055707424879,0.063192833121866,42.72849082807079,1112.4,9.8,0.9821905609973286,5,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins2_dbn_throughput_3_K4_markov_classic_uniform_bic_bins2.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins2_dbn_throughput_3_K4_markov_classic_uniform_bic_bins2_edges.csv,False,30,,0.8263579697239537,0.9697239536954586,0.9821905609973286,0.5434702391003872,0.4923146473779385,0.8565112951037515,0.5418423234576263,0.4848619768477293,0.8768432993031923,0.6179355518251539,0.5,0.8384186272131943,0.6600076387934046,0.07753630243741522,0.08022667094018178
throughput_3,4,3,markov,classic_uniform,bic,5,5,0.8615127229552876,0.08803170513551878,0.7210601643815326,0.1513150491994662,0.7990455701420989,0.14559810291045736,0.7113782674765452,0.12261190838248408,0.4237423456398982,0.17556961302763424,0.9408317103251889,0.006935310253495855,0.8721575666018826,0.009455766799742776,0.8721585421555386,0.009376860610541746,0.872157977162367,0.009540536343960649,0.6665563497316679,0.02695215561658216,0.2665547123006596,0.006606764081832377,0.22218544991055594,0.008984051872194058,0.3333333333333333,0.0,0.7497565314935167,0.0395736961676848,0.954770838152762,0.008920266570207258,0.8538060908735426,0.05952634108270689,0.9150672196511046,0.06305927510877088,0.8219948990997578,0.06546993190924363,0.20004721438751938,0.0277038171970526,6,"buffer_size_3,scrape_duration_seconds_3,throughput_2,python_gc_objects_collected_total_1,throughput_3,throughput_1",3.0,padded,0.16176207577809693,0.07281174436211586,36.52938693901524,1088.8,33.4,0.9349376114081996,4,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_bic_bins3.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_bic_bins3_edges.csv,False,30,,0.44385026737967914,0.8975044563279857,0.9349376114081996,0.3321705242146286,0.5987586097785612,0.8152541668536702,0.36797248803827753,0.6001058720356965,0.9237639650571493,0.545171339563863,0.5985962137648101,0.7671042546206803,0.9806716572005191,0.29734222404583605,0.26762100608355577
throughput_3,4,4,markov,classic_uniform,bic,5,5,0.8905748067866345,0.017972453751410985,0.5464821086524874,0.07056521151917781,0.554775298680106,0.0733893313970029,0.5441464724547407,0.0694998427955163,0.38773327804198165,0.03633015238502319,0.9378047406123464,0.01516816575748524,0.699514346195783,0.05153008635189212,0.6995379594255418,0.051602941462585816,0.6994913264466999,0.05145771428023833,0.5323630204935533,0.07950957885956239,0.17300320853784265,0.016954454878714057,0.13309075512338833,0.019877394714890598,0.25,0.0,0.8665559329981776,0.0249502557229056,0.9437289859711058,0.01930675194627539,0.7851919484108733,0.07769935136920925,0.8668710261740511,0.1194915587828837,0.7546627780467766,0.07780516127320271,0.24800506066857309,0.08120569623243895,5,"scrape_duration_seconds_3,throughput_2,python_gc_objects_collected_total_1,throughput_1,throughput_3",2.0,padded,0.10435055838897825,0.05785870598629117,32.0340992230922,1084.0,38.2,0.9135472370766489,1,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_bic_bins4.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_bic_bins4_edges.csv,False,30,,0.7130124777183601,0.9233511586452763,0.9135472370766489,0.409465361323527,0.5882685089846216,0.5774375604481802,0.37253608320362247,0.5670196427975615,0.5762974047594417,0.4594111813085956,0.6248673053965533,0.5798439806029939,0.7597408800751614,0.2640512595401404,0.3398093136538234
throughput_3,4,6,markov,classic_uniform,bic,5,4,0.8115350244363915,0.034916295718046914,0.5056186687053806,0.04226373923244799,0.5263262004418711,0.03356047489479904,0.5000462522146235,0.049497146998342435,0.6557565829773333,0.06404790622830235,0.8995401609198687,0.024396358334915127,0.6314033173693511,0.052672285330998464,0.6313566509923442,0.05263625898116262,0.6314514406799598,0.05270885429163168,0.38295948590720996,0.10736974738630238,0.09655471708694995,0.026334308316885352,0.0677630040386051,0.023208579641366463,0.175,0.016666666666666677,1.2617870856534896,0.08012128031149394,0.8642228334754074,0.04762803518906564,0.671662698095958,0.0901876834570872,0.7475273122595336,0.1132777545224746,0.6475183232912,0.09412798071018937,0.5287326941501699,0.13297542905733173,5,"scrape_duration_seconds_3,throughput_2,python_gc_objects_collected_total_1,throughput_1,throughput_3",2.0,padded,0.10544490709435195,0.05415615439414978,28.788576491177082,1069.75,52.5,0.8431372549019608,2,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_bic_bins6.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_bic_bins6_edges.csv,False,30,,0.5080213903743316,0.7976827094474154,0.8431372549019608,0.26193845233736596,0.41350613613981274,0.5383214249389994,0.23769051926816806,0.47572181624563986,0.5438190255431634,0.36123326050686827,0.4265031254689697,0.5371160870830086,1.6437204621324708,0.6385699816141229,0.6163295683425309
throughput_3,4,8,markov,classic_uniform,bic,5,4,0.8209012496765888,0.024398290935407893,0.3880218327689592,0.037674225054371985,0.4029519092230658,0.034896550774056685,0.38315594397517,0.045039094883742664,0.6751834629470167,0.07238946183251901,0.9080040095047166,0.020740055719812616,0.5091279142198466,0.07261808256013037,0.5091485915089654,0.07260778265561788,0.5091076279496978,0.07262873781907801,0.3272615368498245,0.10297616570153997,0.06079101583756281,0.014632786851207604,0.040907692106228064,0.012872020712692497,0.125,0.0,1.3049833393864703,0.05763149854950935,0.8715789319406901,0.023946377673378663,0.5429209851690687,0.09387888098039107,0.590658686337911,0.07829649787080391,0.5256789268290467,0.10209289285541764,0.5833535882495443,0.1012156681504121,5,"throughput_2,python_gc_objects_collected_total_1,throughput_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.12754607701208442,0.049929282162338495,27.067991365212947,1073.75,48.5,0.8538324420677362,2,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_bic_bins8.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_bic_bins8_edges.csv,False,30,,0.4696969696969697,0.7442067736185384,0.8538324420677362,0.18344050796732184,0.25266856872014576,0.43845471294234006,0.15338360235524956,0.2560878056979238,0.4359519194305959,0.2757916601841344,0.260735515811834,0.4450443650630933,1.6867731767760836,0.8757479084562584,0.5898644018607978
throughput_3,4,10,markov,classic_uniform,bic,5,4,0.7752246814697709,0.042508753848026506,0.3036075690451634,0.05426763245296407,0.309554473718502,0.0718062681421281,0.3214524344961835,0.06096547345574365,0.8233482273359436,0.106853970732676,0.9080014301519199,0.014298974228158253,0.5441359479175799,0.03989966370498657,0.5440519615269153,0.04009255886109339,0.5442218480453581,0.03970412754801173,0.31077451218486263,0.11627432335553456,0.04891121342812631,0.014074423191009643,0.03265449617788416,0.011954894606831136,0.10555555555555554,0.006415002990995836,1.5242114665276876,0.0932182529373921,0.8546631338274766,0.04260717488467519,0.4855522137006202,0.12751822825512624,0.5281484010439663,0.14886220474546064,0.501138601270303,0.12198887582823127,0.6360637235320934,0.1894192679946437,5,"throughput_2,python_gc_objects_collected_total_1,throughput_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.10263833007775247,0.056414054124616086,27.527314791921526,1054.0,68.25,0.8253119429590018,2,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins10_dbn_throughput_3_K4_markov_classic_uniform_bic_bins10.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins10_dbn_throughput_3_K4_markov_classic_uniform_bic_bins10_edges.csv,False,30,,0.4322638146167558,0.7575757575757576,0.8253119429590018,0.12496838730443902,0.22777333124802412,0.31977282380247807,0.1154607913501502,0.2594987334646778,0.31854363792627305,0.1817906790679068,0.23788918926135075,0.329898984583881,1.8215734542563569,0.8726122797792416,0.6834805601394052
throughput_3,4,2,markov,classic_uniform,aic,5,5,0.9620389109258211,0.018326133664622598,0.7257692239238492,0.055593779434759835,0.7716365419246359,0.10215516127352552,0.710588158149711,0.07555305237632724,0.12807343078254432,0.03893151759118355,0.9814642152497687,0.008032980076580562,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.9613251048010882,0.015651587992000626,0.49011454434285956,0.004084685735689133,0.4806625524005441,0.007825793996000313,0.5,0.0,0.16509488330785121,0.049752107589109335,0.9720440926217586,0.01682039212954802,0.7946723681373186,0.06697615827852646,0.8670244736435968,0.12870591705343823,0.768266553647347,0.08866104516150043,0.12895032436048082,0.05485831992939953,6,"throughput_2,process_cpu_seconds_total_2,buffer_size_3,process_resident_memory_bytes_1,throughput_3,throughput_1",10.0,trimmed,0.19248651945963502,0.06329196942970157,65.26286459621042,1113.2,9.0,0.9812834224598931,4,,,False,30,,0.26559714795008915,0.9875222816399287,0.9812834224598931,0.22723139059031214,0.4968609865470852,0.7618917689859026,0.5126696431211377,0.49376114081996436,0.9199974213512119,0.5018132116908781,0.5,0.6926317968126312,0.7714328711062303,0.04279509856646105,0.09113926575629272
throughput_3,4,3,markov,classic_uniform,aic,5,5,0.8641871546643429,0.08471296892994644,0.7100247655457913,0.1209727172884324,0.7732897206302936,0.09622963765152076,0.7114449559453528,0.1106690255784767,0.4164111852350996,0.13325972760059063,0.9408317103251889,0.006935310253495855,0.8721575666018826,0.009455766799742776,0.8721585421555386,0.009376860610541746,0.872157977162367,0.009540536343960649,0.6665563497316679,0.02695215561658216,0.2665547123006596,0.006606764081832377,0.22218544991055594,0.008984051872194058,0.3333333333333333,0.0,0.749756531493517,0.039573696167684726,0.9218240097856846,0.030257096560508116,0.8224907042183691,0.07541083940731388,0.8650522220205683,0.10373386202863742,0.8162393845306655,0.07306354674716846,0.2943007080769957,0.07514668571924268,6,"throughput_2,buffer_size_3,data_quality_1,scrape_duration_seconds_3,throughput_3,throughput_1",5.0,trimmed,0.24290676768869163,0.07731997789815068,44.62767638312653,1090.6,31.6,0.9100623330365093,5,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_aic_bins3.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_aic_bins3_edges.csv,False,30,,0.4728406055209261,0.7969723953695459,0.9100623330365093,0.29432667788832173,0.5908921803605598,0.83741273583138,0.4749034749034749,0.7740064594903305,0.8342137081339853,0.21575442437511402,0.5749408465825216,0.8414836312767967,1.0901425585972528,0.46863477931216946,0.3855542722664951
throughput_3,4,4,markov,classic_uniform,aic,5,5,0.906612032006197,0.009482345478686899,0.5878490565639914,0.037520122075373814,0.6118011313183548,0.05796081760908338,0.5801123538884723,0.044569275267977035,0.3555257986269676,0.026832171621181736,0.9378047406123464,0.01516816575748524,0.699514346195783,0.05153008635189212,0.6995379594255418,0.051602941462585816,0.6994913264466999,0.05145771428023833,0.5323630204935533,0.07950957885956239,0.17300320853784265,0.016954454878714057,0.13309075512338833,0.019877394714890598,0.25,0.0,0.8665559329981776,0.024950255722905587,0.9431947028010257,0.020598565248451373,0.77279873466846,0.09536562530024033,0.8611060810478574,0.13844031358577222,0.7366029524905379,0.08051974355736195,0.24379543985858115,0.07523587531301981,6,"buffer_size_3,scrape_duration_seconds_3,throughput_2,python_gc_objects_collected_total_1,throughput_3,throughput_1",3.0,padded,0.17019098363816737,0.07952650440856815,38.408427794929594,1069.2,53.0,0.9135472370766489,1,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_aic_bins4.pkl,saved_dbn_models_top5_20260316_105011_seed783122_with_rps_run20260611_100041/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_aic_bins4_edges.csv,False,30,,0.7130124777183601,0.9233511586452763,0.9135472370766489,0.409465361323527,0.5882685089846216,0.5774375604481802,0.37253608320362247,0.5670196427975615,0.5762974047594417,0.4594111813085956,0.6248673053965533,0.5798439806029939,0.7597408800751614,0.26405125954014036,0.34296519676493553
throughput_3,4,6,markov,classic_uniform,aic,5,4,0.7552291417659915,0.14941357289367183,0.44559757999564364,0.12527604919298654,0.47138640749572747,0.12950571921764273,0.4429910029971391,0.1143308275457618,0.7576359492755833,0.32836540826395394,0.8995401609198687,0.024396358334915127,0.6314033173693511,0.052672285330998464,0.6313566509923442,0.05263625898116262,0.6314514406799598,0.05270885429163168,0.38295948590720996,0.10736974738630238,0.09655471708694995,0.026334308316885352,0.0677630040386051,0.023208579641366463,0.175,0.016666666666666677,1.2617870856534896,0.08012128031149394,0.8960572056926825,0.01246381221604016,0.7103881619696616,0.06674678811519705,0.7871760047518293,0.08422324555193741,0.6880813001969678,0.08461109692044766,0.43330149408013535,0.0922592631721998,6,"buffer_size_3,scrape_duration_seconds_3,throughput_2,python_gc_objects_collected_total_1,throughput_3,throughput_1",3.0,padded,0.16816459107212722,0.08233771054074168,32.75196520378813,1023.75,98.5,0.8431372549019608,2,,,False,30,,0.5080213903743316,0.7976827094474154,0.8431372549019608,0.26193845233736596,0.41350613613981274,0.5383214249389994,0.23769051926816806,0.47572181624563986,0.5438190255431634,0.36123326050686827,0.4265031254689697,0.5371160870830086,1.6437204621324708,0.6385699816141229,0.6163295683425309
