target,K,fs,disc,score,accuracy,mean_prob_true,n_features_including_target,features,time_sec,model_pkl_path,edges_csv_path,error
throughput_2,3,pca,classic_quantile,bic,0.002002002002002002,0.07139518266342462,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",0.481986083000038,,,
throughput_2,3,pca,classic_quantile,aic,0.002002002002002002,0.07273941587877351,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",0.5476519169999392,,,
throughput_2,3,pca,kmeans,bic,0.2552552552552553,0.2509238503043146,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",0.4471596660000614,,,
throughput_2,3,pca,kmeans,aic,0.14214214214214213,0.18191198172053544,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",0.4416193330000624,,,
throughput_2,3,pca,dbscan,bic,,,,,0.08246275000010428,,,The node throughput_2_t1 is not in the digraph.
throughput_2,3,pca,dbscan,aic,0.14214214214214213,0.13648462647329312,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_2']",1.1792813330000627,,,
throughput_2,8,markov,classic_uniform,bic,,,,,4.790942500000028,,,2
throughput_2,8,markov,classic_uniform,aic,,,,,4.789488791000167,,,2
throughput_2,8,markov,classic_quantile,bic,0.14214214214214213,0.14916076026264052,9.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'throughput_2']",5.217794041999923,,,
throughput_2,8,markov,classic_quantile,aic,0.5485485485485485,0.3042438595654158,9.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'throughput_2']",5.353561333000016,,,
throughput_2,8,markov,kmeans,bic,0.6896896896896897,0.7473367686247124,9.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'throughput_2']",5.257375207999985,,,
throughput_2,8,markov,kmeans,aic,0.14214214214214213,0.1447560733886492,9.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'throughput_2']",5.304226708999977,,,
throughput_2,8,markov,dbscan,bic,0.35835835835835833,0.2310934282809618,6.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_objects_collected_total_3', 'throughput_2']",4.8856698339998275,,,
throughput_2,8,markov,dbscan,aic,0.5655655655655656,0.3732469156101891,6.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_objects_collected_total_3', 'throughput_2']",4.88716962500007,,,
throughput_2,8,mrmr,classic_uniform,bic,,,,,11.336217084000054,,,2
throughput_2,8,mrmr,classic_uniform,aic,,,,,11.450134415999855,,,2
throughput_2,8,mrmr,classic_quantile,bic,0.996996996996997,0.9345330423426695,8.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_cpu_seconds_total_1', 'throughput_2']",12.023408250000102,,,
throughput_2,8,mrmr,classic_quantile,aic,0.8118118118118118,0.43594556609168883,8.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_cpu_seconds_total_1', 'throughput_2']",12.018455291999999,,,
throughput_2,8,mrmr,kmeans,bic,0.6896896896896897,0.7361180063905113,9.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'process_cpu_seconds_total_1', 'throughput_2']",11.793641875000048,,,
throughput_2,8,mrmr,kmeans,aic,0.5495495495495496,0.5608293034608323,9.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'process_cpu_seconds_total_1', 'throughput_2']",11.996710832999952,,,
throughput_2,8,mrmr,dbscan,bic,0.3933933933933934,0.299242227566913,8.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'throughput_2']",11.765949582999838,,,
throughput_2,8,mrmr,dbscan,aic,0.5785785785785785,0.35434664644138897,8.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'throughput_2']",11.729633124999964,,,
throughput_2,8,pca,classic_uniform,bic,,,,,0.7884126670001024,,,1
throughput_2,8,pca,classic_uniform,aic,,,,,0.965041250000013,,,1
throughput_2,8,pca,classic_quantile,bic,0.13813813813813813,0.13879786685181408,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",1.1029202499998974,,,
throughput_2,8,pca,classic_quantile,aic,0.03403403403403404,0.13369265561460425,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",1.637090624999928,,,
throughput_2,8,pca,kmeans,bic,0.3053053053053053,0.26501661647810776,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",0.9676349579999624,,,
throughput_2,8,pca,kmeans,aic,0.14214214214214213,0.24725307597392968,9.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'throughput_2']",1.2923973749998368,,,
throughput_2,8,pca,dbscan,bic,0.12812812812812813,0.06506889800000928,8.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'throughput_2']",0.9447054169997955,,,
throughput_2,8,pca,dbscan,aic,0.0,0.013864394134038668,8.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'throughput_2']",1.3404736249999587,,,
throughput_2,12,markov,classic_uniform,bic,,,,,5.040197625000019,,,2
throughput_2,12,markov,classic_uniform,aic,,,,,5.183186375000105,,,2
throughput_2,12,markov,classic_quantile,bic,0.5495495495495496,0.516114309459446,13.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'throughput_2']",5.715050457999951,,,
throughput_2,12,markov,classic_quantile,aic,0.6906906906906907,0.5662035669067277,13.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'throughput_2']",5.994059916999959,,,
throughput_2,12,markov,kmeans,bic,0.6896896896896897,0.7494828219559804,13.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'throughput_2']",5.681054457999835,,,
throughput_2,12,markov,kmeans,aic,0.6906906906906907,0.744027028504528,13.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'throughput_2']",5.8642812909999975,,,
throughput_2,12,markov,dbscan,bic,0.35835835835835833,0.2310934282809618,10.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'throughput_2']",5.252908917000013,,,
throughput_2,12,markov,dbscan,aic,0.5655655655655656,0.3732469156101891,10.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'throughput_2']",5.301120833000141,,,
throughput_2,12,mrmr,classic_uniform,bic,,,,,24.588547874999904,,,2
throughput_2,12,mrmr,classic_uniform,aic,,,,,24.889253499999995,,,2
throughput_2,12,mrmr,classic_quantile,bic,0.8558558558558559,0.8050685531839182,11.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_cpu_seconds_total_1', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'throughput_2']",25.273167000000058,,,
throughput_2,12,mrmr,classic_quantile,aic,0.996996996996997,0.9512379774264732,11.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_cpu_seconds_total_1', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'throughput_2']",25.78707191599983,,,
throughput_2,12,mrmr,kmeans,bic,0.6896896896896897,0.5327866275623355,12.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'process_cpu_seconds_total_1', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'throughput_2']",25.3728349590001,,,
throughput_2,12,mrmr,kmeans,aic,0.6906906906906907,0.4556997327454593,12.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'process_cpu_seconds_total_1', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'throughput_2']",26.891299791000165,,,
throughput_2,12,mrmr,dbscan,bic,0.3983983983983984,0.15851053089414585,11.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'throughput_2']",25.082025665999936,,,
throughput_2,12,mrmr,dbscan,aic,0.5875875875875876,0.34855903755892004,11.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'throughput_2']",25.547733875000176,,,
throughput_2,12,pca,classic_uniform,bic,,,,,1.4633046670001022,,,1
throughput_2,12,pca,classic_uniform,aic,,,,,2.0419955830000163,,,1
throughput_2,12,pca,classic_quantile,bic,0.14214214214214213,0.25938175325261303,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",2.198495166000157,,,
throughput_2,12,pca,classic_quantile,aic,0.13613613613613615,0.22551747773300548,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",3.39605083299989,,,
throughput_2,12,pca,kmeans,bic,0.5575575575575575,0.25478313679021347,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",1.77581866599985,,,
throughput_2,12,pca,kmeans,aic,0.5575575575575575,0.2537831038924593,13.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",2.5086810410000453,,,
throughput_2,12,pca,dbscan,bic,0.15815815815815815,0.09610329132869905,12.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",1.2724383750000925,,,
throughput_2,12,pca,dbscan,aic,0.0,0.013864394134038666,12.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'throughput_2']",1.8334113749999688,,,
throughput_2,20,markov,classic_uniform,bic,,,,,6.300298165999948,,,2
throughput_2,20,markov,classic_uniform,aic,,,,,6.755322917000058,,,2
throughput_2,20,markov,classic_quantile,bic,0.14214214214214213,0.1427710200929962,21.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_5', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_objects_collected_total_5', 'buffer_size_3', 'avg_p_latency_1', 'throughput_2']",7.2947768330000144,,,
throughput_2,20,markov,classic_quantile,aic,0.6906906906906907,0.6696363162081205,21.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_collections_total_1', 'process_cpu_seconds_total_1', 'python_gc_collections_total_4', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_5', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_objects_collected_total_5', 'buffer_size_3', 'avg_p_latency_1', 'throughput_2']",7.7189094999998815,,,
throughput_2,20,markov,kmeans,bic,,,,,6.267772250000007,,,3
throughput_2,20,markov,kmeans,aic,,,,,7.1118631249999,,,3
throughput_2,20,markov,dbscan,bic,0.3983983983983984,0.30666870992244893,18.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_5', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_objects_collected_total_5', 'buffer_size_3', 'avg_p_latency_1', 'throughput_2']",6.735398499999974,,,
throughput_2,20,markov,dbscan,aic,0.5875875875875876,0.35287302410203497,18.0,"['throughput_3', 'data_quality_1', 'throughput_1', 'buffer_size_2', 'python_gc_objects_collected_total_3', 'process_cpu_seconds_total_3', 'python_gc_objects_collected_total_2', 'process_cpu_seconds_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_5', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_objects_collected_total_6', 'python_gc_objects_collected_total_5', 'buffer_size_3', 'avg_p_latency_1', 'throughput_2']",6.7045746250000775,,,
throughput_2,20,mrmr,classic_uniform,bic,,,,,63.589234083000065,,,2
throughput_2,20,mrmr,classic_uniform,aic,,,,,64.43601908300002,,,2
throughput_2,20,mrmr,classic_quantile,bic,0.5495495495495496,0.6106947124131212,16.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_cpu_seconds_total_1', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_3', 'python_gc_objects_collected_total_9', 'avg_p_latency_3', 'python_gc_collections_total_7', 'throughput_2']",65.16987616699998,,,
throughput_2,20,mrmr,classic_quantile,aic,0.6906906906906907,0.7492339970207836,16.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_cpu_seconds_total_1', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_3', 'python_gc_objects_collected_total_9', 'avg_p_latency_3', 'python_gc_collections_total_7', 'throughput_2']",65.83884312500004,,,
throughput_2,20,mrmr,kmeans,bic,,,,,63.78400545800014,,,3
throughput_2,20,mrmr,kmeans,aic,,,,,65.194542791,,,3
throughput_2,20,mrmr,dbscan,bic,0.3983983983983984,0.30666870992244893,16.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_3', 'python_gc_objects_collected_total_9', 'avg_p_latency_3', 'python_gc_collections_total_7', 'throughput_2']",64.14903970799992,,,
throughput_2,20,mrmr,dbscan,aic,0.5875875875875876,0.35287302410203497,16.0,"['buffer_size_2', 'throughput_3', 'throughput_1', 'avg_p_latency_2', 'data_quality_1', 'avg_p_latency_1', 'process_open_fds_2', 'buffer_size_3', 'python_gc_objects_collected_total_1', 'data_quality_3', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_3', 'python_gc_objects_collected_total_9', 'avg_p_latency_3', 'python_gc_collections_total_7', 'throughput_2']",65.06546133399979,,,
throughput_2,20,pca,classic_uniform,bic,,,,,3.376330166000116,,,1
throughput_2,20,pca,classic_uniform,aic,,,,,6.049583791999794,,,1
throughput_2,20,pca,classic_quantile,bic,0.14214214214214213,0.2292545840303562,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",5.390558958000383,,,
throughput_2,20,pca,classic_quantile,aic,0.12812812812812813,0.226681095322026,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",14.089420083999812,,,
throughput_2,20,pca,kmeans,bic,0.25225225225225223,0.24213114324157617,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",4.40695233400038,,,
throughput_2,20,pca,kmeans,aic,0.5505505505505506,0.24998735330121272,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",10.096247666000181,,,
throughput_2,20,pca,dbscan,bic,0.15815815815815815,0.09610329132869909,20.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",2.6766367079999327,,,
throughput_2,20,pca,dbscan,aic,0.0,0.013864394134038668,20.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_2']",4.57259758400005,,,
throughput_3,3,markov,classic_uniform,bic,0.6916916916916916,0.7508600270209846,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.531987624999601,,,
throughput_3,3,markov,classic_uniform,aic,0.6916916916916916,0.7112899922762865,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.572843792000185,,,
throughput_3,3,markov,classic_quantile,bic,0.8598598598598599,0.752516707103551,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.591118917000131,,,
throughput_3,3,markov,classic_quantile,aic,0.8598598598598599,0.7528327106523799,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.624884707999627,,,
throughput_3,3,markov,kmeans,bic,0.6916916916916916,0.7508774056766024,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.520730875000027,,,
throughput_3,3,markov,kmeans,aic,0.6916916916916916,0.7508647269881188,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.65324020900016,,,
throughput_3,3,markov,dbscan,bic,0.37237237237237236,0.2510650717202436,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.493097333000151,,,
throughput_3,3,markov,dbscan,aic,0.6176176176176176,0.4100337007999119,4.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'throughput_3']",4.600902416999816,,,
throughput_3,3,mrmr,classic_uniform,bic,0.6926926926926927,0.7465761407745567,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.769909208000172,,,
throughput_3,3,mrmr,classic_uniform,aic,0.6916916916916916,0.6183645992914966,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.7571712909998496,,,
throughput_3,3,mrmr,classic_quantile,bic,0.997997997997998,0.939078649738604,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.7523299159997805,,,
throughput_3,3,mrmr,classic_quantile,aic,0.997997997997998,0.939078649738604,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.8054438330000266,,,
throughput_3,3,mrmr,kmeans,bic,0.6926926926926927,0.7536300596790699,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.7449072499998692,,,
throughput_3,3,mrmr,kmeans,aic,0.6926926926926927,0.7541759688583176,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.8425930839998728,,,
throughput_3,3,mrmr,dbscan,bic,,,,,1.5822414170002048,,,The node throughput_3_t1 is not in the digraph.
throughput_3,3,mrmr,dbscan,aic,0.6126126126126126,0.44040913260608333,3.0,"['buffer_size_3', 'throughput_2', 'throughput_3']",1.8006142079998426,,,
throughput_3,3,pca,classic_uniform,bic,,,,,0.3362842919996183,,,1
throughput_3,3,pca,classic_uniform,aic,,,,,0.34647354200023983,,,1
throughput_3,3,pca,classic_quantile,bic,0.14314314314314314,0.1946084448471164,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.46174070799997935,,,
throughput_3,3,pca,classic_quantile,aic,0.14314314314314314,0.18268192504784453,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.5801463340003465,,,
throughput_3,3,pca,kmeans,bic,0.14414414414414414,0.17930174976727745,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.4789572079998834,,,
throughput_3,3,pca,kmeans,aic,0.3073073073073073,0.2608067254230653,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",0.49231441700021605,,,
throughput_3,3,pca,dbscan,bic,,,,,0.09341137499995966,,,The node throughput_3_t1 is not in the digraph.
throughput_3,3,pca,dbscan,aic,0.14314314314314314,0.14612665099338273,4.0,"['pca_1', 'pca_2', 'pca_3', 'throughput_3']",1.1876838749999479,,,
throughput_3,8,markov,classic_uniform,bic,0.6926926926926927,0.5257453495417514,9.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'throughput_3']",5.269122917000004,,,
throughput_3,8,markov,classic_uniform,aic,0.6916916916916916,0.40039244972963095,9.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'throughput_3']",5.3426091249998535,,,
throughput_3,8,markov,classic_quantile,bic,0.44844844844844844,0.3564988108869235,9.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'throughput_3']",5.438296249999894,,,
throughput_3,8,markov,classic_quantile,aic,0.4494494494494494,0.3538881836988794,9.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'throughput_3']",5.446175416999722,,,
throughput_3,8,markov,kmeans,bic,0.6926926926926927,0.7632968734503079,9.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'throughput_3']",5.2021590829999695,,,
throughput_3,8,markov,kmeans,aic,0.6926926926926927,0.47164660206763875,9.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'python_gc_collections_total_1', 'python_gc_collections_total_4', 'process_cpu_seconds_total_1', 'throughput_3']",5.444051957999818,,,
throughput_3,8,markov,dbscan,bic,0.34234234234234234,0.18212288865878895,6.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'throughput_3']",4.894048999999995,,,
throughput_3,8,markov,dbscan,aic,0.6126126126126126,0.44040913260608333,6.0,"['data_quality_3', 'throughput_2', 'data_quality_1', 'data_quality_2', 'buffer_size_3', 'throughput_3']",4.910281666999708,,,
throughput_3,8,mrmr,classic_uniform,bic,,,,,10.918389999999818,,,2
throughput_3,8,mrmr,classic_uniform,aic,,,,,11.195526957999846,,,2
throughput_3,8,mrmr,classic_quantile,bic,0.14514514514514515,0.3187583430396681,8.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'throughput_3']",11.382826541999748,,,
throughput_3,8,mrmr,classic_quantile,aic,0.3123123123123123,0.3198439140185647,8.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'throughput_3']",11.704387125000267,,,
throughput_3,8,mrmr,kmeans,bic,0.6926926926926927,0.7514829084862203,8.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'throughput_3']",11.413063832999796,,,
throughput_3,8,mrmr,kmeans,aic,0.6916916916916916,0.7509596167789437,8.0,"['buffer_size_3', 'throughput_2', 'data_quality_1', 'process_cpu_seconds_total_1', 'throughput_1', 'avg_p_latency_3', 'avg_p_latency_1', 'throughput_3']",11.580961791999925,,,
