target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_f1_std,persistence_precision,persistence_precision_std,persistence_recall,persistence_recall_std,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_f1_std,ar_dbn_precision,ar_dbn_precision_std,ar_dbn_recall,ar_dbn_recall_std,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_f1_std,static_bn_si_precision,static_bn_si_precision_std,static_bn_si_recall,static_bn_si_recall_std,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_f1,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,4,markov,fixed,bic,5,5,0.8169629350971345,0.041677521764069324,0.7731035658820617,0.05099765043216328,0.7781449644329872,0.056466562883019725,0.7829707290497034,0.03131470295579008,0.5570626842854844,0.03457510356083859,0.9014480883424364,0.027202521841161776,0.8687204479088372,0.03230982188348073,0.8687190895955791,0.03213260522855243,0.8687300995176622,0.032498931048512376,0.39371288708149005,0.10157443242011968,0.1396706141474087,0.0270229532522992,0.09842822177037251,0.02539360810502992,0.25,0.0,1.267152534905198,0.0466768380115378,0.881583233775823,0.0338313643303493,0.8706356596351782,0.03539477356511038,0.878445395992865,0.04632554065491154,0.8694546635027954,0.026806821934006707,0.4044229504960173,0.06617843214259247,5,"throughput_2,data_quality_3,buffer_size_3,throughput_1,throughput_3",3.0,padded,0.13134808856993913,0.06761195734143258,27.976919717155397,1073.8,48.4,0.8303667368422446,5,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins4_dbn_throughput_3_K4_markov_fixed_bic_bins4.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins4_dbn_throughput_3_K4_markov_fixed_bic_bins4_edges.csv,False,30,,0.7369849032464926,0.8264152710383919,0.8169629350971345,0.6814301723113229,0.7851848145930916,0.7731035658820617,0.7167824461418872,0.8003359346998188,0.7781449644329872,0.6758305159223361,0.7821547538165735,0.7829707290497034,0.8853539720797169,0.5697299727514771,0.5570626842854844
throughput_3,4,6,markov,fixed,bic,5,5,0.8315769924905119,0.03735102028087609,0.7976861704593,0.03909946192868312,0.7989528102695653,0.04479003960634736,0.8045589671971767,0.03497814655557278,0.5645570721360031,0.0844315481946721,0.9014480883424364,0.027202521841161776,0.8687204479088372,0.03230982188348073,0.8687190895955791,0.03213260522855243,0.8687300995176622,0.032498931048512376,0.39371288708149005,0.10157443242011968,0.1396706141474087,0.0270229532522992,0.09842822177037251,0.02539360810502992,0.25,0.0,1.267152534905198,0.0466768380115378,0.8846090954896486,0.03958232148375666,0.8627104680046529,0.04748367443053076,0.8578135369791224,0.06454101238685837,0.885583085467721,0.034180151537677235,0.42077226027708753,0.11021171356818063,5,"throughput_2,data_quality_3,throughput_1,buffer_size_3,throughput_3",2.0,padded,0.12137523218989373,0.07254967782646418,23.523313180543482,1038.4,83.8,0.8475496691631984,5,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins6_dbn_throughput_3_K4_markov_fixed_bic_bins6.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins6_dbn_throughput_3_K4_markov_fixed_bic_bins6_edges.csv,False,30,,0.7403720299744604,0.8315854051488643,0.8315769924905119,0.6851068991088879,0.7921128790335785,0.7976861704593,0.7103121823495061,0.8067938310265056,0.7989528102695653,0.6818680027141046,0.7882536384640665,0.8045589671971767,0.9133992646159885,0.5441066539762078,0.5645570721360031
throughput_3,4,10,markov,fixed,bic,5,5,0.8187475297736677,0.032941100833956585,0.7874355559718607,0.027684335492993845,0.7910318883869374,0.028864931089715863,0.7926361970814657,0.026090259606795126,0.6137145244302403,0.06421325601717467,0.9014480883424364,0.027202521841161776,0.8687204479088372,0.03230982188348073,0.8687190895955791,0.03213260522855243,0.8687300995176622,0.032498931048512376,0.39371288708149005,0.10157443242011968,0.1396706141474087,0.0270229532522992,0.09842822177037251,0.02539360810502992,0.25,0.0,1.267152534905198,0.0466768380115378,0.8796248292733939,0.040294346066023404,0.8682728292132298,0.04126880550632903,0.8720614301808307,0.04635582456205561,0.8740890419741382,0.03261180781123281,0.4694183414916512,0.11070784918903427,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.12182525247335434,0.08353999461978674,23.126680029556155,977.4,144.8,0.8229473951486177,5,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins10_dbn_throughput_3_K4_markov_fixed_bic_bins10.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins10_dbn_throughput_3_K4_markov_fixed_bic_bins10_edges.csv,False,30,,0.7389460050190237,0.8185727687011013,0.8187475297736677,0.6814300052431191,0.786695176888851,0.7874355559718607,0.7084550777528398,0.7952164639738654,0.7910318883869374,0.6755318077039074,0.7875244916865733,0.7926361970814657,0.8793364014804486,0.5930945465884867,0.6137145244302403
throughput_3,4,4,markov,fixed,aic,5,5,0.7914736913951204,0.05862303110823204,0.7502520613806287,0.07975325820980214,0.7516381486085113,0.08312287671208755,0.7597851604261262,0.07502720166165264,0.728611790553073,0.19512833491301793,0.9014480883424364,0.027202521841161776,0.8687204479088372,0.03230982188348073,0.8687190895955791,0.03213260522855243,0.8687300995176622,0.032498931048512376,0.39371288708149005,0.10157443242011968,0.1396706141474087,0.0270229532522992,0.09842822177037251,0.02539360810502992,0.25,0.0,1.267152534905198,0.0466768380115378,0.8826498987523885,0.03234504667335084,0.8687667616399153,0.03976617328648966,0.86808437576297,0.04399988936018013,0.874792060294371,0.03444747112939659,0.40951130237082795,0.0935320984413911,6,"throughput_2,cores_2,buffer_size_3,data_quality_3,throughput_3,throughput_1",4.0,none,0.20443838965147734,0.07867286801338196,32.536706008948386,1060.4,61.8,0.8253353042703805,5,,,False,30,,0.6961652563559221,0.7882745002801574,0.7914736913951204,0.6371840397998577,0.7420950675529714,0.7502520613806287,0.6765019639468293,0.7605563244455606,0.7516381486085113,0.6393142086057763,0.7432831628986956,0.7597851604261262,0.9848486295083342,0.6735464281011174,0.728611790553073
throughput_3,4,6,markov,fixed,aic,5,5,0.8190953058953688,0.04880385260223619,0.7663253497334808,0.07834141507070315,0.7819810137154336,0.07332850759277586,0.7602569761343966,0.0797940518160979,0.5948056789924937,0.06470683802375309,0.9014480883424364,0.027202521841161776,0.8687204479088372,0.03230982188348073,0.8687190895955791,0.03213260522855243,0.8687300995176622,0.032498931048512376,0.39371288708149005,0.10157443242011968,0.1396706141474087,0.0270229532522992,0.09842822177037251,0.02539360810502992,0.25,0.0,1.267152534905198,0.0466768380115378,0.9027687022876572,0.029209971547017908,0.8730508004335009,0.046174860188652474,0.8719367659562481,0.04836319092148562,0.8796927854628371,0.04169608809140132,0.3319633959927203,0.11423552001737276,5,"throughput_2,data_quality_3,buffer_size_3,throughput_1,throughput_3",3.0,padded,0.16620631627738475,0.07886626999825239,28.491704932413995,1046.0,76.2,0.8634244748267371,5,,,False,30,,0.7032953811331057,0.7725909241702024,0.8190953058953688,0.6447104429431684,0.7274543005419961,0.7663253497334808,0.6870241993595518,0.7402453617401046,0.7819810137154336,0.6445472878530455,0.7308198646980311,0.7602569761343966,1.0091475862530233,0.6662836864455899,0.5948056789924937
throughput_3,4,10,markov,fixed,aic,5,5,0.8089437669344433,0.03616948395622466,0.7729865332242032,0.04348493083943587,0.7799021548756842,0.05219929498369081,0.7832309784736717,0.04771853795657591,0.6117152180678215,0.08121677372947578,0.9014480883424364,0.027202521841161776,0.8687204479088372,0.03230982188348073,0.8687190895955791,0.03213260522855243,0.8687300995176622,0.032498931048512376,0.39371288708149005,0.10157443242011968,0.1396706141474087,0.0270229532522992,0.09842822177037251,0.02539360810502992,0.25,0.0,1.267152534905198,0.0466768380115378,0.8922695309652907,0.022478889427285396,0.8769862037951353,0.03148655176031737,0.883589554198994,0.04405339653964815,0.892167393279709,0.024851461587726626,0.4058378673965913,0.08503174102822181,5,"throughput_2,avg_p_latency_3,throughput_1,buffer_size_3,throughput_3",2.0,padded,0.17363720368593932,0.08247006107121706,23.45317796431482,1000.6,121.6,0.814627326306235,5,,,False,30,,0.699728890179888,0.7866786348636435,0.8089437669344433,0.6298599849526514,0.7471480815247187,0.7729865332242032,0.6700765839446019,0.7610629434314284,0.7799021548756842,0.6277789810479978,0.7493500759281219,0.7832309784736717,0.9494812871373499,0.6844095208345368,0.6117152180678215
throughput_3,4,4,markov,decision_tree,bic,5,5,0.7982673098382072,0.04992733365357915,0.7839278951905134,0.050981105437163624,0.7803921171137188,0.04237369324508873,0.8115796527303599,0.0680678157684865,0.6085014188065779,0.06941316742128628,0.9099985238165532,0.009322568440154628,0.9063327189685296,0.008891539362877706,0.9063820347330139,0.008851362489107045,0.9062859708587633,0.008939672322959804,0.24273043144238998,0.1076921096727783,0.09527099321911961,0.034574321771504934,0.060682607860597496,0.026923027418194575,0.25,0.0,1.38690310657542,0.0017337459785818203,0.9057975744938412,0.034429415839157755,0.899306419788511,0.042229755607662345,0.8988311916453149,0.04765303237178186,0.9072650030996364,0.03751236742559951,0.36580449736127557,0.1043589759922698,5,"throughput_2,data_quality_3,buffer_size_3,throughput_1,throughput_3",3.0,padded,0.15506581105291845,0.06720079276710748,28.259017169475555,1075.8,46.4,0.8563819275096602,1,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins4_dbn_throughput_3_K4_markov_decision_tree_bic_bins4.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins4_dbn_throughput_3_K4_markov_decision_tree_bic_bins4_edges.csv,False,30,,0.6917032141116788,0.7699223654490533,0.7982673098382072,0.5902138066909167,0.7507503433707375,0.7839278951905134,0.6223335555708548,0.7676691982317481,0.7803921171137188,0.6228136701500256,0.7735902342668052,0.8115796527303599,1.0797076733197426,0.6848623023632164,0.6085014188065779
throughput_3,4,6,markov,decision_tree,bic,5,5,0.7266013018985624,0.061934538777392335,0.7148545483340892,0.07274696867818484,0.7381239203328718,0.0788187788229974,0.7136291570401321,0.060396600734846796,0.9267099290295864,0.0903860442379015,0.8570663949219289,0.03146473748257054,0.8492544916961169,0.03300286402211786,0.8492750016281223,0.03310090616421629,0.8492374041074612,0.03290629267644699,0.1325873051398168,0.07790407949433341,0.03791649039813316,0.020106604220053777,0.022097884189969465,0.012984013249055567,0.16666666666666666,0.0,1.791886719320626,0.00027341929114951585,0.8621730050734719,0.04911960716199785,0.8591862194502188,0.07517394562458571,0.8716678616989781,0.05650780149732673,0.8567540581542857,0.0872491655455151,0.6494054156204203,0.2570417502056602,5,"throughput_2,data_quality_3,throughput_1,buffer_size_3,throughput_3",2.0,padded,0.1182075684890151,0.07495884727686644,24.132504605688155,1031.0,91.2,0.7944849107494552,3,,,False,30,,0.6378772799494605,0.7326661936530462,0.7266013018985624,0.5365312032100048,0.7113052398709457,0.7148545483340892,0.561869550156135,0.7242072075048361,0.7381239203328718,0.5567229421933728,0.7187853968565336,0.7136291570401321,1.3630652354689874,0.8069854798190654,0.9267099290295864
throughput_3,4,10,markov,decision_tree,bic,5,5,0.6278658990512743,0.11715464483165064,0.6173848450613104,0.10364215473698418,0.6559094096626658,0.0916631816173957,0.6189458420792148,0.08979909301281952,1.3278892259701158,0.1940506527766251,0.7800764440804251,0.06225503487212486,0.7679407933133596,0.07896882005665559,0.7679133222173409,0.07895607847395807,0.7679724438804054,0.07898238752811838,0.12385766416985315,0.03125044852503501,0.022394782451540685,0.0049987192273113065,0.012645223735266164,0.0031051308720831095,0.10222222222222221,0.004969039949999527,2.3020577196971415,0.0009517940344618842,0.8283494896423219,0.04943598495340584,0.8208930507835882,0.06848740971402853,0.8486711118839384,0.04014083822826504,0.8139159874189726,0.0790873637187375,0.9667551450731866,0.3044804049607495,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.12325248587876558,0.09282973557710647,24.1147320875898,948.0,174.2,0.7041782811397624,1,,,False,30,,0.5856613381206122,0.6063253667046029,0.6278658990512743,0.47855240338647986,0.5500205223530336,0.6173848450613104,0.4964949174379102,0.5579295901884673,0.6559094096626658,0.5065365529988226,0.570127081619414,0.6189458420792148,1.6220005341299057,1.219644192549812,1.3278892259701158
throughput_3,4,4,markov,decision_tree,aic,5,5,0.8091194803834266,0.04095407616481777,0.790097139765835,0.062317767049277425,0.7882277497975878,0.06980810401190993,0.8026846102167747,0.055161302832612606,0.615311271491213,0.09710463021936648,0.9099985238165532,0.009322568440154628,0.9063327189685296,0.008891539362877706,0.9063820347330139,0.008851362489107045,0.9062859708587633,0.008939672322959804,0.24273043144238998,0.1076921096727783,0.09527099321911961,0.034574321771504934,0.060682607860597496,0.026923027418194575,0.25,0.0,1.38690310657542,0.0017337459785818203,0.8844306842056895,0.038674966470486336,0.8752080202483296,0.04706975181375006,0.8776777786664345,0.052040794447713194,0.8899934382351369,0.034338738678591725,0.35276421678494135,0.1382018262961804,6,"throughput_2,cores_2,buffer_size_3,data_quality_3,throughput_3,throughput_1",4.0,none,0.28723251167684793,0.08148681838065386,32.761617943644524,1069.6,52.6,0.852692028707761,1,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins4_dbn_throughput_3_K4_markov_decision_tree_aic_bins4.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260711_164101/best_bins4_dbn_throughput_3_K4_markov_decision_tree_aic_bins4_edges.csv,False,30,,0.6843843600744759,0.8121518468959671,0.8091194803834266,0.5751437126607125,0.7840841030658489,0.790097139765835,0.6045247740315401,0.7981649308776639,0.7882277497975878,0.6060666460902105,0.7853214512563736,0.8026846102167747,1.0384453260846342,0.5875714328578396,0.615311271491213
