target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_f1_std,persistence_precision,persistence_precision_std,persistence_recall,persistence_recall_std,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_f1_std,ar_dbn_precision,ar_dbn_precision_std,ar_dbn_recall,ar_dbn_recall_std,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_f1_std,static_bn_si_precision,static_bn_si_precision_std,static_bn_si_recall,static_bn_si_recall_std,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_f1,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,10,markov,decision_tree,bic,5,5,0.5239886159272257,0.13595897326055315,0.4726608396865818,0.15702140678132503,0.5166903599478203,0.1383337593815488,0.4957637567563628,0.13853766563666284,1.556275472037147,0.2682730080508718,0.7800764440804251,0.06225503487212486,0.7679407933133596,0.07896882005665559,0.7679133222173409,0.07895607847395807,0.7679724438804054,0.07898238752811838,0.12385766416985315,0.03125044852503501,0.022394782451540685,0.0049987192273113065,0.012645223735266164,0.0031051308720831095,0.10222222222222221,0.004969039949999527,2.3020577196971415,0.0009517940344618842,0.8283494896423219,0.04943598495340584,0.8208930507835882,0.06848740971402853,0.8486711118839384,0.04014083822826504,0.8139159874189726,0.0790873637187375,0.9667551450731866,0.3044804049607495,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.1481933943927288,0.09521624725311995,23.568128167651594,948.0,174.2,0.648143199692607,3,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins10_dbn_throughput_3_K4_markov_decision_tree_bic_bins10.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins10_dbn_throughput_3_K4_markov_decision_tree_bic_bins10_edges.csv,False,30,,0.5109886778316929,0.5571497278584387,0.5239886159272257,0.39730046376235223,0.47443670153500683,0.4726608396865818,0.40415790091792836,0.5159132707527527,0.5166903599478203,0.4342551880320138,0.49301149790449017,0.4957637567563628,1.7510839156614957,1.416391722469133,1.556275472037147
throughput_3,4,12,markov,decision_tree,bic,5,5,0.5852591178137247,0.09770322237735829,0.5316787933166763,0.08669005199849784,0.5587757644231691,0.08414518779501319,0.5440294333404889,0.07250807045937312,1.507620878914625,0.24907894727538651,0.7708044247408345,0.048959984369407926,0.7222195032035362,0.05813522115959483,0.7222547967726296,0.0582434191600385,0.7221901761557051,0.05802949320423394,0.08609101861419709,0.04257819914778734,0.013355308039095898,0.006457900030392748,0.007361957487552129,0.0037740902007221975,0.08484848484848484,0.0033879817840905936,2.485201431477434,0.0026288291523938498,0.8009215275555119,0.06265792755201395,0.7517962463536754,0.1148301048580628,0.7721971979294955,0.11412339233092629,0.7539335295159401,0.11375321183248231,1.09581791509651,0.2966204904847687,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.12719890736043454,0.10053109657019377,23.96365377586335,914.6,207.6,0.6411812456533672,5,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins12_dbn_throughput_3_K4_markov_decision_tree_bic_bins12.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins12_dbn_throughput_3_K4_markov_decision_tree_bic_bins12_edges.csv,False,30,,0.524171154740533,0.5888537038712515,0.5852591178137247,0.4211241742528042,0.5251866969801224,0.5316787933166763,0.4516014004488934,0.5591059681313588,0.5587757644231691,0.45026698924676883,0.5470851346848868,0.5440294333404889,1.939943462158022,1.4774861284975631,1.507620878914625
throughput_3,4,14,markov,decision_tree,bic,5,5,0.6164581755959893,0.04041900460746741,0.5530813448339262,0.028577005102295498,0.574743556983565,0.028802456777332747,0.5673842033880137,0.04322466779971404,1.4518703836514053,0.11042558028397607,0.7367666503175382,0.04786873523693396,0.6824842045059076,0.05145720694979357,0.6825086532494955,0.051396653291766355,0.6824661523453844,0.05151946855818522,0.09196368906179811,0.05125425396000638,0.0119055621911632,0.0057840992406215696,0.0066187849829356295,0.0036056460577057244,0.07252747252747252,0.0024572175576920803,2.6396758233140054,0.0016480612567759453,0.8066205480363667,0.06264427120108693,0.7655313252540713,0.10331717908612097,0.7908277017780064,0.09139367618702315,0.7672035644367053,0.10164860379976169,1.1137943088201612,0.280385817121194,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.128773901052773,0.09921194445341826,23.140502218157053,902.8,219.4,0.5821802058457519,1,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins14_dbn_throughput_3_K4_markov_decision_tree_bic_bins14.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins14_dbn_throughput_3_K4_markov_decision_tree_bic_bins14_edges.csv,False,30,,0.5384337852359433,0.576920903551253,0.6164581755959893,0.42756228834985965,0.4793241784305472,0.5530813448339262,0.4578949327425236,0.4944758230497669,0.574743556983565,0.45025370939995657,0.5122394840965419,0.5673842033880137,1.8087776570404661,1.4902077151280375,1.4518703836514053
throughput_3,4,16,markov,decision_tree,bic,5,5,0.5449883571982991,0.11690349909450369,0.49384337857319804,0.08609264371595586,0.514137753660987,0.08796004351021562,0.5040184100891782,0.07896765777443382,1.7263352305938846,0.2027418583909571,0.729107797899375,0.08295972902620391,0.6580945864538875,0.09372102389863998,0.6581106029653487,0.09372985966144057,0.6580866627791396,0.09371348325178391,0.07806200922852749,0.02744228430865229,0.009286613895198378,0.0031566117200449934,0.005039621693411438,0.0018360829253813375,0.06428571428571428,0.003992978531249623,2.7732404786641114,0.0030439285360163012,0.8028843685729949,0.052763334815844415,0.7474720624145458,0.08676748076174814,0.770161234362987,0.07172010399215355,0.7630395425465374,0.09245327209155413,1.1274288381220523,0.22470209869171967,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.1301290649920702,0.1152760973200202,24.493817910552025,857.0,265.2,0.6033910193551418,3,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins16_dbn_throughput_3_K4_markov_decision_tree_bic_bins16.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins16_dbn_throughput_3_K4_markov_decision_tree_bic_bins16_edges.csv,False,30,,0.45127832724606076,0.5563930647949296,0.5449883571982991,0.3366524016608966,0.48538221765167633,0.49384337857319804,0.3612862718035787,0.49293880166820453,0.514137753660987,0.3584383302794618,0.5123135243215746,0.5040184100891782,2.3111056112285917,1.5370597451809396,1.7263352305938846
throughput_3,4,18,markov,decision_tree,bic,5,5,0.5138440610600267,0.10678055430525907,0.41919715766554627,0.12892255929757887,0.4299348723821912,0.12108012708723555,0.44983839854295216,0.11758923918213096,1.9477711010165326,0.38648164853589506,0.7062853668950784,0.061494666791135515,0.597698310986563,0.055679960966242954,0.5976772566787962,0.0555982696389169,0.5977263027245675,0.055764256474589914,0.041342819002449196,0.026429381805942277,0.004434792559698056,0.0028130078983781763,0.002338765188367865,0.0015158095094833335,0.05620915032679739,0.0014614823382351578,2.891942858075035,0.0009991602450575802,0.7905956972141854,0.049529662002362355,0.7253574131460298,0.07266027985446642,0.7566000927695116,0.05081831080620644,0.7397932705386975,0.0832620778680756,1.176543169714294,0.27603005913445006,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.14361612759530545,0.10917269010096789,25.047578715719283,834.4,287.8,0.5191501239606491,1,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins18_dbn_throughput_3_K4_markov_decision_tree_bic_bins18.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins18_dbn_throughput_3_K4_markov_decision_tree_bic_bins18_edges.csv,False,30,,0.4985082610717727,0.5043912489305606,0.5138440610600267,0.3906721982996438,0.38510205610061965,0.41919715766554627,0.42985890924264014,0.39146562138498187,0.4299348723821912,0.4047940116553699,0.4236440570460001,0.44983839854295216,2.1135881750753756,1.904920550404801,1.9477711010165326
throughput_3,4,20,markov,decision_tree,bic,5,5,0.5685172927747963,0.0803241109172861,0.4660925613803757,0.06467016689750385,0.4822923333389215,0.07780918898533112,0.483128998765815,0.05046682291514182,1.7683889652920857,0.1878384691297686,0.7052191814959612,0.07742253643754808,0.6116400563992828,0.08099577016343507,0.6117085768382102,0.08090875161968053,0.611590278364286,0.08108742624111032,0.0556043383920394,0.02796733346496924,0.006083581218077699,0.002417239839505887,0.0032897474697899595,0.0013369858743040532,0.05131299969380464,0.0050018299849706165,2.9950890958009166,0.0036145353408172,0.7973623333534033,0.054290976816137225,0.7394551510496926,0.08837053161914718,0.7487922067859815,0.07851621155483408,0.7687180075052753,0.09247146537513307,1.2412066061044662,0.4026907539666158,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.18296027984470128,0.11294290646910668,24.974863783456385,827.8,294.4,0.5416080430924097,2,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins20_dbn_throughput_3_K4_markov_decision_tree_bic_bins20.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins20_dbn_throughput_3_K4_markov_decision_tree_bic_bins20_edges.csv,False,30,,0.4739061560024317,0.5291508135675544,0.5685172927747963,0.3507463079327917,0.40822300143402596,0.4660925613803757,0.3812151596564426,0.4301429570701938,0.4822923333389215,0.36539558270382166,0.43438952184505697,0.483128998765815,2.0495001611989663,1.7172434512110748,1.7683889652920857
throughput_3,4,10,markov,decision_tree,aic,5,5,0.5646019145940575,0.0839287694604841,0.5411775531843824,0.0748372415203394,0.5754382047456198,0.06895618920818031,0.5607225477754343,0.06731868894537238,1.3955372606815484,0.1997410479221155,0.7800764440804251,0.06225503487212486,0.7679407933133596,0.07896882005665559,0.7679133222173409,0.07895607847395807,0.7679724438804054,0.07898238752811838,0.12385766416985315,0.03125044852503501,0.022394782451540685,0.0049987192273113065,0.012645223735266164,0.0031051308720831095,0.10222222222222221,0.004969039949999527,2.3020577196971415,0.0009517940344618842,0.8415222950726161,0.050012431625749414,0.828414816893336,0.07783889445105159,0.8380438634695923,0.07588572909437148,0.8370751018160869,0.06743731728159036,0.8835525417079196,0.2888241493386691,5,"avg_p_latency_3,throughput_2,throughput_1,buffer_size_3,throughput_3",2.0,padded,0.16262705232948066,0.0967795841395855,23.05790137499571,951.8,170.4,0.6303676905630023,1,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins10_dbn_throughput_3_K4_markov_decision_tree_aic_bins10.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins10_dbn_throughput_3_K4_markov_decision_tree_aic_bins10_edges.csv,False,30,,0.570149189765763,0.649434209043449,0.5646019145940575,0.46790379867685106,0.6017842122518422,0.5411775531843824,0.48546180067198286,0.6330915604794353,0.5754382047456198,0.49620604898096043,0.6066051042163955,0.5607225477754343,1.758450129077416,1.2239218004183976,1.3955372606815484
throughput_3,4,12,markov,decision_tree,aic,5,5,0.6656512746764698,0.03624078010423018,0.6090402229423739,0.05698388184009429,0.6293354907932204,0.047047329429224814,0.6187866935724833,0.061871929706525636,1.3065427737302828,0.13140091548662222,0.7708044247408345,0.048959984369407926,0.7222195032035362,0.05813522115959483,0.7222547967726296,0.0582434191600385,0.7221901761557051,0.05802949320423394,0.08609101861419709,0.04257819914778734,0.013355308039095898,0.006457900030392748,0.007361957487552129,0.0037740902007221975,0.08484848484848484,0.0033879817840905936,2.485201431477434,0.0026288291523938498,0.7996759759540885,0.06210359233409975,0.7491498285147731,0.11423710801134135,0.7670208083901718,0.1108518229547698,0.7540762805874717,0.11375916530702762,1.0707296870465597,0.3199886166507801,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.2202713457867503,0.09940008837729693,23.181864275597036,914.6,207.6,0.6411812456533672,5,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins12_dbn_throughput_3_K4_markov_decision_tree_aic_bins12.pkl,saved_dbn_models_top5_20260313_192652_seed783122_with_rps_run20260710_115657/best_bins12_dbn_throughput_3_K4_markov_decision_tree_aic_bins12_edges.csv,False,30,,0.5669506335684116,0.6098790005761877,0.6656512746764698,0.47765849383400616,0.5325208710024024,0.6090402229423739,0.5016643853172009,0.5628730995888822,0.6293354907932204,0.49065190548616106,0.5585864873577788,0.6187866935724833,1.6654171639262239,1.309837681628385,1.3065427737302828
throughput_3,4,14,markov,decision_tree,aic,5,5,0.5658358769720144,0.10295656314802328,0.4854617037528163,0.09059444362228244,0.4979717356436235,0.11017905084908419,0.5072709493543497,0.06766876737975289,1.641265437826145,0.25566648653558466,0.7367666503175382,0.04786873523693396,0.6824842045059076,0.05145720694979357,0.6825086532494955,0.051396653291766355,0.6824661523453844,0.05151946855818522,0.09196368906179811,0.05125425396000638,0.0119055621911632,0.0057840992406215696,0.0066187849829356295,0.0036056460577057244,0.07252747252747252,0.0024572175576920803,2.6396758233140054,0.0016480612567759453,0.8066205480363667,0.06264427120108693,0.7655313252540713,0.10331717908612097,0.7908277017780064,0.09139367618702315,0.7672035644367053,0.10164860379976169,1.1137943088201612,0.280385817121194,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.13519268278032542,0.10057358834892512,22.4577201846987,902.8,219.4,0.5700702782462339,5,,,False,30,,0.4983349285638322,0.5923965441434407,0.5658358769720144,0.36064624442829357,0.5128602693511904,0.4854617037528163,0.3848556958826467,0.5199655257595336,0.4979717356436235,0.3934536746309896,0.5457324104175602,0.5072709493543497,2.1411510654836947,1.4999581686686354,1.641265437826145
throughput_3,4,16,markov,decision_tree,aic,5,5,0.49365130007317426,0.13290786661587412,0.4128373647573363,0.1317666026064145,0.42161297392568997,0.1457189472089678,0.446291403148948,0.11407337475216409,1.8432302058675727,0.22221280244050082,0.729107797899375,0.08295972902620391,0.6580945864538875,0.09372102389863998,0.6581106029653487,0.09372985966144057,0.6580866627791396,0.09371348325178391,0.07806200922852749,0.02744228430865229,0.009286613895198378,0.0031566117200449934,0.005039621693411438,0.0018360829253813375,0.06428571428571428,0.003992978531249623,2.7732404786641114,0.0030439285360163012,0.8028843685729949,0.052763334815844415,0.7474720624145458,0.08676748076174814,0.770161234362987,0.07172010399215355,0.7630395425465374,0.09245327209155413,1.1274288381220523,0.22470209869171967,5,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",1.0,padded,0.13563080597668886,0.11155741680413485,22.943837352097034,857.0,265.2,0.5386363228115437,1,,,False,30,,0.45965082705955373,0.5170411886927523,0.49365130007317426,0.3321760533565061,0.4213919861346934,0.4128373647573363,0.349271965389058,0.4474900051678775,0.42161297392568997,0.370415685643017,0.4393747169136404,0.446291403148948,2.2231597531314966,1.844757952727786,1.8432302058675727
