target,K,n_bins,fs,disc,score,accuracy,mean_prob_true,mae,accuracy_t2,mae_t2,naive_dbn_accuracy,naive_dbn_mean_prob,naive_dbn_mae,persistence_accuracy,majority_accuracy,majority_class,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error
throughput_3,8,3.0,markov,kmeans,bic,0.8240534521158129,0.6784511836297603,27.484358904821168,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,9.0,"throughput_2,scrape_duration_seconds_3,buffer_size_1,avg_p_latency_3,avg_p_latency_1,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,throughput_3",7.0,padded,0.6496708280174062,0.29051875800359994,8.887120483908802,1163.0,184.0,,,False,30,
throughput_3,8,4.0,markov,kmeans,bic,0.8492947290274685,0.7723237708909035,20.76601415903265,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,9.0,"throughput_2,scrape_duration_seconds_3,data_quality_2,avg_p_latency_3,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",6.0,padded,0.3798575709806755,0.1834924640133977,8.012724810047075,1176.0,171.0,,,False,30,
throughput_3,8,5.0,markov,kmeans,bic,0.7787676317743133,0.6788627189948223,25.579682637860643,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,9.0,"throughput_2,avg_p_latency_3,data_quality_1,cores_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,0.39153463405091316,0.21277932997327298,7.317410718998872,1108.0,239.0,,,False,30,
throughput_3,8,6.0,markov,kmeans,bic,0.43801039346696363,0.32681989667240385,81.93954434518628,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.3873345929896459,0.2882079540286213,6.252190744969994,1124.0,223.0,,,False,30,
throughput_3,8,8.0,markov,kmeans,bic,0.6117297698589458,0.536222485432734,41.32168903712733,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,9.0,"throughput_2,data_quality_1,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,throughput_3",2.0,padded,0.37078435299918056,0.2103266710182652,6.060194606077857,1063.0,284.0,,,False,30,
throughput_3,8,2.0,markov,kmeans,aic,0.8262806236080178,0.7560956683573387,41.715812917594654,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,9.0,"throughput_2,buffer_size_3,avg_p_latency_1,buffer_size_2,python_gc_objects_collected_total_7,data_quality_2,buffer_size_1,process_virtual_memory_bytes_2,throughput_3",10.0,trimmed,0.5895457060541958,0.1841351999901235,17.2442018390866,1288.0,59.0,,,False,30,
throughput_3,8,3.0,markov,kmeans,aic,0.7535263548626577,0.6501977772775569,44.69305651933366,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,9.0,"throughput_2,throughput_1,buffer_size_3,avg_p_latency_1,python_gc_collections_total_8,buffer_size_2,data_quality_1,buffer_size_1,throughput_3",12.0,trimmed,0.7993420320563018,0.25109457096550614,11.348560859914869,1169.0,178.0,,,False,30,
throughput_3,8,4.0,markov,kmeans,aic,0.755011135857461,0.5434738831828734,33.18676690995028,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,9.0,"throughput_2,scrape_duration_seconds_3,avg_p_latency_3,data_quality_1,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,0.8769428569357842,0.2937131799990311,9.13649413199164,1163.0,184.0,,,False,30,
throughput_3,8,5.0,markov,kmeans,aic,0.771343726800297,0.5699023834255428,25.605228842932124,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,9.0,"throughput_2,scrape_duration_seconds_3,scrape_duration_seconds_2,avg_p_latency_3,data_quality_1,cores_2,buffer_size_3,python_gc_objects_collected_total_4,throughput_3",8.0,none,1.3727300020400435,0.4084128789836541,9.013878272962756,941.0,406.0,,,False,30,
throughput_3,8,6.0,markov,kmeans,aic,0.5657015590200446,0.381498411038771,43.94560689158865,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,9.0,"throughput_2,scrape_duration_seconds_3,scrape_duration_seconds_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.5087819299660623,0.34172546002082527,8.238240367965773,933.0,414.0,,,False,30,
throughput_3,8,8.0,markov,kmeans,aic,0.7282850779510023,0.5831593439323275,35.27831226516217,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.5047950859880075,0.3233337419806048,7.278709588921629,1077.0,270.0,,,False,30,
throughput_3,8,,markov,dbscan,bic,0.25686711210096513,0.12278524007014083,95.53430693948681,,,0.09502598366740905,0.04152576612596705,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,9.0,"throughput_2,throughput_1,buffer_size_3,avg_p_latency_1,buffer_size_2,data_quality_1,buffer_size_1,data_quality_3,throughput_3",10.0,trimmed,0.3900990829570219,0.2613335329806432,11.005178453051485,503.0,844.0,,,False,30,
throughput_3,8,,markov,dbscan,aic,0.1945063103192279,0.08257466577069689,67.57230970138812,,,0.09502598366740905,0.04152576612596704,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,7.0,"throughput_2,data_quality_3,cores_1,data_quality_1,buffer_size_3,throughput_1,throughput_3",5.0,padded,0.5336864690762013,0.3809802340110764,16.625515292049386,586.0,761.0,,,False,30,
throughput_3,8,2.0,mrmr,classic_uniform,bic,0.9539717891610987,0.8765457630640381,11.052907696114822,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4696495659882203,0.1527040279470384,14.32002469105646,1313.0,34.0,saved_dbn_models_top5_20260313_192652_seed783122/rank5_dbn_throughput_3_K8_mrmr_classic_uniform_bic_bins2.pkl,saved_dbn_models_top5_20260313_192652_seed783122/rank5_dbn_throughput_3_K8_mrmr_classic_uniform_bic_bins2_edges.csv,False,30,
throughput_3,8,3.0,mrmr,classic_uniform,bic,0.8641425389755011,0.7269485901200395,24.24508784954219,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4298174569848925,0.21125888102687895,14.374812912079506,1225.0,122.0,,,False,30,
throughput_3,8,4.0,mrmr,classic_uniform,bic,0.7698589458054937,0.6678125854021904,40.55704033655036,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.42530959099531174,0.23602575494442135,14.437979395966977,1112.0,235.0,,,False,30,
throughput_3,8,5.0,mrmr,classic_uniform,bic,0.7357089829250185,0.6089503544633472,40.57486760702797,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4345168119762093,0.26362269395031035,14.700821137987077,1044.0,303.0,,,False,30,
throughput_3,8,6.0,mrmr,classic_uniform,bic,0.7631774313288789,0.6371281687335585,24.898754433721024,,,0.2969561989606533,0.27455552805961125,104.94319887816549,0.8485523385300668,0.2969561989606533,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.35636698408052325,0.22851056000217795,14.624662997899577,962.0,385.0,,,False,30,
throughput_3,8,8.0,mrmr,classic_uniform,bic,0.7520415738678545,0.5876989771002211,24.73533778767632,,,0.25315515961395696,0.2102098971651681,116.10009898539964,0.8418708240534521,0.25315515961395696,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.3543799379840493,0.2589151189895347,14.665327459922992,831.0,516.0,,,False,30,
throughput_3,8,2.0,mrmr,classic_uniform,aic,0.9465478841870824,0.8851231205918085,12.835634743875277,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.6214362200116739,0.16347313206642866,14.715228436049074,1313.0,34.0,,,False,30,
throughput_3,8,3.0,mrmr,classic_uniform,aic,0.8856718634001485,0.700089047570606,20.085391404767797,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.6809593590442091,0.24558944103773683,14.905495551996864,1225.0,122.0,,,False,30,
throughput_3,8,4.0,mrmr,classic_uniform,aic,0.6889383815887157,0.5698748694344888,53.303538728037616,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.7962332699680701,0.26577918394468725,15.036208329955116,1112.0,235.0,,,False,30,
throughput_3,8,5.0,mrmr,classic_uniform,aic,0.7008166295471417,0.6321157939253446,39.79046770601337,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.6722327009774745,0.2392024650471285,14.68287025403697,1044.0,303.0,,,False,30,
throughput_3,8,6.0,mrmr,classic_uniform,aic,0.734966592427617,0.6063548411834588,34.168935082075386,,,0.2969561989606533,0.27455552805961125,104.94319887816549,0.8485523385300668,0.2969561989606533,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.2765088860178366,0.24448239197954535,15.513586414977908,962.0,385.0,,,False,30,
throughput_3,8,8.0,mrmr,classic_uniform,aic,0.6733481811432813,0.5403805055736547,35.69910913140311,,,0.25315515961395696,0.2102098971651681,116.10009898539964,0.8418708240534521,0.25315515961395696,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.7367913379566744,0.27981769596226513,15.05012465803884,831.0,516.0,,,False,30,
throughput_3,8,2.0,mrmr,classic_quantile,bic,0.8485523385300668,0.7477416150389369,36.36763177431329,,,0.43875278396436523,0.5,134.7741648106904,0.9547141796585004,0.5612472160356348,1.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5500914849108085,0.1933196319732815,14.682455715024844,1282.0,65.0,,,False,30,
throughput_3,8,3.0,mrmr,classic_quantile,bic,0.8151447661469933,0.7529019574624245,28.949575187659825,,,0.3838158871566444,0.33338282603316005,101.79754598696694,0.9034892353377877,0.3838158871566444,1.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5682793359737843,0.21452207397669554,14.758784828940406,1134.0,213.0,,,False,30,
throughput_3,8,4.0,mrmr,classic_quantile,bic,0.7817371937639198,0.6934566190869164,26.125723830734966,,,0.12694877505567928,0.24998178393686932,131.78745360059392,0.9079435783221975,0.12694877505567928,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5349698179634288,0.2296331700636074,14.770330636994913,1017.0,330.0,,,False,30,
throughput_3,8,5.0,mrmr,classic_quantile,bic,0.6985894580549369,0.592320518868471,35.82291512001979,,,0.14996288047512993,0.20002942066045257,117.27908933432317,0.8626577579806979,0.14996288047512993,1.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5282663309480995,0.25619099603500217,14.857048386940733,912.0,435.0,,,False,30,
throughput_3,8,6.0,mrmr,classic_quantile,bic,0.6985894580549369,0.5565614112013827,32.130817454425475,,,0.19970304380103934,0.1666703786191537,201.82587230883442,0.8596881959910914,0.19970304380103934,5.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.49298766895662993,0.27052070398349315,14.819905451033264,844.0,503.0,,,False,30,
throughput_3,8,8.0,mrmr,classic_quantile,bic,0.7023014105419451,0.528183219813314,25.002932442464733,,,0.15293244246473645,0.12515339299953257,91.66214736451374,0.8433556050482554,0.15293244246473645,5.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4199056199286133,0.2901586260413751,14.791858118027449,692.0,655.0,,,False,30,
throughput_3,8,2.0,mrmr,classic_quantile,aic,0.8492947290274685,0.795962316046103,36.18935906953724,,,0.43875278396436523,0.5,134.7741648106904,0.9547141796585004,0.5612472160356348,1.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.6398851610720158,0.15483602590393275,14.524937718990259,1282.0,65.0,,,False,30,
throughput_3,8,3.0,mrmr,classic_quantile,aic,0.8247958426132146,0.7496367132533631,30.12733234347934,,,0.3838158871566444,0.33338282603316005,101.79754598696694,0.9034892353377877,0.3838158871566444,1.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.287932604085654,0.25282440602313727,15.326071101007983,1134.0,213.0,,,False,30,
throughput_3,8,4.0,mrmr,classic_quantile,aic,0.42761692650334077,0.3671648916588452,101.1920564216778,,,0.12694877505567928,0.24998178393686932,131.78745360059392,0.9079435783221975,0.12694877505567928,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,2.3394922179868445,0.2736392989754677,16.58954101393465,1017.0,330.0,,,False,30,
throughput_3,8,5.0,mrmr,classic_quantile,aic,0.7594654788418709,0.6641823766553249,25.10613709477852,,,0.14996288047512993,0.20002942066045257,117.27908933432317,0.8626577579806979,0.14996288047512993,1.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.4581836520228535,0.3168488210067153,15.54807806503959,912.0,435.0,,,False,30,
throughput_3,8,6.0,mrmr,classic_quantile,aic,0.6414253897550112,0.5448914995082222,37.926284747999674,,,0.19970304380103934,0.1666703786191537,201.82587230883442,0.8596881959910914,0.19970304380103934,5.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.7144688150146976,0.32160627096891403,15.862715379917063,844.0,503.0,,,False,30,
throughput_3,8,8.0,mrmr,classic_quantile,aic,0.39198218262806234,0.30740579442261723,61.90875711457559,,,0.15293244246473645,0.12515339299953257,91.66214736451374,0.8433556050482554,0.15293244246473645,5.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.2012509499909356,0.4020703509449959,15.663203823962249,692.0,655.0,,,False,30,
throughput_3,8,2.0,mrmr,kmeans,bic,0.9079435783221975,0.800158445809916,22.105815392229644,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5213323590578511,0.16860026703216136,14.416799886967055,1286.0,61.0,,,False,30,
throughput_3,8,3.0,mrmr,kmeans,bic,0.7706013363028953,0.6606048802774915,35.13878665146262,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5069682688917965,0.27760091493837535,14.61521688697394,1153.0,194.0,,,False,30,
throughput_3,8,4.0,mrmr,kmeans,bic,0.8507795100222717,0.741018068615483,23.24623829748459,,,0.44766146993318484,0.37435570128406054,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.43594398407731205,0.25050885300152004,14.735392261995003,1072.0,275.0,,,False,30,
throughput_3,8,5.0,mrmr,kmeans,bic,0.7728285077951003,0.6620575874569636,28.542525064474603,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4242037850199267,0.24864795000758022,14.724090454052202,975.0,372.0,,,False,30,
throughput_3,8,6.0,mrmr,kmeans,bic,0.5048255382331106,0.3858646356367209,77.07538706963602,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.4490876990603283,0.28459086699876934,14.851611263933592,910.0,437.0,,,False,30,
throughput_3,8,8.0,mrmr,kmeans,bic,0.7334818114328137,0.5991490538210559,25.107321435467032,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.3541350639425218,0.2608472369611263,14.445577448001131,828.0,519.0,,,False,30,
throughput_3,8,2.0,mrmr,kmeans,aic,0.894580549368968,0.8297413297486065,25.314724078198463,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.6082776139955968,0.19405686692334712,14.570942313992418,1286.0,61.0,,,False,30,
throughput_3,8,3.0,mrmr,kmeans,aic,0.8277654046028211,0.7671533242786728,31.004002636095805,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.9107549430336803,0.22353896708227694,14.919570164987817,1153.0,194.0,,,False,30,
throughput_3,8,4.0,mrmr,kmeans,aic,0.7201187824795843,0.5474144792899208,44.24724747064477,,,0.44766146993318484,0.37435570128406054,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.9235665469896048,0.42280811502132565,15.150162371923216,1072.0,275.0,,,False,30,
throughput_3,8,5.0,mrmr,kmeans,aic,0.576837416481069,0.46531109593879233,62.68997464646794,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.4840496890246868,0.2847943890374154,15.55206873791758,975.0,372.0,,,False,30,
throughput_3,8,6.0,mrmr,kmeans,aic,0.623608017817372,0.43220093559912287,37.867840309717984,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,1.3135915420716628,0.41943282005377114,15.547507311915979,910.0,437.0,,,False,30,
throughput_3,8,8.0,mrmr,kmeans,aic,0.6169265033407573,0.520971047758195,46.79477949133767,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5811434439383447,0.3019045959226787,14.93133290600963,828.0,519.0,,,False,30,
throughput_3,8,,mrmr,dbscan,bic,0.08611729769858946,0.04552754575901762,103.65360533977545,,,0.09502598366740905,0.04152576612596705,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,8.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,throughput_3",,,0.36635144194588065,0.29089976905379444,14.9982198899379,506.0,841.0,,,False,30,
throughput_3,8,,mrmr,dbscan,aic,0.19227913882702302,0.09258260104176301,66.07709646307998,,,0.09502598366740905,0.04152576612596705,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,8.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,throughput_3",,,0.7254077509278432,0.4489031459670514,15.119817252038047,220.0,1127.0,,,False,30,
throughput_3,8,2.0,pca,classic_uniform,bic,0.8351893095768375,0.7403156919018432,39.576540460282104,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4392749030375853,0.13932533795014024,0.899493788019754,1314.0,33.0,,,False,30,
throughput_3,8,3.0,pca,classic_uniform,bic,0.6889383815887157,0.5611434614755558,66.43629464653964,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.46807209495455027,0.1741137959761545,0.9496548939496279,1277.0,70.0,,,False,30,
throughput_3,8,4.0,pca,classic_uniform,bic,0.44320712694877507,0.37763432287765547,94.30626082652807,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4254602820146829,0.19050155894365162,0.9672259939834476,1244.0,103.0,,,False,30,
throughput_3,8,5.0,pca,classic_uniform,bic,0.4446919079435783,0.33175285115924685,94.76976985894579,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4792541059432551,0.222827916033566,1.053628767025657,1160.0,187.0,,,False,30,
throughput_3,8,6.0,pca,classic_uniform,bic,0.2806236080178174,0.27166916909344246,110.88562237070033,,,0.2969561989606533,0.27455552805961125,104.94319887816549,0.8485523385300668,0.2969561989606533,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.41475820494815707,0.22929831792134792,0.9969973569968715,1185.0,162.0,,,False,30,
throughput_3,8,8.0,pca,classic_uniform,bic,0.22865627319970305,0.21494210258068464,126.93016580054442,,,0.25315515961395696,0.21020989716516816,116.10009898539964,0.8418708240534521,0.25315515961395696,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.35036145499907434,0.1950089930323884,0.9210613019531593,1083.0,264.0,,,False,30,
throughput_3,8,2.0,pca,classic_uniform,aic,0.8351893095768375,0.7440349653354776,39.576540460282104,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6639485399937257,0.14174396602902561,1.114546558004804,1314.0,33.0,,,False,30,
throughput_3,8,3.0,pca,classic_uniform,aic,0.6896807720861173,0.5419976845036841,65.60435535758477,,,0.6993318485523385,0.5641388270230142,62.63314361131733,0.9198218262806236,0.6993318485523385,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.9045196210499853,0.2025100460741669,1.42453417298384,1277.0,70.0,,,False,30,
throughput_3,8,4.0,pca,classic_uniform,aic,0.42316258351893093,0.3384153484973656,98.49566938876515,,,0.4669636228656273,0.38632936016937497,91.6321702548874,0.8960653303637713,0.4669636228656273,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.8298193840309978,0.17237118096090853,1.3201993579277769,1244.0,103.0,,,False,30,
throughput_3,8,5.0,pca,classic_uniform,aic,0.42316258351893093,0.3116615510769157,102.04329621380847,,,0.4446919079435783,0.33940677500068733,94.76976985894579,0.8975501113585747,0.4446919079435783,0.0,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.1725022030295804,0.2316373309586197,1.7386091289808974,1160.0,187.0,,,False,30,
