target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_f1_std,persistence_precision,persistence_precision_std,persistence_recall,persistence_recall_std,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_f1_std,ar_dbn_precision,ar_dbn_precision_std,ar_dbn_recall,ar_dbn_recall_std,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_f1_std,static_bn_si_precision,static_bn_si_precision_std,static_bn_si_recall,static_bn_si_recall_std,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_accuracy,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,2,markov,classic_uniform,bic,5,5,0.9638177913438508,0.02062434619448564,0.6613683269935997,0.14709543850863746,0.7463740946639714,0.1706574010126011,0.6458644931578045,0.136417061629908,0.12772942193546982,0.048494205302066516,0.9814642152497687,0.008032980076580562,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.9613251048010882,0.015651587992000626,0.49011454434285956,0.004084685735689133,0.4806625524005441,0.007825793996000313,0.5,0.0,0.16509488330785121,0.049752107589109335,0.9768489968722568,0.01979301155927707,0.8284499637882943,0.0976636012048208,0.9127337418420012,0.1266771576480898,0.7820140366087079,0.09321102474061595,0.10955563456826109,0.06959244758502835,6,"throughput_2,buffer_size_3,data_quality_2,scrape_duration_seconds_3,throughput_3,throughput_1",5.0,trimmed,0.15270542856305838,0.06739762118086219,40.167093919124454,1112.4,9.8,0.9821905609973286,5,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins2_dbn_throughput_3_K4_markov_classic_uniform_bic_bins2.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins2_dbn_throughput_3_K4_markov_classic_uniform_bic_bins2_edges.csv,False,30,,0.8263579697239537,0.9697239536954586,0.9821905609973286,0.5434702391003872,0.4923146473779385,0.8565112951037515,0.5418423234576263,0.4848619768477293,0.8768432993031923,0.6179355518251539,0.5,0.8384186272131943,0.660039146200273,0.07753630243741522,0.08218415175377748
throughput_3,4,3,markov,classic_uniform,bic,5,5,0.8191426072574257,0.13052462888292957,0.598632082037844,0.14828627075373707,0.6866215173089512,0.21317158538649772,0.6121892937572435,0.11639773997363333,0.4726036777944306,0.18631030025614242,0.9408317103251889,0.006935310253495855,0.8721575666018826,0.009455766799742776,0.8721585421555386,0.009376860610541746,0.872157977162367,0.009540536343960649,0.6665563497316679,0.02695215561658216,0.2665547123006596,0.006606764081832377,0.22218544991055594,0.008984051872194058,0.3333333333333333,0.0,0.7497565314935167,0.0395736961676848,0.954770838152762,0.008920266570207258,0.8538060908735426,0.05952634108270689,0.9150672196511046,0.06305927510877088,0.8219948990997578,0.06546993190924363,0.20004721438751938,0.027703817197052578,5,"throughput_2,buffer_size_3,scrape_duration_seconds_3,throughput_1,throughput_3",3.0,padded,0.1515665770508349,0.07104932004585862,36.10737685393542,1092.2,30.0,0.9260249554367201,4,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_bic_bins3.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_bic_bins3_edges.csv,False,30,,0.44385026737967914,0.8547237076648841,0.9260249554367201,0.3321705242146286,0.565718954248366,0.6389474322730633,0.36797248803827753,0.5812579974703955,0.940836596432345,0.545171339563863,0.5608645304604266,0.6365898938172263,0.9820333077696942,0.3689957694272284,0.2996814537087817
throughput_3,4,4,markov,classic_uniform,bic,5,5,0.8219732286989109,0.11489306233274471,0.4744224285591542,0.11828228993883448,0.5297277652123922,0.11308681407962225,0.46454043339906964,0.10710758526993777,0.5085923649015935,0.22933774038300386,0.9378047406123464,0.01516816575748524,0.699514346195783,0.05153008635189212,0.6995379594255418,0.051602941462585816,0.6994913264466999,0.05145771428023833,0.5323630204935533,0.07950957885956239,0.17300320853784265,0.016954454878714057,0.13309075512338833,0.019877394714890598,0.25,0.0,0.8665559329981776,0.0249502557229056,0.9437289859711058,0.01930675194627539,0.7851919484108733,0.07769935136920925,0.8668710261740511,0.1194915587828837,0.7546627780467766,0.07780516127320271,0.24800506066857309,0.08120569623243895,5,"throughput_2,scrape_duration_seconds_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.10966714909300208,0.059494176879525185,32.170430826954544,1084.0,38.2,0.9260249554367201,3,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_bic_bins4.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_bic_bins4_edges.csv,False,30,,0.6256684491978609,0.93048128342246,0.9260249554367201,0.3515149087125361,0.5050929964036638,0.5484974844058036,0.3237538034723465,0.5289579606440071,0.5683502864635231,0.45303187803187805,0.49737448917628135,0.5379837547150204,0.9877736122376427,0.2762686321834794,0.26885445935700875
throughput_3,4,6,markov,classic_uniform,bic,5,4,0.7602900303649347,0.07685865806771311,0.44633956949930886,0.09925323075594557,0.46524877379848006,0.10931666518161473,0.44652210087148936,0.09185949652951288,0.7350288570755751,0.10523548846843826,0.8995401609198687,0.024396358334915127,0.6314033173693511,0.052672285330998464,0.6313566509923442,0.05263625898116262,0.6314514406799598,0.05270885429163168,0.38295948590720996,0.10736974738630238,0.09655471708694995,0.026334308316885352,0.0677630040386051,0.023208579641366463,0.175,0.016666666666666677,1.2617870856534896,0.08012128031149394,0.8642228334754074,0.04762803518906564,0.671662698095958,0.0901876834570872,0.7475273122595336,0.1132777545224746,0.6475183232912,0.09412798071018937,0.5287326941501699,0.13297542905733176,5,"throughput_2,scrape_duration_seconds_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.1066040771547705,0.06630466599017382,27.343381540849805,1054.25,68.0,0.8183437221727515,5,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_bic_bins6.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_bic_bins6_edges.csv,False,30,,0.5645592163846839,0.7640249332146037,0.8183437221727515,0.13005128205128205,0.439223150733834,0.5379099635010168,0.141834451901566,0.47929677176803615,0.530513744845252,0.12007575757575757,0.42692855531268076,0.5466676708843811,1.3746483852871698,0.7126132052795271,0.6623035426042133
throughput_3,4,8,markov,classic_uniform,bic,5,4,0.7919337288870053,0.0364773412711217,0.32652499270918195,0.05687857285198044,0.3600542279402128,0.0751596651185403,0.3248151602189037,0.051886643898881146,0.7831783072399189,0.07863298511228595,0.9080040095047166,0.020740055719812616,0.5091279142198466,0.07261808256013037,0.5091485915089654,0.07260778265561788,0.5091076279496978,0.07262873781907801,0.3272615368498245,0.10297616570153997,0.06079101583756281,0.014632786851207604,0.040907692106228064,0.012872020712692497,0.125,0.0,1.3049833393864705,0.057631498549509365,0.8715789319406901,0.023946377673378663,0.5429209851690687,0.09387888098039107,0.590658686337911,0.07829649787080391,0.5256789268290467,0.10209289285541764,0.5833535882495443,0.1012156681504121,5,"throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.1062678701709956,0.06135480746161193,26.768685007933527,1059.25,63.0,0.8146167557932263,3,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_bic_bins8.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_bic_bins8_edges.csv,False,30,,0.4215686274509804,0.8048128342245989,0.8146167557932263,0.1550385797884981,0.34134945910707504,0.3472400169452171,0.12975654376583168,0.339616791596023,0.3653147812058883,0.20847140447942247,0.3442433529857726,0.33937343951052823,1.5700525450729923,0.6951306982391199,0.7257007653261275
throughput_3,4,10,markov,classic_uniform,bic,5,4,0.7734421502754749,0.03976956383261244,0.3107885078665681,0.05882848524308799,0.31453342373759985,0.07331201026535224,0.33055063480917257,0.06521370276632762,0.813425670017256,0.11641289685303738,0.9080014301519199,0.014298974228158253,0.5441359479175799,0.03989966370498657,0.5440519615269153,0.04009255886109339,0.5442218480453581,0.03970412754801173,0.31077451218486263,0.11627432335553456,0.04891121342812631,0.014074423191009643,0.03265449617788416,0.011954894606831136,0.10555555555555554,0.006415002990995836,1.5242114665276876,0.0932182529373921,0.8546631338274766,0.04260717488467519,0.4855522137006202,0.12751822825512624,0.5281484010439663,0.14886220474546064,0.501138601270303,0.12198887582823127,0.6360637235320934,0.1894192679946437,5,"throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.11059845809359103,0.06047101051080972,25.928104177117348,1047.75,74.5,0.8181818181818182,2,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins10_dbn_throughput_3_K4_markov_classic_uniform_bic_bins10.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins10_dbn_throughput_3_K4_markov_classic_uniform_bic_bins10_edges.csv,False,30,,0.43315508021390375,0.8315508021390374,0.8181818181818182,0.1260094854789033,0.2927448594832115,0.34849657908809684,0.11568073264121896,0.2774061832754593,0.3384594380026645,0.1812976535748813,0.31129835183661925,0.3662917858358372,1.8371581040031626,0.6900902501389502,0.6664109125896235
throughput_3,4,2,markov,classic_uniform,aic,5,5,0.9604346328509548,0.01826174927150955,0.6955024222094224,0.12205581175539651,0.7251584752362636,0.16445352071363872,0.6905396152799066,0.12391436581869833,0.1295894256562958,0.035495536911596265,0.9814642152497687,0.008032980076580562,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.8745284800606118,0.015280170930052748,0.9613251048010882,0.015651587992000626,0.49011454434285956,0.004084685735689133,0.4806625524005441,0.007825793996000313,0.5,0.0,0.16509488330785121,0.049752107589109335,0.9720440926217586,0.01682039212954802,0.7946723681373186,0.06697615827852646,0.8670244736435968,0.12870591705343823,0.768266553647347,0.08866104516150043,0.12887951003790118,0.05483748547654419,6,"throughput_2,process_cpu_seconds_total_2,buffer_size_3,process_resident_memory_bytes_1,throughput_3,throughput_1",10.0,trimmed,0.1963728481903672,0.0634966897778213,61.423666208051145,1113.2,9.0,0.9812834224598931,4,,,False,30,,0.26559714795008915,0.9875222816399287,0.9812834224598931,0.22723139059031214,0.4968609865470852,0.7618917689859026,0.5126696431211377,0.49376114081996436,0.9199974213512119,0.5018132116908781,0.5,0.6926317968126312,0.7720009235133513,0.041976354811554595,0.09200200834632391
throughput_3,4,3,markov,classic_uniform,aic,5,5,0.8496026209399001,0.07315664762855378,0.6810314025450019,0.07535867493905536,0.7795926907720544,0.07474884288737699,0.6730035314857629,0.07684639791068723,0.4521960359422355,0.15139601544477443,0.9408317103251889,0.006935310253495855,0.8721575666018826,0.009455766799742776,0.8721585421555386,0.009376860610541746,0.872157977162367,0.009540536343960649,0.6665563497316679,0.02695215561658216,0.2665547123006596,0.006606764081832377,0.22218544991055594,0.008984051872194058,0.3333333333333333,0.0,0.749756531493517,0.039573696167684726,0.9218240097856846,0.030257096560508116,0.8224907042183691,0.07541083940731388,0.8650522220205683,0.10373386202863742,0.8162393845306655,0.07306354674716846,0.2943007080769957,0.07514668571924268,6,"throughput_2,buffer_size_3,data_quality_1,scrape_duration_seconds_3,throughput_3,throughput_1",5.0,trimmed,0.24683330543339252,0.07885599080473185,44.14862475916743,1090.6,31.6,0.910873440285205,1,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_aic_bins3.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_aic_bins3_edges.csv,False,30,,0.8083778966131907,0.9313725490196079,0.910873440285205,0.5814268696716577,0.7376269903159539,0.7167342558760584,0.582967460471837,0.7779459568933254,0.8456409190561843,0.5923573492010492,0.7154347976061123,0.693206148367781,0.5262668519558342,0.22191984366702316,0.331192178131918
throughput_3,4,4,markov,classic_uniform,aic,5,5,0.8661674626946221,0.046681797280314054,0.4894398317723271,0.0798280693777456,0.531958462957258,0.11392067444474027,0.4986682906516403,0.09035051524468428,0.46424237482404074,0.11660515504509195,0.9378047406123464,0.01516816575748524,0.699514346195783,0.05153008635189212,0.6995379594255418,0.051602941462585816,0.6994913264466999,0.05145771428023833,0.5323630204935533,0.07950957885956239,0.17300320853784265,0.016954454878714057,0.13309075512338833,0.019877394714890598,0.25,0.0,0.8665559329981776,0.0249502557229056,0.9417699476808119,0.020320108709971536,0.7723303196862381,0.09512578198255117,0.8568439646909225,0.13838773868290546,0.741248143900435,0.08400319344748491,0.23801875204366468,0.07012279173802809,5,"throughput_2,buffer_size_3,scrape_duration_seconds_3,throughput_1,throughput_3",3.0,padded,0.16467484850436448,0.07523178607225418,36.976498696021736,1076.4,45.8,0.9099821746880571,2,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_aic_bins4.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_aic_bins4_edges.csv,False,30,,0.6684491978609626,0.8190730837789661,0.9099821746880571,0.3697433883215502,0.4177227135686785,0.5745703278097041,0.3536184210526316,0.4093908177823251,0.5725764521647448,0.42114071038251366,0.4330594408092122,0.5767084577167423,1.0916362745602175,0.5134423182925225,0.337534118035895
throughput_3,4,6,markov,classic_uniform,aic,5,4,0.82713157715122,0.018383650555128268,0.5227560353619005,0.03750294765874671,0.5352626443517854,0.03314599090891963,0.5216460256195417,0.04108233079618732,0.5734504060858596,0.03907741222129394,0.8995401609198687,0.024396358334915127,0.6314033173693511,0.052672285330998464,0.6313566509923442,0.05263625898116262,0.6314514406799598,0.05270885429163168,0.38295948590720996,0.10736974738630238,0.09655471708694995,0.026334308316885352,0.0677630040386051,0.023208579641366463,0.175,0.016666666666666677,1.2617870856534896,0.08012128031149401,0.8967250596552827,0.011597269467211978,0.7152917130582386,0.05996143421740188,0.7852104545237494,0.08467354954075108,0.694648996158963,0.07462880772905045,0.4310323507865844,0.0928390399105819,5,"throughput_2,buffer_size_3,scrape_duration_seconds_3,throughput_1,throughput_3",3.0,padded,0.15098162682261318,0.07559909927658737,31.412336193025112,1041.5,80.75,0.8458110516934046,4,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_aic_bins6.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260529_115928/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_aic_bins6_edges.csv,False,30,,0.5641711229946524,0.839572192513369,0.8458110516934046,0.21521836657223617,0.4991338100542242,0.5535401479572463,0.23176671777332233,0.5503841033390904,0.5809926932279873,0.20837760610151979,0.4854680925428869,0.5382013794505062,1.2179624221386758,0.5492166470102116,0.5387629557415057
