target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_f1_std,persistence_precision,persistence_precision_std,persistence_recall,persistence_recall_std,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_f1_std,ar_dbn_precision,ar_dbn_precision_std,ar_dbn_recall,ar_dbn_recall_std,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_f1_std,static_bn_si_precision,static_bn_si_precision_std,static_bn_si_recall,static_bn_si_recall_std,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_accuracy,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,2,markov,classic_uniform,bic,5,5,0.9317461980339775,0.016585491679996532,0.8994501481749755,0.021783753203835295,0.9101736254330192,0.016647243679621917,0.8933542135309995,0.03632290063275226,0.2359957786471531,0.05229064434061374,0.9604357439567748,0.0068850328180192644,0.942937852424266,0.006850736014784546,0.9429218941513188,0.006337121072713924,0.9429572398569839,0.007391164376993013,0.7772283624046235,0.02387352357074175,0.4372448508735127,0.0075615092204443625,0.3886141812023117,0.011936761785370875,0.5,0.0,0.5413961350583365,0.04471918415727531,0.9640300035175227,0.012700382061890869,0.9479588829574344,0.018026421506020796,0.9493705477103316,0.017892548247245822,0.9483550843216596,0.027687193850328168,0.15595717689740085,0.05009796058325101,5,"throughput_2,throughput_1,buffer_size_3,scrape_duration_seconds_2,throughput_3",6.0,trimmed,0.13785277334973217,0.06287760008126497,41.469461146742105,1109.6,12.6,0.948306595365419,3.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins2_dbn_throughput_3_K4_markov_classic_uniform_bic_bins2.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins2_dbn_throughput_3_K4_markov_classic_uniform_bic_bins2_edges.csv,False,30,,0.8966131907308378,0.9010695187165776,0.948306595365419,0.8343152481095807,0.8454727621269178,0.9199222306991854,0.8354948491537896,0.854594291824732,0.9145422478755811,0.8331523504100025,0.837257845796203,0.925592461978182,0.3141417636996845,0.32543634638353514,0.18610601286920928
throughput_3,4,3,markov,classic_uniform,bic,5,5,0.8786304192202259,0.02303548338211193,0.8182410371453992,0.031256078994296534,0.8098998611565916,0.03547803219613027,0.831841324989765,0.03328796802036132,0.41423949301809254,0.056245840549803694,0.932276512968986,0.013109742565920035,0.8912777104565659,0.017107244731704677,0.8911124432199691,0.016719464083102455,0.8914456387971746,0.01749930927515649,0.6861624468454911,0.046223070262823816,0.2710522242193442,0.010914327882390901,0.22872081561516372,0.015407690087607935,0.3333333333333333,0.0,0.8650464079340965,0.10598539722284955,0.9405256636551179,0.016728732710196325,0.9089359550833251,0.03172204878566166,0.9101720572438806,0.03997057459264815,0.9122634595749821,0.03413956797909743,0.24675925181473116,0.03561170830295841,6,"data_quality_3,scrape_duration_seconds_3,buffer_size_3,throughput_2,throughput_3,throughput_1",4.0,none,0.15036670258268714,0.0728669292293489,34.639738398138434,1096.0,26.2,0.9010695187165776,3.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_bic_bins3.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins3_dbn_throughput_3_K4_markov_classic_uniform_bic_bins3_edges.csv,False,30,,0.8306595365418895,0.8832442067736186,0.9010695187165776,0.7079056060769758,0.7921296097424099,0.8344003195088033,0.7875777879671961,0.8202272153724133,0.8085778418719337,0.7008540890430653,0.7699418955595821,0.8692555431685866,0.5919393355035065,0.37354349027738754,0.3511364748423345
throughput_3,4,4,markov,classic_uniform,bic,5,5,0.8536857760994788,0.01931442533017568,0.7970701134892233,0.015940016506972146,0.800916575992144,0.028444801473325128,0.8029881536836084,0.013037495036877924,0.514311824943378,0.050461643451231636,0.9107158219881493,0.019166932137451447,0.8634620195891201,0.029913853563820602,0.8634653169145693,0.029713838575248504,0.8634648533652571,0.030122506200401012,0.5484045314069932,0.06978095828552283,0.17655224464200905,0.01483792411845968,0.1371011328517483,0.017445239571380708,0.25,0.0,1.1810438127142362,0.08543369004314125,0.9091908747223216,0.02233365829570282,0.881022852119534,0.023446697663271256,0.8824872921559848,0.028344917599928226,0.8884547226463042,0.032556607355710754,0.3543735750924776,0.04707181223409063,6,"data_quality_2,scrape_duration_seconds_3,buffer_size_3,throughput_2,throughput_3,throughput_1",4.0,none,0.15822508567944168,0.07469577314332128,32.49797616805881,1075.4,46.8,0.8680926916221033,1.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_bic_bins4.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins4_dbn_throughput_3_K4_markov_classic_uniform_bic_bins4_edges.csv,False,30,,0.8244206773618539,0.8538324420677362,0.8680926916221033,0.6669981065595846,0.7636004596488201,0.7845045911645405,0.6459556847378255,0.7610951197420761,0.793081428075848,0.7020337089044268,0.771259942476425,0.7806718935388359,0.497031377529898,0.5065713277956562,0.5033381082033958
throughput_3,4,6,markov,classic_uniform,bic,5,5,0.7847075331387311,0.02900380546130546,0.7066853641281629,0.05335408647943363,0.7040863712707806,0.059027635018749275,0.7215378205553518,0.054315293401049916,0.7606380455208485,0.07468867344685916,0.8752524987976248,0.031297161269056455,0.8202609843696628,0.032469485694292644,0.8202163997058406,0.03227848055270978,0.8203185464750702,0.03267089414484151,0.39905857591154326,0.0982223996777844,0.09410861979929701,0.017258353909083063,0.06650976265192388,0.0163703999462974,0.16666666666666666,0.0,1.553003428437942,0.10401959614914565,0.8602163434876713,0.033462194182956394,0.8351890364847254,0.04468478373806277,0.83353793929697,0.05279009201616681,0.8535626214915123,0.0375086958075783,0.5718345989503487,0.12383015832436974,5,"data_quality_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.12018953058868646,0.07505797548219562,28.519902633037418,1033.4,88.8,0.82174688057041,2.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_bic_bins6.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins6_dbn_throughput_3_K4_markov_classic_uniform_bic_bins6_edges.csv,False,30,,0.6595365418894831,0.8163992869875223,0.82174688057041,0.5415872541533063,0.7160888528226272,0.7245403810552299,0.5581751463064167,0.7432729509050775,0.705905033267238,0.5452970099720202,0.6987849381696346,0.753333194814409,1.1916135334556648,0.7499678409154539,0.6516260838543741
throughput_3,4,8,markov,classic_uniform,bic,5,5,0.7586908316309605,0.036559742851801684,0.6543644931072063,0.10210105478087039,0.6590135321981567,0.10355417944863811,0.6705372467558395,0.09939638812950441,0.9238532382925136,0.1218633493158071,0.8666973014414218,0.028079485256124036,0.7942714423923422,0.04010181518756965,0.7941197215448417,0.03987664688884114,0.7944322982251858,0.040330751444399814,0.34772739177432493,0.10534273235792209,0.0635731430617893,0.014871465351659908,0.04346592397179062,0.013167841544740261,0.125,0.0,1.8421601489032013,0.1295043413860619,0.8527416078564343,0.03290591074838835,0.8226365303879261,0.033374013988587366,0.8300335990504273,0.031458163367463564,0.8367092383648819,0.03811206329627194,0.7220596374038915,0.1250859873822244,5,"throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.11557603916153311,0.07968228124082088,27.509604975115508,1004.6,117.6,0.8181818181818182,2.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_bic_bins8.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_bic_bins8_edges.csv,False,30,,0.5766488413547237,0.8065953654188949,0.8181818181818182,0.4054941253314005,0.6946062971226276,0.7075590624044198,0.4528893811752378,0.7203007236817528,0.6969599537280721,0.41943475531942176,0.6856384815562728,0.7353554180527291,1.5922388531878506,0.8171835367277904,0.7370907096565499
throughput_3,4,10,markov,classic_uniform,bic,5,5,0.5707141077105983,0.17447175411593752,0.4518854791514973,0.22167440646965042,0.4641471766595549,0.2190275929122079,0.4900440650210694,0.18714782240621228,1.397478638180308,0.37431226296651,0.8590314649295321,0.027059969626879614,0.7879820514904172,0.03888016545816898,0.7877670328063665,0.03865120323700008,0.78821553517714,0.039121594148671245,0.3181388025136388,0.10174447092578169,0.047518974356819996,0.012185583494789286,0.031813880251363884,0.01017444709257817,0.1,0.0,2.060074137377694,0.16110628242084554,0.8178393854792863,0.04366144083421298,0.79341273145355,0.05008453899908737,0.7932822894072981,0.04789416223286803,0.8162981399663238,0.05095371227275911,0.8348587033518132,0.20568397744574965,5,"throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.11992265628650785,0.08151855664327741,26.55922088585794,985.2,137.0,0.7549019607843137,1.0,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins10_dbn_throughput_3_K4_markov_classic_uniform_bic_bins10.pkl,saved_dbn_models_top5_20260319_094316_seed783122_run20260529_223028/best_bins10_dbn_throughput_3_K4_markov_classic_uniform_bic_bins10_edges.csv,False,30,,0.679144385026738,0.7201426024955436,0.7549019607843137,0.40892047429726486,0.5184646614170856,0.6376115303875923,0.4028718746855908,0.5301358920046952,0.6489203091916012,0.4227870335663205,0.5209264387121664,0.6400112235271044,1.1943666232326562,0.9846204847932918,1.111986934709167
throughput_3,4,2,markov,classic_uniform,aic,5,5,0.9315622306560446,0.01054012276618984,0.9006453770039732,0.016937071637192117,0.9020820953744053,0.028465774464312102,0.9014868969983041,0.014868985382334266,0.23291833796115266,0.025257389027579225,0.9604357439567748,0.0068850328180192644,0.942937852424266,0.006850736014784546,0.9429218941513188,0.006337121072713924,0.9429572398569839,0.007391164376993013,0.7772283624046235,0.02387352357074175,0.4372448508735127,0.0075615092204443625,0.3886141812023117,0.011936761785370875,0.5,0.0,0.5413961350583365,0.044719184157275306,0.9626049315033767,0.010617185033707854,0.9455342895660275,0.015224953492026645,0.9473642393025525,0.010816900766478704,0.9446019217392838,0.02373730024023167,0.15626391850933088,0.04127519505466071,5,"throughput_2,throughput_1,python_gc_collections_total_4,process_cpu_seconds_total_3,throughput_3",12.0,trimmed,0.18634949466213585,0.0645457986742258,62.5170600800775,1109.0,13.2,0.9411764705882353,3.0,,,False,30,,0.893048128342246,0.946524064171123,0.9411764705882353,0.8303769401330376,0.9171609283095021,0.91005291005291,0.8281381381381381,0.9242492492492493,0.9000696560318807,0.8326804416659901,0.9105240216970167,0.9211430737690608,0.3232330195261214,0.19960010833074351,0.19513236574556814
throughput_3,4,3,markov,classic_uniform,aic,5,5,0.8650863567316346,0.008860386310170427,0.8004135107954815,0.020223667234538098,0.8028023239199193,0.036548899491399396,0.8092721235151024,0.032652741747906514,0.4359460778788537,0.07647028629790929,0.932276512968986,0.013109742565920035,0.8912777104565659,0.017107244731704677,0.8911124432199691,0.016719464083102455,0.8914456387971746,0.01749930927515649,0.6861624468454911,0.046223070262823816,0.2710522242193442,0.010914327882390901,0.22872081561516372,0.015407690087607935,0.3333333333333333,0.0,0.8650464079340965,0.10598539722284954,0.9424843850514794,0.016860627996891496,0.9155570799468278,0.024337597086433273,0.9141716421895358,0.029423638667388258,0.9190257021737759,0.029117697144536363,0.253700686131842,0.0387976818012535,6,"throughput_2,buffer_size_3,process_resident_memory_bytes_3,data_quality_3,throughput_3,throughput_1",7.0,trimmed,0.1963015423156321,0.07583335833624005,43.42312732292339,1089.6,32.6,0.8787878787878788,3.0,,,False,30,,0.8368983957219251,0.8458110516934046,0.8787878787878788,0.7440447242468752,0.7580504616372679,0.8025402590756986,0.7792886252530521,0.7732082010618084,0.7745334180385425,0.7303740004527407,0.7531739252573065,0.8471912547999505,0.5612868317730342,0.4216229573026086,0.3698818039838818
throughput_3,4,4,markov,classic_uniform,aic,5,5,0.8287273235206817,0.02561800097428466,0.7550560300029173,0.04672550639967542,0.7614241624259706,0.05889368846290165,0.7576105160500433,0.036628534855453664,0.5628873131092942,0.05437086482064898,0.9107158219881493,0.019166932137451447,0.8634620195891201,0.029913853563820602,0.8634653169145693,0.029713838575248504,0.8634648533652571,0.030122506200401012,0.5484045314069932,0.06978095828552283,0.17655224464200905,0.01483792411845968,0.1371011328517483,0.017445239571380708,0.25,0.0,1.1810438127142362,0.08543369004314125,0.9157768813200533,0.009217709530488536,0.8878098898133878,0.02494064226409661,0.8870772129550847,0.028106011465443004,0.8958307282891921,0.023970144185641716,0.3865876801290515,0.11885628266626723,6,"throughput_2,process_cpu_seconds_total_1,buffer_size_3,data_quality_2,throughput_3,throughput_1",6.0,trimmed,0.22097045164555312,0.08644855786114931,36.88674464309588,1060.6,61.6,0.8654188948306596,1.0,,,False,30,,0.7709447415329769,0.8582887700534759,0.8654188948306596,0.49867720741400623,0.7744612075568834,0.7777760515444944,0.5009088707772266,0.7828668942990344,0.7878260397773469,0.5052205886238745,0.773504227140017,0.7719509633062778,0.656257248044745,0.4919866006786295,0.5091164165235004
throughput_3,4,6,markov,classic_uniform,aic,5,5,0.7520981646119146,0.02551764507640275,0.6647880238240937,0.028268359384922625,0.675969930329227,0.04033373598140408,0.669968611521565,0.03365543911638417,0.8591758611043389,0.08446242119993262,0.8752524987976248,0.031297161269056455,0.8202609843696628,0.032469485694292644,0.8202163997058406,0.03227848055270978,0.8203185464750702,0.03267089414484151,0.39905857591154326,0.0982223996777844,0.09410861979929701,0.017258353909083063,0.06650976265192388,0.0163703999462974,0.16666666666666666,0.0,1.553003428437942,0.10401959614914562,0.8733978635011075,0.013824493811655661,0.8507405859317391,0.02665405156198819,0.8473193582464577,0.03910014698465767,0.8621089347467723,0.01772638511506252,0.5086859580533032,0.08636699624983601,5,"buffer_size_3,throughput_2,data_quality_3,throughput_1,throughput_3",3.0,padded,0.19106565741822124,0.08093889495357871,32.02075066464022,1040.4,81.8,0.7878787878787878,1.0,,,False,30,,0.7557932263814616,0.7727272727272727,0.7878787878787878,0.5552395946028897,0.6641779233659514,0.6208484461224839,0.52743548523658,0.7008189807249569,0.6079464829464829,0.6317515659213161,0.664744174619951,0.6344603495121961,0.7885530105232637,0.7439290408976933,0.8138049260406257
