timestamp,cores__instance_linked_service_1_8000_job_iot_service,up__instance_linked_service_1_8000_job_iot_service,container_memory_failures_total__instance_cadvisor_8080_job_iot_service,container_network_transmit_packets_dropped_total__instance_cadvisor_8080_job_iot_service,container_fs_inodes_free__instance_cadvisor_8080_job_iot_service,container_spec_memory_swap_limit_bytes__instance_cadvisor_8080_job_iot_service,throughput__instance_linked_service_1_8000_job_iot_service,container_fs_read_seconds_total__instance_cadvisor_8080_job_iot_service,machine_memory_bytes__instance_cadvisor_8080_job_iot_service,container_cpu_user_seconds_total__instance_cadvisor_8080_job_iot_service,container_cpu_load_average_10s__instance_cadvisor_8080_job_iot_service,container_fs_reads_bytes_total__instance_cadvisor_8080_job_iot_service,buffer_size__instance_linked_service_3_8000_job_iot_service,data_quality__instance_linked_service_1_8000_job_iot_service,python_gc_objects_uncollectable_total__instance_linked_service_1_8000_job_iot_service,up__instance_qr_detector_1_8000_job_iot_service,container_fs_writes_merged_total__instance_cadvisor_8080_job_iot_service,up__instance_cv_analyzer_1_8000_job_iot_service,container_last_seen__instance_cadvisor_8080_job_iot_service,container_cpu_system_seconds_total__instance_cadvisor_8080_job_iot_service,container_fs_inodes_total__instance_cadvisor_8080_job_iot_service,python_info__instance_linked_service_2_8000_job_iot_service,container_memory_rss__instance_cadvisor_8080_job_iot_service,container_memory_kernel_usage__instance_cadvisor_8080_job_iot_service,container_memory_working_set_bytes__instance_cadvisor_8080_job_iot_service,container_cpu_usage_seconds_total__instance_cadvisor_8080_job_iot_service,buffer_size__instance_linked_service_2_8000_job_iot_service,python_gc_objects_collected_total__instance_linked_service_1_8000_job_iot_service,container_fs_limit_bytes__instance_cadvisor_8080_job_iot_service,container_network_transmit_errors_total__instance_cadvisor_8080_job_iot_service,python_info__instance_linked_service_3_8000_job_iot_service,container_tasks_state__instance_cadvisor_8080_job_iot_service,container_fs_reads_merged_total__instance_cadvisor_8080_job_iot_service,container_blkio_device_usage_total__instance_cadvisor_8080_job_iot_service,container_spec_memory_limit_bytes__instance_cadvisor_8080_job_iot_service,container_oom_events_total__instance_cadvisor_8080_job_iot_service,container_spec_cpu_period__instance_cadvisor_8080_job_iot_service,container_fs_io_time_seconds_total__instance_cadvisor_8080_job_iot_service,container_fs_io_time_weighted_seconds_total__instance_cadvisor_8080_job_iot_service,up__instance_pc_visualizer_1_8000_job_iot_service,avg_p_latency__instance_linked_service_1_8000_job_iot_service,container_fs_sector_writes_total__instance_cadvisor_8080_job_iot_service,python_gc_collections_total__instance_linked_service_1_8000_job_iot_service,machine_nvm_capacity__instance_cadvisor_8080_job_iot_service,container_fs_write_seconds_total__instance_cadvisor_8080_job_iot_service,machine_nvm_avg_power_budget_watts__instance_cadvisor_8080_job_iot_service,up__instance_cv_analyzer_2_8000_job_iot_service,container_spec_cpu_shares__instance_cadvisor_8080_job_iot_service,python_info__instance_linked_service_1_8000_job_iot_service,container_network_receive_packets_dropped_total__instance_cadvisor_8080_job_iot_service,python_gc_objects_collected_total__instance_linked_service_3_8000_job_iot_service,data_quality__instance_linked_service_2_8000_job_iot_service,container_network_receive_packets_total__instance_cadvisor_8080_job_iot_service,python_gc_objects_uncollectable_total__instance_linked_service_2_8000_job_iot_service,up__instance_qr_detector_2_8000_job_iot_service,container_spec_cpu_quota__instance_cadvisor_8080_job_iot_service,machine_cpu_physical_cores__instance_cadvisor_8080_job_iot_service,python_gc_collections_total__instance_linked_service_3_8000_job_iot_service,container_fs_io_current__instance_cadvisor_8080_job_iot_service,machine_scrape_error__instance_cadvisor_8080_job_iot_service,container_memory_failcnt__instance_cadvisor_8080_job_iot_service,up__instance_pc_visualizer_3_8000_job_iot_service,container_network_receive_errors_total__instance_cadvisor_8080_job_iot_service,container_fs_writes_total__instance_cadvisor_8080_job_iot_service,container_memory_usage_bytes__instance_cadvisor_8080_job_iot_service,avg_p_latency__instance_linked_service_3_8000_job_iot_service,container_memory_max_usage_bytes__instance_cadvisor_8080_job_iot_service,container_cpu_cfs_throttled_periods_total__instance_cadvisor_8080_job_iot_service,cores__instance_linked_service_2_8000_job_iot_service,container_start_time_seconds__instance_cadvisor_8080_job_iot_service,up__instance_cadvisor_8080_job_iot_service,up__instance_linked_service_2_8000_job_iot_service,container_fs_usage_bytes__instance_cadvisor_8080_job_iot_service,container_cpu_cfs_throttled_seconds_total__instance_cadvisor_8080_job_iot_service,throughput__instance_linked_service_2_8000_job_iot_service,container_fs_writes_bytes_total__instance_cadvisor_8080_job_iot_service,container_network_receive_bytes_total__instance_cadvisor_8080_job_iot_service,container_fs_reads_total__instance_cadvisor_8080_job_iot_service,container_network_transmit_packets_total__instance_cadvisor_8080_job_iot_service,cadvisor_version_info__instance_cadvisor_8080_job_iot_service,container_cpu_cfs_periods_total__instance_cadvisor_8080_job_iot_service,avg_p_latency__instance_linked_service_2_8000_job_iot_service,container_memory_swap__instance_cadvisor_8080_job_iot_service,up__instance_pc_visualizer_2_8000_job_iot_service,container_network_transmit_bytes_total__instance_cadvisor_8080_job_iot_service,container_spec_memory_reservation_limit_bytes__instance_cadvisor_8080_job_iot_service,python_gc_collections_total__instance_linked_service_2_8000_job_iot_service,throughput__instance_linked_service_3_8000_job_iot_service,container_fs_sector_reads_total__instance_cadvisor_8080_job_iot_service,up__instance_linked_service_3_8000_job_iot_service,container_memory_cache__instance_cadvisor_8080_job_iot_service,cores__instance_linked_service_3_8000_job_iot_service,machine_swap_bytes__instance_cadvisor_8080_job_iot_service,machine_cpu_sockets__instance_cadvisor_8080_job_iot_service,container_memory_mapped_file__instance_cadvisor_8080_job_iot_service,up__instance_cv_analyzer_3_8000_job_iot_service,container_scrape_error__instance_cadvisor_8080_job_iot_service,machine_cpu_cores__instance_cadvisor_8080_job_iot_service,up__instance_qr_detector_3_8000_job_iot_service,python_gc_objects_uncollectable_total__instance_linked_service_3_8000_job_iot_service,buffer_size__instance_linked_service_1_8000_job_iot_service,python_gc_objects_collected_total__instance_linked_service_2_8000_job_iot_service,data_quality__instance_linked_service_3_8000_job_iot_service
2025-10-31 10:16:00+00:00,2.0,1.0,0.0,0.0,60558988.0,0.0,162.0,0.0,8217751552.0,1.9582223788815656,0.0,0.0,988.0,552.0,0.0,0.0,0.0,0.0,1761905768.0,0.0415422470612217,0.0,1.0,1384722432.0,0.0,1423523840.0,0.0023396594996455,321.0,0.0,977896124416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,0.0335559209422502,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,0.0,552.0,0.0,0.0,0.0,200000.0,12.0,0.1006694518548346,0.0,0.0,0.0,0.0,0.0,0.0,1433907200.0,13.0,1435041792.0,10.004708097928436,2.0,1761905594.0,1.0,1.0,27422588928.0,0.3516869955609362,160.0,0.0,0.0,0.0,0.0,1.0,10.004708097928436,12.0,0.0,0.0,0.0,0.0,0.0335564839516115,152.0,0.0,1.0,41791488.0,2.0,1073737728.0,1.0,19406848.0,0.0,0.0,12.0,0.0,0.0,250.0,0.0,552.0
2025-10-31 10:16:15+00:00,2.0,1.0,73.47343720611177,0.0,1003127.0,1073737728.0,161.0,0.0,8217751552.0,0.0,0.0,0.0,1118.0,552.0,0.0,0.0,0.0,0.0,1761905783.0,0.0,0.0,1.0,4804255744.0,0.0,5431185408.0,1.9999053959831976,327.0,0.0,67108864.0,0.0,1.0,0.0,0.0,0.0,8217751552.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0335581730930568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,552.0,30.46159596337133,0.0,0.0,200000.0,12.0,0.1174476938306404,0.0,0.0,0.0,0.0,0.0,0.0,5654507520.0,13.0,0.0,10.004539875237503,2.0,1761905577.0,1.0,1.0,0.0,0.362350612883157,163.0,703.3329326716693,3950.646438218854,0.0,30.63148774230815,1.0,10.004539875237503,12.0,0.0,0.0,15984.59081565043,0.0,0.0167788050135069,153.0,0.0,1.0,850251776.0,2.0,1073737728.0,1.0,465440768.0,0.0,0.0,12.0,0.0,0.0,250.0,0.0,552.0
2025-10-31 10:16:30+00:00,2.0,1.0,0.0,0.0,1003127.0,0.0,163.0,0.0,8217751552.0,0.0204845571095571,0.0,0.0,1285.0,552.0,0.0,0.0,0.0,0.0,1761905798.0,0.0109515288632935,0.0,1.0,48373760.0,0.0,140709888.0,1.963818108476822,325.0,0.0,67108864.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,0.0335559209422502,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,0.0,552.0,65.46766315135406,0.0,0.0,200000.0,12.0,0.1342304401080555,0.0,0.0,0.0,0.0,0.0,1.3290298082399847,183623680.0,13.0,184233984.0,10.000519957710106,2.0,1761905594.0,1.0,1.0,0.0,0.3789444338527131,162.0,0.0,16750.26321694254,0.0863006368987003,69.0232493915805,1.0,10.000519957710106,12.0,0.0,0.0,5948.305918497678,0.0,0.0167785234899328,148.0,0.0,1.0,110088192.0,2.0,1073737728.0,1.0,56160256.0,0.0,0.0,12.0,0.0,0.0,250.0,0.0,552.0
2025-10-31 10:16:45+00:00,2.0,1.0,39.5423356317211,0.0,1003142.0,0.0,161.0,0.0,8217751552.0,0.0,0.0,3850.9813139029256,1481.0,552.0,0.0,0.0,0.0,0.0,1761905813.0,0.0,0.0,1.0,9859072.0,0.0,36192256.0,0.0144202225063055,317.0,0.0,67108864.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,0.0335576100270138,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,0.0,552.0,4.017643438418929,0.0,0.0,200000.0,12.0,0.1677880501350693,0.0,0.0,0.0,0.0,0.0,0.0,37527552.0,14.0,38318080.0,9.99793502202643,2.0,1761905594.0,1.0,1.0,0.0,0.3927528221365639,156.0,22830.817789567347,2188.350543664091,0.0,5.98372426998564,1.0,9.99793502202643,12.0,0.0,0.0,1681.6145797715928,0.0,0.0167785234899328,147.0,0.0,1.0,26169344.0,2.0,1073737728.0,1.0,16318464.0,0.0,0.0,12.0,0.0,0.0,250.0,0.134228187919463,552.0
2025-10-31 10:17:00+00:00,2.0,1.0,224.4395752570369,0.0,1003127.0,0.0,158.0,0.0,8217751552.0,0.0210642913534479,0.0,0.0,1711.0,552.0,0.0,0.0,0.0,0.0,1761905828.0,0.0111403734596505,0.0,1.0,39415808.0,0.0,85000192.0,0.0120703318726858,314.0,0.0,67108864.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,13.0,0.0,4.026845637583892,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,7.113974597741649,552.0,0.0,0.0,0.0,200000.0,12.0,21.979496988305566,0.0,0.0,0.0,0.0,0.0,0.0,85172224.0,14.0,87687168.0,8.895296311645255,2.0,1761905594.0,1.0,1.0,0.0,0.2472637908050145,156.0,1867.9503420319231,0.0,0.0,0.0,1.0,9.828962909241609,12.0,0.0,0.0,0.0,0.0,2.701387607174617,141.0,0.0,1.0,27009024.0,2.0,1073737728.0,1.0,22798336.0,0.0,0.0,12.0,0.0,0.0,250.0,6.84575244551083,552.0
2025-10-31 10:17:15+00:00,2.0,1.0,0.0,0.0,1003136.0,0.0,163.0,0.0,8217751552.0,1.9549888401340567,0.0,4280.0860599292755,1963.0,552.0,0.0,0.0,0.0,0.0,1761905843.0,0.0450315620357253,0.0,1.0,32231424.0,0.0,78393344.0,5.909875136381558,326.0,0.0,821776384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,0.3691275167785235,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,0.4026845637583892,552.0,1.974299470056458,0.0,0.0,200000.0,12.0,2.3489932885906035,0.0,0.0,0.0,0.0,0.0,0.0,78565376.0,14.0,88252416.0,9.98514321252116,2.0,1761905594.0,1.0,1.0,0.0,0.30649676951249,163.0,22663.406514051738,1032.2468913442551,0.0,2.926812372276679,1.0,9.98514321252116,12.0,0.0,0.0,785.5114128364103,0.0,0.2516778523489932,144.0,0.0,1.0,27009024.0,2.0,1073737728.0,1.0,22798336.0,0.0,0.0,12.0,0.0,0.0,250.0,1.4765100671140936,552.0
2025-10-31 10:17:30+00:00,2.0,1.0,177.71418953038213,0.0,1003142.0,0.0,164.0,0.0,8217751552.0,1.9382284618892405,0.0,553.0650823656495,2269.0,552.0,0.0,0.0,0.0,0.0,1761905858.0,0.0607069364454728,0.0,1.0,1381171200.0,0.0,1400836096.0,6.133405347015934,326.0,0.0,4108873728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,0.352325347292128,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,0.1342259358064462,552.0,0.0,0.0,0.0,200000.0,12.0,2.768409926007953,0.0,0.0,0.0,0.0,0.0,0.0,1406287872.0,14.0,1408393216.0,10.00252164411196,2.0,1761905594.0,1.0,1.0,0.0,0.3078216188955197,162.0,34566.56764785309,0.0,0.0,0.0,1.0,10.00252164411196,12.0,0.0,0.0,0.0,0.0,0.2348993288590603,142.0,0.0,1.0,18874368.0,2.0,1073737728.0,1.0,8355840.0,0.0,0.0,12.0,0.0,0.0,250.0,1.8791946308724827,552.0
2025-10-31 10:17:45+00:00,2.0,1.0,0.0,0.0,60558988.0,0.0,163.0,0.0,8217751552.0,1.9374133866872911,0.0,412.10698415360105,2622.0,552.0,0.0,0.0,0.0,0.0,1761905873.0,0.0620331220471779,0.0,1.0,35516416.0,0.0,81698816.0,0.0191119865712034,0.0,0.0,977896124416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,0.3691337102971527,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,0.0,552.0,0.0,0.0,0.0,200000.0,12.0,3.271812080536912,0.0,0.0,0.0,0.0,0.0,0.0,81870848.0,15.0,88252416.0,9.996349159437424,2.0,1761905594.0,1.0,1.0,27424833536.0,0.3089512525860121,0.0,0.0,0.0,0.0,0.0,1.0,9.996349159437424,-1.0,0.0,0.0,0.0,0.0,0.2516694070668769,137.0,0.0,1.0,27009024.0,2.0,1073737728.0,1.0,22798336.0,0.0,0.0,12.0,0.0,0.0,250.0,2.0133552565350157,552.0
2025-10-31 10:18:00+00:00,2.0,1.0,379.5907750997053,0.0,1003142.0,0.0,162.0,0.0,8217751552.0,1.8883307768974773,0.0,0.0,3025.0,552.0,0.0,0.0,0.0,0.0,1761905888.0,0.0408279135767015,0.0,1.0,1395970048.0,0.0,1434746880.0,1.9995582572600117,321.0,0.0,67108864.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,12.0,0.0,4.060538944259875,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,7.516778523489933,552.0,0.0,0.0,0.0,200000.0,12.0,42.348993288590606,0.0,0.0,0.0,0.0,0.0,0.0,1445130240.0,15.0,1445810176.0,8.76733618257682,2.0,1761905594.0,1.0,1.0,0.0,0.233505633731439,159.0,0.0,0.0,0.0,0.0,1.0,9.91604304272176,12.0,0.0,0.0,0.0,0.0,2.6510956743514886,133.0,0.0,1.0,41791488.0,2.0,1073737728.0,1.0,19406848.0,0.0,0.0,12.0,0.0,0.0,250.0,6.308936541494681,552.0
2025-10-31 10:18:15+00:00,2.0,1.0,0.0,0.0,1002913.0,0.0,151.0,0.0,8217751552.0,5.847751213857295,0.0,0.0,3480.0,552.0,0.0,0.0,0.0,0.0,1761905903.0,0.2542295996371027,0.0,1.0,59142144.0,0.0,129323008.0,2.0001274892254237,318.0,0.0,821776384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,13.0,0.0,4.060334558144998,0.0,0.0,0.0,0.0,2597.0,1.0,0.0,6.9799828856188855,552.0,0.0,0.0,0.0,200000.0,12.0,49.8330508901156,0.0,0.0,0.0,0.0,0.0,0.253070589823188,174301184.0,17.0,184717312.0,8.638157894736842,2.0,1761905594.0,1.0,1.0,516096.0,0.2315399894736841,157.0,0.0,0.0,0.0168713726548792,0.0,1.0,9.578947368421051,13.0,0.0,0.0,0.0,0.0,2.718120805369127,119.0,0.0,1.0,112185344.0,2.0,1073737728.0,1.0,56356864.0,0.0,0.0,12.0,0.0,0.0,250.0,6.979865771812079,552.0
