target,K,n_bins,fs,disc,score,n_folds,n_folds_ok,accuracy,accuracy_std,f1,f1_std,precision,precision_std,recall,recall_std,log_loss,log_loss_std,persistence_accuracy,persistence_accuracy_std,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_accuracy_std,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,ar_dbn_log_loss_std,static_bn_si_accuracy,static_bn_si_accuracy_std,static_bn_si_f1,static_bn_si_precision,static_bn_si_recall,static_bn_si_log_loss,static_bn_si_log_loss_std,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,best_fold_accuracy,best_fold,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,4,8,markov,classic_uniform,aic,5,4,0.830921241644881,0.018442890396341824,0.38917340830493163,0.026214762928193417,0.3995279467617086,0.04544622225499412,0.3949132680943161,0.02253764836962334,0.6423039439904175,0.07947708786434253,0.9080040095047166,0.020740055719812616,0.5091279142198466,0.5091485915089654,0.5091076279496978,0.3272615368498245,0.10297616570153997,0.06079101583756281,0.040907692106228064,0.125,1.3049833393864703,0.05763149854950935,0.8764783101947946,0.027288536269870583,0.5635088291254717,0.6249414079944713,0.5591591113353449,0.6008553134175205,0.10679709392283569,5,"avg_p_latency_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.16712563950568438,0.08132865955121815,27.85030610440299,1010.5,111.75,0.8582887700534759,2,saved_dbn_models_top5_20260316_105011_seed783122_run20260526_133646/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_aic_bins8.pkl,saved_dbn_models_top5_20260316_105011_seed783122_run20260526_133646/best_bins8_dbn_throughput_3_K4_markov_classic_uniform_aic_bins8_edges.csv,False,30,,0.45098039215686275,0.7994652406417112,0.8582887700534759,0.18082873522533705,0.3109995067279721,0.3824514841023695,0.15941524161160772,0.3152169739187326,0.37181744746742434,0.2587516687753963,0.31191006840945174,0.3946055443405302,1.8705571619891057,0.7517431284989311,0.5728969624349926
throughput_3,4,10,markov,classic_uniform,aic,5,3,0.7588260161724097,0.0876209189988222,0.34690357063632266,0.040945560742754364,0.3437354286246772,0.02980348268410324,0.3760839153749835,0.04071312032642824,0.8707531282884347,0.24404341326184492,0.9091237131675035,0.017295487300561886,0.5354460531830072,0.535344414789023,0.5355500523894668,0.2705751665732809,0.10287688312776945,0.04512362703658849,0.02916024326985862,0.1074074074074074,1.533941944957366,0.11165290304433127,0.8326406560126927,0.032513514872501405,0.45268143432646424,0.4849180191749609,0.4759705516709025,0.7281519158918606,0.14200855590138312,5,"avg_p_latency_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,throughput_3",2.0,padded,0.1572702663640181,0.07769033964723349,26.10674827499315,1004.0,118.33333333333333,0.8253119429590018,3,,,False,30,,0.45098039215686275,0.82174688057041,0.8253119429590018,0.1732198815201144,0.31539122204309483,0.3908369503447177,0.17144179689996025,0.3249228714085011,0.37814833636215717,0.17600749834750062,0.3123254404514725,0.40957797432455695,1.571742747901442,0.7527575733263908,0.6725212536844974
throughput_3,4,2,markov,classic_quantile,bic,5,5,0.866686825300832,0.07886356207465947,0.8580823739062167,0.08580383271025661,0.8662247194978908,0.08300146997545524,0.8707109813964419,0.05945125274012502,0.3270650032718398,0.09192998910913242,0.9615051039439496,0.009907644669638619,0.95756860288466,0.9576261069609678,0.9575117651941841,0.44680961836689664,0.14177892306198198,0.30344556726597544,0.22340480918344832,0.5,0.6931064040474924,0.00011294491591939425,0.9230781175232838,0.039261468787951316,0.9116352431901973,0.9217188297937998,0.9054148292754421,0.2924160835431139,0.1777559477559614,6,"throughput_2,buffer_size_3,data_quality_1,avg_p_latency_2,throughput_3,throughput_1",8.0,trimmed,0.18612563740462065,0.0681173974648118,44.651337950956076,1108.8,13.4,0.9358288770053476,2,,,False,30,,0.8609625668449198,0.928698752228164,0.9358288770053476,0.8582929609575378,0.9270234409553295,0.9343210968597966,0.8600276449373223,0.9249747651215157,0.9373496342122061,0.8877288079912121,0.9297014027007223,0.9320603405067179,0.33192267443714096,0.243128318692217,0.22213853872439404
throughput_3,4,3,markov,classic_quantile,bic,5,5,0.775821067518726,0.127366488349837,0.7274713000303457,0.17307415206479212,0.7440536390570239,0.19387179019353054,0.7536856000635049,0.1347949250487865,0.5242501996196238,0.1235033834995782,0.9148162786526413,0.02940517186106693,0.9115226560318532,0.9115873485620127,0.9114595572174375,0.2794375582338497,0.14078090686051642,0.1403832720048364,0.09314585274461656,0.3333333333333333,1.0978579808092266,0.0014899595607214423,0.8844460535614125,0.04872568380401297,0.8644939013749495,0.8920212441806694,0.8591046599622902,0.30440026447024915,0.14660415423721793,6,"throughput_2,buffer_size_3,buffer_size_2,avg_p_latency_2,throughput_3,throughput_1",10.0,trimmed,0.2042000498622656,0.07571045076474547,35.618781346362084,1082.6,39.6,0.9019607843137255,3,,,False,30,,0.8654188948306596,0.9126559714795008,0.9019607843137255,0.8092000043794257,0.8940874049383467,0.8687241491763723,0.7839706215373786,0.9205382118316662,0.8911202785173606,0.8812463074559848,0.8740829224930886,0.8533989151527904,0.5126571114243933,0.39803238797656076,0.38489265418802227
throughput_3,4,4,markov,classic_quantile,bic,5,5,0.7827418282135165,0.07208141337702788,0.7675592509509077,0.08185570796077679,0.7956488456489991,0.062167023901717224,0.7763361751863657,0.07084331097543564,0.6766856489247748,0.15732937121477442,0.8994865103816965,0.015241371938631324,0.8971870840460584,0.8972505789326594,0.897126481724191,0.2708829957952581,0.08536073757578705,0.105121826370789,0.06772074894881452,0.25,1.3851846699207504,0.001759869534867277,0.869653920136391,0.07267970487541223,0.8602456954008174,0.883047326692537,0.8540143290629139,0.5378607760011921,0.2282876414732129,5,"buffer_size_3,data_quality_3,throughput_2,throughput_1,throughput_3",3.0,padded,0.15257821129634977,0.06746377572417259,32.372341837733984,1073.0,49.2,0.8743315508021391,1,,,False,30,,0.838680926916221,0.8796791443850267,0.8743315508021391,0.833290222183453,0.8721081895799705,0.8698391221945034,0.845416777748156,0.873258242246512,0.8727796065942321,0.8300196379939936,0.8716488255708337,0.8674386341449749,0.635039127305271,0.4286658345995086,0.46427746708736367
throughput_3,4,6,markov,classic_quantile,bic,5,5,0.7496027796693031,0.06538971956558415,0.7044137232294404,0.09943062444635804,0.7253266393531133,0.08047246257776154,0.7005611560352634,0.10678886583438754,0.8578529445901152,0.11462843470709332,0.8515476910427411,0.03673486897160901,0.8270324539465326,0.8270892208311029,0.8269787204799102,0.29120385141023136,0.042547559254165146,0.07494935386452178,0.048533975235038565,0.16666666666666666,1.7430248160416781,0.031966408113369434,0.8336932720249205,0.0681192743668494,0.8072684346692613,0.8353302264332754,0.8009503391524392,0.6337535053112454,0.16171834903216703,6,"data_quality_3,throughput_2,buffer_size_3,scrape_duration_seconds_3,throughput_3,throughput_1",4.0,none,0.15140254208818077,0.09330376051366329,30.33755124406889,992.2,130.0,0.8475935828877005,2,,,False,30,,0.7121212121212122,0.7513368983957219,0.8475935828877005,0.6421118701830075,0.7061587509066687,0.8325500215507536,0.614887804221707,0.722122200552963,0.823964613514677,0.6927914980239335,0.7148889717796179,0.844756832783831,1.1087207471503597,0.8307605185285561,0.6873990058817289
throughput_3,4,8,markov,classic_quantile,bic,5,5,0.7544083123413697,0.04584368125184651,0.6806817238953902,0.09088095610183605,0.7000766235065239,0.09086305135184984,0.6755777744477021,0.0943155210064567,0.9543908395891456,0.15510804281713203,0.8497611916133734,0.02569089918103424,0.8363568407440543,0.8364191037754521,0.8362985782308415,0.29120385141023136,0.042547559254165146,0.06291955198969593,0.04078886188977331,0.1392857142857143,1.917700432837902,0.08800185511408465,0.8315505937007824,0.06975151737042029,0.7570961853371516,0.7826330496036624,0.7480118180599471,0.7614760915699118,0.29965459447498977,6,"cores_3,data_quality_3,throughput_2,buffer_size_3,throughput_3,throughput_1",4.0,none,0.15185233857482672,0.09402128029614687,30.88933827308938,958.6,163.6,0.8155080213903744,2,,,False,30,,0.5276292335115864,0.6417112299465241,0.8155080213903744,0.46584186006053224,0.5192428036835506,0.7070280365034465,0.44589741500564456,0.5408739938710794,0.7090696875130379,0.546230753386225,0.5117228522463353,0.7084553965329801,1.7940109647422897,1.1216522828223674,0.8370535386639685
throughput_3,4,10,markov,classic_quantile,bic,5,5,0.6720723552110069,0.05119812488284385,0.5550836140863016,0.08152098188222004,0.580498354046002,0.08438829850972857,0.5521476488024712,0.08609212649155447,1.2150774670809088,0.13001941279581616,0.7690244332169847,0.07213575352763434,0.669958906567656,0.6700206753899108,0.6699017211692511,0.29120385141023136,0.042547559254165146,0.04914319064219148,0.0318509329849752,0.10888888888888888,2.0999575370835126,0.12027466751558917,0.7922094795650947,0.0916334928795518,0.7221817898113801,0.7830589708477447,0.7068207149560537,0.9493113760397647,0.28960048367794383,5,"throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_3,throughput_3",1.0,padded,0.12202947987243533,0.09291945584118366,28.91137231513858,933.2,189.0,0.7584670231729055,2,,,False,30,,0.5472370766488414,0.6158645276292335,0.7584670231729055,0.4559059622976045,0.5392789942734819,0.6845429278915567,0.43475199558637306,0.5590829944703866,0.6864194961146366,0.5024309954416044,0.5454576783904506,0.6892695948355332,2.030008559193043,1.2127793183878153,1.0466765203478094
throughput_3,4,2,markov,classic_quantile,aic,5,5,0.890572743304397,0.030828837956058987,0.8768814247746821,0.04460436670336979,0.8847574518323263,0.0395016300688762,0.8722584060495915,0.04885145269284899,0.33172577811353854,0.10300922026819252,0.9615051039439496,0.009907644669638619,0.95756860288466,0.9576261069609678,0.9575117651941841,0.44680961836689664,0.14177892306198198,0.30344556726597544,0.22340480918344832,0.5,0.6931064040474924,0.00011294491591939425,0.9173841673453479,0.04241527993786036,0.9049442301828797,0.9188132700483672,0.8975719641546137,0.2775217757013615,0.18665245838100378,6,"throughput_2,buffer_size_3,avg_p_latency_1,data_quality_1,throughput_3,throughput_1",16.0,trimmed,0.22286094957962632,0.06730372048914432,78.70375058380887,1109.6,12.6,0.9376114081996435,1,,,False,30,,0.9759358288770054,0.9411764705882353,0.9376114081996435,0.9757693553611921,0.9384535085123854,0.9347743761460576,0.9755641261800598,0.9422364641328431,0.9334761816447648,0.9759888226312909,0.9353487957710925,0.9361803519061584,0.11118050548053537,0.18130655086094055,0.2186983812838581
throughput_3,4,3,markov,classic_quantile,aic,5,5,0.7948689133226349,0.09238925706916506,0.7676614665856318,0.09263208323018916,0.8104724221452363,0.09545203668320423,0.7746083107953731,0.057773792557497816,0.5278268376237888,0.1355562783619152,0.9148162786526413,0.02940517186106693,0.9115226560318532,0.9115873485620127,0.9114595572174375,0.2794375582338497,0.14078090686051642,0.1403832720048364,0.09314585274461656,0.3333333333333333,1.0978579808092266,0.0014899595607213438,0.8743002189737072,0.05712220297845978,0.8549592364175516,0.8793407544310939,0.8539013399156336,0.3496298979411237,0.20933051358478422,6,"throughput_2,buffer_size_3,avg_p_latency_1,buffer_size_2,throughput_3,throughput_1",11.0,trimmed,0.311517377384007,0.08428933126851916,44.21758100576699,1076.0,46.2,0.875222816399287,3,,,False,30,,0.8689839572192514,0.8841354723707665,0.875222816399287,0.8125003651319441,0.854983827587783,0.8243812928209712,0.7865786861113963,0.8396981466130402,0.8903269856252519,0.8839344794989956,0.8780053335009876,0.7975513490449136,0.4700432237459935,0.36385967263576074,0.3660046349767102
