target,K,n_bins,fs,disc,score,accuracy,mean_prob_true,mae,accuracy_t2,mae_t2,naive_dbn_accuracy,naive_dbn_mean_prob,naive_dbn_mae,persistence_accuracy,majority_accuracy,majority_class,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,mae_tput1,mae_tput2,mae_tput3
throughput_3,8,4.0,markov,classic_quantile,aic,0.6919079435783222,0.5698194094676398,51.5618287552586,,,0.12694877505567928,0.24998178393686932,131.78745360059392,0.9079435783221975,0.12694877505567928,0.0,9.0,"buffer_size_3,throughput_2,cores_1,cores_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,1.146570983924903,0.23105091403704137,10.221673486987129,1185.0,162.0,,,False,30,,0.5961395694135115,0.8136599851521901,0.6919079435783222,49.77619401138332,30.11364761197723,51.5618287552586
throughput_3,8,5.0,markov,classic_quantile,aic,0.635486265775798,0.38774396039825115,54.22525365008661,,,0.14996288047512993,0.20002942066045257,117.27908933432317,0.8626577579806979,0.14996288047512993,1.0,9.0,"buffer_size_3,throughput_2,cores_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,1.0752311119576916,0.28149829991161823,9.551542914006859,1092.0,255.0,,,False,30,,0.39123979213066074,0.51818856718634,0.635486265775798,70.304862657758,76.78036377134372,54.22525365008661
throughput_3,8,6.0,markov,classic_quantile,aic,0.6807720861172977,0.5568665203297839,27.88697929555391,,,0.19970304380103934,0.16667037861915368,201.82587230883442,0.8596881959910914,0.19970304380103934,5.0,9.0,"buffer_size_3,throughput_2,cores_1,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.8043869950342923,0.30197003309149295,9.047136747976765,1075.0,272.0,,,False,30,,0.5337787676317743,0.7505567928730512,0.6807720861172977,51.22049410211995,24.266679039841623,27.88697929555391
throughput_3,8,8.0,markov,classic_quantile,aic,0.5760950259836675,0.41896731037463586,42.30790027220985,,,0.15293244246473645,0.12515339299953257,91.66214736451374,0.8433556050482554,0.15293244246473645,5.0,9.0,"buffer_size_3,scrape_duration_seconds_2,buffer_size_1,throughput_1,throughput_2,scrape_duration_seconds_3,avg_p_latency_3,python_gc_objects_collected_total_1,throughput_3",7.0,padded,1.2183178699342534,0.5508404219290242,10.141133858007379,205.0,1142.0,,,False,30,,0.4758723088344469,0.726800296956199,0.5760950259836675,58.332052709725325,26.63749072011878,42.30790027220985
throughput_3,8,2.0,markov,kmeans,bic,0.9161098737936154,0.8301074484273864,20.144815639693146,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,9.0,"buffer_size_3,buffer_size_1,data_quality_2,throughput_2,scrape_duration_seconds_3,cores_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",6.0,padded,0.48114550195168704,0.15712382504716516,10.529196596005931,1309.0,38.0,saved_dbn_models_top5_20260313_192652_seed783122_run20260505_154142/rank5_dbn_throughput_3_K8_markov_kmeans_bic_bins2.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260505_154142/rank5_dbn_throughput_3_K8_markov_kmeans_bic_bins2_edges.csv,False,30,,0.6102449888641426,0.9220489977728286,0.9161098737936154,63.67297698589458,18.636785449146256,20.144815639693146
throughput_3,8,3.0,markov,kmeans,bic,0.8552338530066815,0.742290289937071,24.39087592448331,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,9.0,"buffer_size_3,throughput_2,scrape_duration_seconds_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.42102704604621977,0.1733950360212475,8.588148179929703,1252.0,95.0,,,False,30,,0.6035634743875279,0.7720861172976986,0.8552338530066815,54.08516665897252,35.517349297293855,24.39087592448331
throughput_3,8,4.0,markov,kmeans,bic,0.8329621380846325,0.7725118663800322,22.084877843664934,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,9.0,"buffer_size_3,throughput_2,scrape_duration_seconds_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.3914589270716533,0.19794121198356152,8.21125439798925,1207.0,140.0,,,False,30,,0.3986636971046771,0.791388270230141,0.8329621380846325,72.92918204570304,29.574901207373323,22.084877843664934
throughput_3,8,5.0,markov,kmeans,bic,0.8054936896807721,0.7068129154457107,27.070494805200653,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,9.0,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.394433646928519,0.1940413119737059,7.393894393928349,1172.0,175.0,,,False,30,,0.289532293986637,0.7594654788418709,0.8054936896807721,79.52782495573668,28.262813868651445,27.070494805200653
throughput_3,8,6.0,markov,kmeans,bic,0.43801039346696363,0.32681989667240385,81.93954434518628,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,9.0,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.5091442510019988,0.19969933002721518,7.076901857974008,1124.0,223.0,,,False,30,,0.2991833704528582,0.4573125463994061,0.43801039346696363,77.29315997206197,67.8337673815638,81.93954434518628
throughput_3,8,8.0,markov,kmeans,bic,0.7334818114328137,0.5991490538210559,25.107321435467032,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,9.0,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",1.0,padded,0.3563923879992217,0.20534576498903334,6.660689068958163,1077.0,270.0,,,False,30,,0.3103192279138827,0.5523385300668151,0.7334818114328137,77.62870842376526,54.05513568837543,25.107321435467032
throughput_3,8,2.0,markov,kmeans,aic,0.896807720861173,0.8204315278197664,24.77990596387033,,,0.7453600593912398,0.6481247765954522,61.14753773818362,0.9510022271714922,0.7453600593912398,0.0,10.0,"throughput_2,buffer_size_3,avg_p_latency_1,buffer_size_2,python_gc_objects_collected_total_7,data_quality_2,buffer_size_1,process_virtual_memory_bytes_2,throughput_3,throughput_1",10.0,trimmed,0.8005039819981903,0.24284040194470435,17.363046804908663,1274.0,73.0,saved_dbn_models_top5_20260313_192652_seed783122_run20260505_154142/rank5_dbn_throughput_3_K8_markov_kmeans_aic_bins2.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260505_154142/rank5_dbn_throughput_3_K8_markov_kmeans_aic_bins2_edges.csv,False,30,,0.5953971789161099,0.8953229398663697,0.896807720861173,66.09861420440487,25.026540460282114,24.77990596387033
throughput_3,8,3.0,markov,kmeans,aic,0.807720861172977,0.7327052670183946,31.847552958198015,,,0.44988864142538976,0.39978250708020563,99.84776367013497,0.9265033407572383,0.44988864142538976,0.0,9.0,"buffer_size_3,buffer_size_2,buffer_size_1,throughput_2,scrape_duration_seconds_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,throughput_3",6.0,padded,0.8060500009451061,0.24633572704624385,11.662456733058207,1155.0,192.0,,,False,30,,0.5515961395694136,0.7631774313288789,0.807720861172977,60.28825628796657,34.80999752284341,31.847552958198015
throughput_3,8,4.0,markov,kmeans,aic,0.8203414996288048,0.5201904217653966,26.43367756949197,,,0.44766146993318484,0.3743557012840606,94.73243681950947,0.9161098737936154,0.44766146993318484,0.0,9.0,"buffer_size_3,data_quality_1,throughput_2,scrape_duration_seconds_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,0.8679495009128004,0.294985985965468,10.306022092001513,1163.0,184.0,,,False,30,,0.21232368225686712,0.6280623608017817,0.8203414996288048,93.99128446101577,50.91049715108985,26.43367756949197
throughput_3,8,5.0,markov,kmeans,aic,0.6711210096510765,0.5373248084080189,54.65262683798711,,,0.2858203414996288,0.2754892903296764,107.99846471377408,0.8804751299183371,0.2858203414996288,0.0,9.0,"buffer_size_3,scrape_duration_seconds_2,throughput_2,scrape_duration_seconds_3,avg_p_latency_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,throughput_3",5.0,padded,1.1437700970564038,0.4004769240273163,9.889903314993717,976.0,371.0,,,False,30,,0.40757238307349664,0.7297698589458055,0.6711210096510765,65.75865300259723,31.48242423219887,54.65262683798711
throughput_3,8,6.0,markov,kmeans,aic,0.5657015590200446,0.381498411038771,43.94560689158866,,,0.25092798812175204,0.21759451730869697,117.70653090533958,0.8775055679287305,0.25092798812175204,0.0,9.0,"buffer_size_3,scrape_duration_seconds_2,throughput_2,scrape_duration_seconds_3,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",4.0,padded,0.5165191040141508,0.3416777580277994,8.884224632987753,933.0,414.0,,,False,30,,0.4194506310319228,0.4521158129175947,0.5657015590200446,64.55108320431108,67.45957643552438,43.94560689158866
throughput_3,8,8.0,markov,kmeans,aic,0.7104677060133631,0.6049885171584383,42.65658845062611,,,0.25092798812175204,0.2048649605433199,114.85640908517944,0.8678544914625093,0.25092798812175204,0.0,9.0,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",2.0,padded,0.48583496001083404,0.2170513980090618,7.725039490032941,1077.0,270.0,,,False,30,,0.2256867112100965,0.7193763919821826,0.7104677060133631,82.42837192779453,25.92667695692663,42.65658845062611
throughput_3,8,,markov,dbscan,bic,0.25686711210096513,0.12278524007014083,95.53430693948681,,,0.09502598366740905,0.04152576612596704,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,9.0,"data_quality_3,avg_p_latency_1,buffer_size_3,buffer_size_2,data_quality_1,throughput_2,cores_1,throughput_1,throughput_3",7.0,padded,0.39770503295585513,0.3015686699654907,12.667383334017359,503.0,844.0,,,False,30,,0.017817371937639197,0.15219005196733482,0.25686711210096513,115.41375048269961,90.95039278012153,95.53430693948681
throughput_3,8,,markov,dbscan,aic,0.32219747587230885,0.17126977544477548,43.424636508825905,,,0.09502598366740905,0.04152576612596704,104.42724471089282,0.5419450631031922,0.09502598366740905,9.0,7.0,"data_quality_3,buffer_size_3,data_quality_1,throughput_2,cores_1,throughput_1,throughput_3",5.0,padded,0.5084646800532937,0.39014948799740523,17.334464606945403,586.0,761.0,,,False,30,,0.214550853749072,0.34446919079435784,0.32219747587230885,46.13491087449576,55.453574844588076,43.424636508825905
throughput_3,8,2.0,mrmr,classic_uniform,bic,0.9584261321455085,0.9020277885224527,9.98327146745855,,,0.8351893095768375,0.7440674750474306,39.576540460282104,0.9628804751299184,0.8351893095768375,0.0,9.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,throughput_3",,,0.5024654630105942,0.14194922801107168,14.502918511047028,1313.0,34.0,saved_dbn_models_top5_20260313_192652_seed783122_run20260505_154142/rank1_dbn_throughput_3_K8_mrmr_classic_uniform_bic_bins2.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260505_154142/rank1_dbn_throughput_3_K8_mrmr_classic_uniform_bic_bins2_edges.csv,False,30,,0.6503340757238307,0.9569413511507052,0.9584261321455085,57.12375649591685,10.294605295718883,9.98327146745855
