target,K,n_bins,fs,disc,score,accuracy,f1,log_loss,persistence_accuracy,persistence_f1,ar_dbn_accuracy,ar_dbn_f1,ar_dbn_log_loss,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,8,4.0,pca,classic_uniform,aic,0.3771343726800297,0.23899040197585864,1.2521064748380175,0.8960653303637713,0.8739650400990078,0.4669636228656273,0.1591599190283401,1.1536480874518913,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.9030024569947273,0.17431037011556327,1.5801876930054277,1244.0,103.0,,,False,30,,,,0.3771343726800297,,,0.23899040197585864,,,1.2521064748380175
throughput_3,8,5.0,pca,classic_uniform,aic,0.4446919079435783,0.13292408736902256,1.3810797884072719,0.8975501113585747,0.8654618233401017,0.4446919079435783,0.12312435765673176,1.3522208052283375,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.5049705349374563,0.28732599690556526,2.439425088930875,1160.0,187.0,,,False,30,,,,0.4446919079435783,,,0.13292408736902256,,,1.3810797884072719
throughput_3,8,6.0,pca,classic_uniform,aic,0.2583518930957684,0.10969893848217412,1.5664734524899955,0.8485523385300668,0.7909169132399255,0.2969561989606533,0.0763213127265789,1.5309676985598495,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5354051659815013,0.24760323390364647,1.3717518339399248,1185.0,162.0,,,False,30,,,,0.2583518930957684,,,0.10969893848217412,,,1.5664734524899955
throughput_3,8,8.0,pca,classic_uniform,aic,0.23904974016332592,0.09356438665306865,2.199534759465497,0.8418708240534521,0.7728057606295672,0.25315515961395696,0.050503554502369666,1.8518613254826721,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.7699989080429077,0.2210507809650153,1.5627538729459047,1083.0,264.0,,,False,30,,,,0.23904974016332592,,,0.09356438665306865,,,2.199534759465497
throughput_3,8,2.0,pca,classic_quantile,bic,0.5478841870824054,0.545478320372561,0.6989715019724738,0.9547141796585004,0.9540158032026138,0.43875278396436523,0.30495356037151705,0.6931471805599454,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.48970289598219097,0.1631047569680959,1.1527432380244136,1282.0,65.0,,,False,30,,,,0.5478841870824054,,,0.545478320372561,,,0.6989715019724738
throughput_3,8,3.0,pca,classic_quantile,bic,0.3214550853749072,0.3121675697487179,1.1929504406080895,0.9034892353377877,0.9005309788404275,0.3838158871566444,0.18490701001430618,1.0984642534211584,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.9873219630680978,0.2033646539784968,1.7446839229669422,1161.0,186.0,,,False,30,,,,0.3214550853749072,,,0.3121675697487179,,,1.1929504406080895
throughput_3,8,4.0,pca,classic_quantile,bic,0.2828507795100223,0.26835748990201647,1.6439971005599465,0.9079435783221975,0.9076842108441509,0.12694877505567928,0.05632411067193676,1.3863672939628553,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5980798399541527,0.23841572599485517,1.3928048140369356,1099.0,248.0,,,False,30,,,,0.2828507795100223,,,0.26835748990201647,,,1.6439971005599465
throughput_3,8,5.0,pca,classic_quantile,bic,0.1989606533036377,0.17523509844050686,1.7135841145070372,0.8626577579806979,0.845499961543088,0.14996288047512993,0.052162685603615234,1.609291431485734,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.7790915570221841,0.25176556897349656,1.683746332069859,995.0,352.0,,,False,30,,,,0.1989606533036377,,,0.17523509844050686,,,1.7135841145070372
throughput_3,8,6.0,pca,classic_quantile,bic,0.19227913882702302,0.15517838867785624,1.8022294237288472,0.8596881959910914,0.8657998013014473,0.19970304380103934,0.05548679867986799,1.791779820993521,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.5226563308387995,0.4107370020356029,1.745715490076691,929.0,418.0,,,False,30,,,,0.19227913882702302,,,0.15517838867785624,,,1.8022294237288472
throughput_3,8,8.0,pca,classic_quantile,bic,0.12323682256867112,0.09854393034439804,2.134791061386189,0.8433556050482554,0.8394013362382622,0.15293244246473645,0.03316162266580811,2.0784188456894834,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6399256179574877,0.32703944901004434,1.717702419962734,865.0,482.0,,,False,30,,,,0.12323682256867112,,,0.09854393034439804,,,2.134791061386189
throughput_3,8,2.0,pca,classic_quantile,aic,0.4795842613214551,0.47054529102018405,0.7299744313699863,0.9547141796585004,0.9540158032026138,0.43875278396436523,0.30495356037151705,0.6931471805599454,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6684443370904773,0.1711617459077388,1.3560413541272283,1282.0,65.0,,,False,30,,,,0.4795842613214551,,,0.47054529102018405,,,0.7299744313699863
throughput_3,8,3.0,pca,classic_quantile,aic,0.3570898292501856,0.3342960238410277,1.2201542282651239,0.9034892353377877,0.9005309788404275,0.3838158871566444,0.18490701001430618,1.0984642534211584,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.0813111700117588,0.34000495891086757,2.024561356054619,1161.0,186.0,,,False,30,,,,0.3570898292501856,,,0.3342960238410277,,,1.2201542282651239
throughput_3,8,4.0,pca,classic_quantile,aic,0.28507795100222716,0.26316664342268914,1.6369669726879275,0.9079435783221975,0.9076842108441509,0.12694877505567928,0.05632411067193676,1.3863672939628553,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,4.919665094930679,0.23471763217821717,5.776978554902598,1099.0,248.0,,,False,30,,,,0.28507795100222716,,,0.26316664342268914,,,1.6369669726879275
throughput_3,8,5.0,pca,classic_quantile,aic,0.16629547141796586,0.15832350849767515,1.926175953144968,0.8626577579806979,0.845499961543088,0.14996288047512993,0.052162685603615234,1.609291431485734,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,3.811235446948558,0.2891046639997512,4.79669795720838,995.0,352.0,,,False,30,,,,0.16629547141796586,,,0.15832350849767515,,,1.926175953144968
throughput_3,8,6.0,pca,classic_quantile,aic,0.14625092798812175,0.13412580767279317,3.360570193967681,0.8596881959910914,0.8657998013014473,0.19970304380103934,0.05548679867986799,1.791779820993521,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,3.921384904999286,0.28611063095740974,4.892056603915989,929.0,418.0,,,False,30,,,,0.14625092798812175,,,0.13412580767279317,,,3.360570193967681
throughput_3,8,8.0,pca,classic_quantile,aic,0.1276911655530809,0.12759282866324778,3.2413881735083243,0.8433556050482554,0.8394013362382622,0.15293244246473645,0.03316162266580811,2.0784188456894834,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.8416698079090565,0.2714577380102128,1.8013463579118252,865.0,482.0,,,False,30,,,,0.1276911655530809,,,0.12759282866324778,,,3.2413881735083243
throughput_3,8,2.0,pca,kmeans,bic,0.7141796585003712,0.4191422801517458,0.6571704850724633,0.9510022271714922,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.576794849183462,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.50551658985205,0.15912684216164052,1.2216746842022985,1300.0,47.0,,,False,30,,,,0.7141796585003712,,,0.4191422801517458,,,0.6571704850724633
throughput_3,8,3.0,pca,kmeans,bic,0.42538975501113585,0.20622443046925246,1.0341114858655407,0.9265033407572383,0.914153959306475,0.44988864142538976,0.20686123911930365,1.0219530437677082,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.545353977009654,0.24815262807533145,1.5097086990717798,1214.0,133.0,,,False,30,,,,0.42538975501113585,,,0.20622443046925246,,,1.0341114858655407
throughput_3,8,4.0,pca,kmeans,bic,0.44766146993318484,0.15461538461538463,1.1357929103258266,0.9161098737936154,0.8821964285150317,0.44766146993318484,0.15461538461538463,1.1702782189966097,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4802877940237522,0.19533101306296885,1.3048719060607255,1147.0,200.0,,,False,30,,,,0.44766146993318484,,,0.15461538461538463,,,1.1357929103258266
throughput_3,8,5.0,pca,kmeans,bic,0.24350408314773572,0.10009020979081548,1.456391624678042,0.8804751299183371,0.859177735613644,0.2858203414996288,0.08891454965357967,1.4693691557465314,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4434302500449121,0.28406480117700994,1.4782679961062968,1091.0,256.0,,,False,30,,,,0.24350408314773572,,,0.10009020979081548,,,1.456391624678042
throughput_3,8,6.0,pca,kmeans,bic,0.24424647364513735,0.07923684029226481,1.7426897278938136,0.8775055679287305,0.8620114727198374,0.25092798812175204,0.06686449060336301,1.7243623104753445,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4818536110688001,0.29007962183095515,1.4814450701233,1080.0,267.0,,,False,30,,,,0.24424647364513735,,,0.07923684029226481,,,1.7426897278938136
throughput_3,8,8.0,pca,kmeans,bic,0.24276169265033407,0.04904019196160768,1.9026035487981452,0.8678544914625093,0.8317576395241347,0.25092798812175204,0.050148367952522255,1.8923113175606419,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.4128395258449018,0.23347783205099404,1.3101326518226415,1036.0,311.0,,,False,30,,,,0.24276169265033407,,,0.04904019196160768,,,1.9026035487981452
throughput_3,8,2.0,pca,kmeans,aic,0.7141796585003712,0.4191422801517458,0.6207893820303088,0.9510022271714922,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.576794849183462,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,0.6384410911705345,0.15488209412433207,1.342390842968598,1300.0,47.0,,,False,30,,,,0.7141796585003712,,,0.4191422801517458,,,0.6207893820303088
throughput_3,8,3.0,pca,kmeans,aic,0.4446919079435783,0.2293021851933689,0.9907553970453761,0.9265033407572383,0.914153959306475,0.44988864142538976,0.20686123911930365,1.0219530437677082,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.1813034010119736,0.187810183968395,1.9926949040964246,1214.0,133.0,,,False,30,,,,0.4446919079435783,,,0.2293021851933689,,,0.9907553970453761
throughput_3,8,4.0,pca,kmeans,aic,0.40311804008908686,0.23569654820664032,1.2619079901855141,0.9161098737936154,0.8821964285150317,0.44766146993318484,0.15461538461538463,1.1702782189966097,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,2.449340843129903,0.2211430559400469,3.2907799219246954,1147.0,200.0,,,False,30,,,,0.40311804008908686,,,0.23569654820664032,,,1.2619079901855141
throughput_3,8,5.0,pca,kmeans,aic,0.2657757980697847,0.15276777004230185,2.0606662230353487,0.8804751299183371,0.859177735613644,0.2858203414996288,0.08891454965357967,1.4693691557465314,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.058307867962867,0.25953237107023597,1.9749903650954366,1091.0,256.0,,,False,30,,,,0.2657757980697847,,,0.15276777004230185,,,2.0606662230353487
throughput_3,8,6.0,pca,kmeans,aic,0.2709725315515961,0.163281295706532,2.035878664713385,0.8775055679287305,0.8620114727198374,0.25092798812175204,0.06686449060336301,1.7243623104753445,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,2.730463937157765,0.23772752494551241,3.657282708911225,1080.0,267.0,,,False,30,,,,0.2709725315515961,,,0.163281295706532,,,2.035878664713385
throughput_3,8,8.0,pca,kmeans,aic,0.20861172976985895,0.06893972391133357,1.984975086587315,0.8678544914625093,0.8317576395241347,0.25092798812175204,0.050148367952522255,1.8923113175606419,9.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,throughput_3",,,1.0029097551014274,0.3437080360017717,2.1421507610939443,1036.0,311.0,,,False,30,,,,0.20861172976985895,,,0.06893972391133357,,,1.984975086587315
throughput_3,8,,pca,dbscan,bic,,,,,,,,,,,,,,,0.09709392604418099,,,,,False,30,The node throughput_3_t1 is not in the digraph.,,,,,,,,,
throughput_3,8,,pca,dbscan,aic,,,,,,,,,,,,,,,0.0974278929643333,,,,,False,30,The node throughput_3_t1 is not in the digraph.,,,,,,,,,
throughput_3,12,2.0,markov,classic_uniform,bic,0.9584261321455085,0.9247642149274691,0.2360313251703155,0.9628804751299184,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.4509221326960408,13.0,"buffer_size_3,cores_1,data_quality_3,data_quality_1,avg_p_latency_1,buffer_size_2,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,python_gc_collections_total_4,throughput_3",7.0,padded,1.0364612231496722,0.3560957738664001,12.858069276902825,1315.0,32.0,saved_dbn_models_top5_20260313_192652_seed783122_run20260508_130018/rank3_dbn_throughput_3_K12_markov_classic_uniform_bic_bins2.pkl,saved_dbn_models_top5_20260313_192652_seed783122_run20260508_130018/rank3_dbn_throughput_3_K12_markov_classic_uniform_bic_bins2_edges.csv,False,30,,0.5337787676317743,0.8329621380846325,0.9584261321455085,0.467570166869757,0.45443499392466585,0.9247642149274691,0.6258472630103619,0.27618695626985573,0.2360313251703155
throughput_3,12,3.0,markov,classic_uniform,bic,0.8849294729027468,0.8143675438842904,0.39081036597268415,0.9198218262806236,0.8667046576671411,0.6993318485523385,0.2743556138051551,0.8011727464217471,13.0,"buffer_size_3,throughput_2,data_quality_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,throughput_3",3.0,padded,0.8511727261357009,0.27245111390948296,10.213862103875726,1267.0,80.0,,,False,30,,0.4268745360059391,0.8530066815144766,0.8849294729027468,0.4085354735231779,0.7546804614264794,0.8143675438842904,1.4259496618847776,0.5141635507249743,0.39081036597268415
throughput_3,12,4.0,markov,classic_uniform,bic,0.8188567186340014,0.8079459776344632,0.59875707605962,0.8960653303637713,0.8739650400990078,0.4669636228656273,0.1591599190283401,1.1536480874518913,13.0,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,throughput_3",4.0,padded,0.885849546873942,0.29810432787053287,9.414974683895707,1200.0,147.0,,,False,30,,0.42761692650334077,0.7357089829250185,0.8188567186340014,0.40300505519762175,0.7321575358899327,0.8079459776344632,1.6207750030925718,0.6256810704680663,0.59875707605962
throughput_3,12,5.0,markov,classic_uniform,bic,0.623608017817372,0.47965406359285084,1.019679707819707,0.8975501113585747,0.8654618233401017,0.4446919079435783,0.12312435765673176,1.3522208052283375,13.0,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,throughput_3",4.0,padded,0.7793871050234884,0.3144511179998517,8.486786047928035,1159.0,188.0,,,False,30,,0.38752783964365256,0.5300668151447662,0.623608017817372,0.3782247784292692,0.41781735700618017,0.47965406359285084,2.0441455287378325,1.195028935033631,1.019679707819707
throughput_3,12,6.0,markov,classic_uniform,bic,0.7921306607275427,0.7380670443260439,0.6695135335963273,0.8485523385300668,0.7909169132399255,0.2969561989606533,0.0763213127265789,1.5309676985598495,13.0,"data_quality_3,throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,throughput_3",2.0,padded,0.8059910358861089,0.3203010759316385,7.962507650954649,1088.0,259.0,,,False,30,,0.2806236080178174,0.6718634001484781,0.7921306607275427,0.24631165736170002,0.5375380897405764,0.7380670443260439,2.2567784878455805,0.8811004274368008,0.6695135335963273
throughput_3,12,8.0,markov,classic_uniform,bic,0.7520415738678545,0.7089719771915861,0.9693753115948747,0.8418708240534521,0.7728057606295672,0.25315515961395696,0.050503554502369666,1.8518613254826721,13.0,"throughput_2,throughput_1,buffer_size_3,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,python_gc_objects_collected_total_6,throughput_3",1.0,padded,0.8063290838617831,0.3704422099981457,7.544242562027648,1043.0,304.0,,,False,30,,0.2858203414996288,0.5694135115070527,0.7520415738678545,0.24103321982602482,0.4237556331455571,0.7089719771915861,2.5771789608229034,1.1893566228837744,0.9693753115948747
throughput_3,12,2.0,markov,classic_uniform,aic,0.8351893095768375,0.4550970873786408,0.3266020834510752,0.9628804751299184,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.4509221326960408,13.0,"cores_1,data_quality_1,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,throughput_3",5.0,padded,1.2198794761206955,0.2617915510199964,18.22230768809095,1320.0,27.0,,,False,30,,0.5827765404602822,0.8337045285820341,0.8351893095768375,0.48414297084541746,0.4546558704453441,0.4550970873786408,0.7709822985873238,0.38521001017916323,0.3266020834510752
throughput_3,12,3.0,markov,classic_uniform,aic,0.8671121009651076,0.8023536581291695,0.49837988740171746,0.9198218262806236,0.8667046576671411,0.6993318485523385,0.2743556138051551,0.8011727464217471,13.0,"cores_1,process_resident_memory_bytes_3,data_quality_2,buffer_size_3,throughput_2,cores_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,throughput_3",6.0,padded,1.7194773361552507,0.3063179920427501,12.905738185858354,1237.0,110.0,,,False,30,,0.520415738678545,0.8641425389755011,0.8671121009651076,0.49766812772700586,0.7833899078931572,0.8023536581291695,1.0330935520273665,0.5380446306238886,0.49837988740171746
throughput_3,12,4.0,markov,classic_uniform,aic,0.629547141796585,0.5464700880687298,1.0427386175014395,0.8960653303637713,0.8739650400990078,0.4669636228656273,0.1591599190283401,1.1536480874518913,13.0,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,cores_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,throughput_3",5.0,padded,1.403946127044037,0.39530139905400574,11.883102876134217,1184.0,163.0,,,False,30,,0.214550853749072,0.5619896065330364,0.629547141796585,0.15232946322048152,0.3708454533513838,0.5464700880687298,1.5132300383690713,1.1443823499394927,1.0427386175014395
throughput_3,12,5.0,markov,classic_uniform,aic,0.8344469190794358,0.7998282060223774,0.553717947378977,0.8975501113585747,0.8654618233401017,0.4446919079435783,0.12312435765673176,1.3522208052283375,13.0,"scrape_duration_seconds_3,cores_3,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,throughput_3",5.0,padded,1.5554231288842857,0.3240185228642076,10.347395193995908,1143.0,204.0,,,False,30,,0.37787676317743135,0.6525612472160356,0.8344469190794358,0.3642378134042979,0.5909968492365756,0.7998282060223774,2.16130961064955,1.0060388029230336,0.553717947378977
throughput_3,12,6.0,markov,classic_uniform,aic,0.7164068299925761,0.6897937404549775,0.9866778854104752,0.8485523385300668,0.7909169132399255,0.2969561989606533,0.0763213127265789,1.5309676985598493,13.0,"scrape_duration_seconds_3,data_quality_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,throughput_3",4.0,padded,1.2057020699139684,0.3949737879447639,10.04573164600879,1095.0,252.0,,,False,30,,0.29547141796585,0.7193763919821826,0.7164068299925761,0.2238890626654321,0.6804276776858952,0.6897937404549775,1.965724564971127,0.9594496094794434,0.9866778854104752
throughput_3,12,8.0,markov,classic_uniform,aic,0.7305122494432071,0.702313802257414,1.033819623107769,0.8418708240534521,0.7728057606295672,0.25315515961395696,0.050503554502369666,1.8518613254826721,13.0,"scrape_duration_seconds_3,avg_p_latency_3,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,throughput_3",4.0,padded,1.2314313191454858,0.3911674381233752,9.28645285894163,1015.0,332.0,,,False,30,,0.3578322197475872,0.5426874536005939,0.7305122494432071,0.28261047486742463,0.4703775671503246,0.702313802257414,2.3838443740314483,1.4106634207623303,1.033819623107769
throughput_3,12,2.0,markov,classic_quantile,bic,0.8106904231625836,0.7948771388799145,0.5066937718706722,0.9547141796585004,0.9540158032026138,0.43875278396436523,0.30495356037151705,0.6931471805599454,13.0,"scrape_duration_seconds_3,scrape_duration_seconds_2,cores_3,data_quality_1,avg_p_latency_2,buffer_size_3,throughput_2,cores_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,throughput_3",8.0,padded,1.2272677419241518,0.4380307821556926,12.945404536090791,1187.0,160.0,,,False,30,,0.6540460282108389,0.8173719376391982,0.8106904231625836,0.5535827060610716,0.76518866427057,0.7948771388799145,0.5858740023960716,0.513419913703438,0.5066937718706722
throughput_3,12,3.0,markov,classic_quantile,bic,0.8151447661469933,0.8053899957214874,0.5309962398787449,0.9034892353377877,0.9005309788404275,0.3838158871566444,0.18490701001430618,1.0984642534211584,13.0,"cores_1,cores_3,avg_p_latency_2,buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,throughput_3",5.0,padded,1.0723261390812695,0.3105830680578947,9.948876636102796,1198.0,149.0,,,False,30,,0.6325167037861915,0.8136599851521901,0.8151447661469933,0.45771471116366663,0.7938845635372144,0.8053899957214874,0.8005560015706801,0.4577998423199311,0.5309962398787449
throughput_3,12,4.0,markov,classic_quantile,bic,0.7572383073496659,0.73708735882832,0.7855232071943545,0.9079435783221975,0.9076842108441509,0.12694877505567928,0.05632411067193676,1.3863672939628553,13.0,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,python_gc_objects_collected_total_6,throughput_3",2.0,padded,0.9093859300483018,0.27479199692606926,9.088220725068823,1221.0,126.0,,,False,30,,0.51818856718634,0.7364513734224202,0.7572383073496659,0.3932723940551729,0.6510285689708714,0.73708735882832,1.3706519867549511,0.7187058430775901,0.7855232071943545
throughput_3,12,5.0,markov,classic_quantile,bic,0.7698589458054937,0.733992469727163,0.9115246211647967,0.8626577579806979,0.845499961543088,0.14996288047512993,0.052162685603615234,1.609291431485734,13.0,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,python_gc_objects_collected_total_6,throughput_3",2.0,padded,0.8436186600010842,0.31146508106030524,8.715680183842778,1141.0,206.0,,,False,30,,0.5308092056421678,0.7765404602821084,0.7698589458054937,0.3584077027269294,0.726424546843794,0.733992469727163,1.3397645596213192,0.817424697857219,0.9115246211647967
throughput_3,12,6.0,markov,classic_quantile,bic,0.732739420935412,0.7069870038308936,1.0030110745034058,0.8596881959910914,0.8657998013014473,0.19970304380103934,0.05548679867986799,1.7917798209935214,13.0,"buffer_size_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,python_gc_objects_collected_total_6,throughput_3",2.0,padded,0.7948438730090857,0.31576123903505504,8.716787496814504,1117.0,230.0,,,False,30,,0.4662212323682257,0.7015590200445434,0.732739420935412,0.35057603858081327,0.5877926302316605,0.7069870038308936,1.6555959671284448,0.8608114491907525,1.0030110745034058
throughput_3,12,8.0,markov,classic_quantile,bic,0.7134372680029696,0.6897668900140471,1.159387361614869,0.8433556050482554,0.8394013362382622,0.15293244246473645,0.03316162266580811,2.0784188456894834,13.0,"buffer_size_3,data_quality_3,throughput_2,throughput_1,python_gc_objects_collected_total_1,python_gc_objects_collected_total_2,python_gc_objects_collected_total_3,avg_p_latency_1,python_gc_collections_total_4,python_gc_collections_total_1,python_gc_collections_total_7,python_gc_objects_collected_total_5,throughput_3",3.0,padded,0.8083085019607097,0.3718893239274621,8.961642566137016,1005.0,342.0,,,False,30,,0.41573867854491464,0.540460282108389,0.7134372680029696,0.28958660619226373,0.4288232611765749,0.6897668900140471,1.9169974765661202,1.3972511590419254,1.159387361614869
throughput_3,12,2.0,markov,classic_quantile,aic,0.8530066815144766,0.845706252603323,0.4064052511036885,0.9547141796585004,0.9540158032026138,0.43875278396436523,0.30495356037151705,0.6931471805599454,14.0,"throughput_2,buffer_size_3,python_gc_objects_collected_total_9,buffer_size_2,data_quality_1,avg_p_latency_2,avg_p_latency_3,data_quality_2,buffer_size_1,data_quality_3,scrape_duration_seconds_2,cores_1,throughput_3,throughput_1",15.0,trimmed,1.5996238270308822,0.5624424410052598,21.709970754105598,1202.0,145.0,,,False,30,,0.8366740905716407,0.8930957683741648,0.8530066815144766,0.6352325432541285,0.8737746310227243,0.845706252603323,0.48781513898781825,0.4343057785589627,0.4064052511036885
