metric,labels,timestamp,value
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:24:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:24:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:25:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:25:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:25:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:25:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:26:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:26:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:26:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:26:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:27:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:27:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:27:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:27:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:28:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:28:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:28:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:28:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:29:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:29:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:29:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:29:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:30:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:30:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:30:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:30:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:31:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:31:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:31:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:31:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:32:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:32:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:32:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:32:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:33:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:33:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:33:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:33:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:34:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:34:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:34:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:34:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:35:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:35:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:35:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:35:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:36:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:36:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:36:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:36:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:37:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:37:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:37:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:37:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:38:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:38:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:38:39Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:38:54Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:39:09Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:39:24Z","0"
"up","__name__=up;instance=cadvisor:8080;job=iot_service","2025-11-10T11:39:39Z","0"
