metric,labels,timestamp,value
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:24:39Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:24:54Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:25:09Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:25:24Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:25:39Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:25:54Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:26:09Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:26:24Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:26:39Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:26:54Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:27:09Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:27:24Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:27:39Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:27:54Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:28:09Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:28:24Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:28:39Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:28:54Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:29:09Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:29:24Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:29:39Z","552"
"data_quality","__name__=data_quality;container_id=elastic-workbench-linked-service-1;instance=linked-service-1:8000;job=iot_service;metric_id=data_quality;service_type=elastic-workbench-linked-service","2025-11-10T11:29:54Z","552"
