metric,labels,timestamp,value
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:16:09Z","988"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:16:24Z","1118"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:16:39Z","1285"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:16:54Z","1481"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:17:09Z","1711"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:17:24Z","1963"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:17:39Z","2269"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:17:54Z","2622"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:18:09Z","3025"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:18:24Z","3480"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:18:39Z","3999"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:18:54Z","4590"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:19:09Z","5218"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:19:24Z","5976"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:19:39Z","6859"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:19:54Z","7789"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:20:09Z","8753"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:20:24Z","10070"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:20:39Z","11319"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:20:54Z","12699"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:21:09Z","14138"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:21:24Z","15922"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:21:39Z","17576"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:21:54Z","19275"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:22:09Z","20904"
"buffer_size","__name__=buffer_size;container_id=elastic-workbench-linked-service-3;instance=linked-service-3:8000;job=iot_service;metric_id=buffer;service_type=elastic-workbench-linked-service","2025-10-31T10:22:24Z","22669"
