metric,labels,timestamp,value
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:16:09Z","849895424"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:16:24Z","850251776"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:16:39Z","850735104"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:16:54Z","851165184"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:17:09Z","851587072"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:17:24Z","851914752"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:17:39Z","852299776"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:17:54Z","852660224"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:18:09Z","852983808"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:18:24Z","853372928"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:18:39Z","853704704"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:18:54Z","854073344"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:19:09Z","854401024"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:19:24Z","854786048"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:19:39Z","855240704"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:19:54Z","855695360"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:20:09Z","856027136"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:20:24Z","856387584"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:20:39Z","856936448"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:20:54Z","857280512"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:21:09Z","857751552"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:21:24Z","858140672"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:21:39Z","858501120"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:21:54Z","858845184"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:22:09Z","859185152"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:22:24Z","859783168"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:22:39Z","860127232"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:22:54Z","860471296"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:23:09Z","860827648"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:23:24Z","861278208"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:23:39Z","861630464"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:23:54Z","861982720"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:24:09Z","862478336"
"container_memory_cache","__name__=container_memory_cache;id=/;instance=cadvisor:8080;job=iot_service","2025-10-31T10:24:24Z","862973952"
