metric,labels,timestamp,value
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:19:54Z","30188.55563517249"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:20:09Z","31533.508586255168"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:20:24Z","32205.91170296962"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:20:39Z","32286.823920185023"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:20:54Z","32207.019958706125"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:21:09Z","30315.106454883404"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:21:24Z","35753.90018234619"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:21:39Z","29656.38256188351"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:21:54Z","35342.257387923535"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:22:09Z","35884.945005378024"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:22:24Z","36255.87100094348"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:22:39Z","36274.875119781005"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:22:54Z","36654.03996524761"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:23:09Z","36936.621153454245"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:23:24Z","40936.01289344895"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:23:39Z","41732.3600973236"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:23:54Z","41843.27999450587"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:24:09Z","40848.59474161378"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:24:24Z","36228.45146524874"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:24:39Z","35093.459900886446"
"container_blkio_device_usage_total","device=/dev/vda;id=/;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Write","2025-10-31T10:24:54Z","35398.129513436725"
