variable,variable_state,prob,container_fs_inodes_free_t,container_cpu_cfs_throttled_periods_total_t,container_cpu_cfs_periods_total_t,container_cpu_system_seconds_total_t,data_quality_t,container_last_seen_t,container_cpu_cfs_throttled_seconds_total_t,cores_t,container_cpu_usage_seconds_total_t,container_cpu_user_seconds_total_t,container_memory_rss_t,container_memory_failures_total_t,container_fs_reads_bytes_total_t,container_fs_usage_bytes_t,python_gc_collections_total_t,container_memory_cache_t,container_spec_cpu_quota_t,container_memory_mapped_file_t,container_memory_usage_bytes_t,container_memory_max_usage_bytes_t,throughput_t,container_fs_reads_bytes_total_t1,container_memory_working_set_bytes_t1,data_quality_t1
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_0,0.19999999999999998,,,,,data_quality_t_4,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_1,0.19999999999999998,,,,,data_quality_t_4,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_2,0.19999999999999998,,,,,data_quality_t_4,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_3,0.19999999999999998,,,,,data_quality_t_4,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_4,0.19999999999999998,,,,,data_quality_t_4,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_0,0.0019323671497584545,,,,,data_quality_t_4,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_1,0.0019323671497584545,,,,,data_quality_t_4,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_2,0.9922705314009663,,,,,data_quality_t_4,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_3,0.0019323671497584545,,,,,data_quality_t_4,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_4,0.0019323671497584545,,,,,data_quality_t_4,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_0,0.0011363636363636363,,,,,data_quality_t_4,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_1,0.0011363636363636363,,,,,data_quality_t_4,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_2,0.07215909090909091,,,,,data_quality_t_4,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_3,0.6545454545454544,,,,,data_quality_t_4,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_4,0.27102272727272725,,,,,data_quality_t_4,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_0,0.0011363636363636365,,,,,data_quality_t_4,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_1,0.0011363636363636365,,,,,data_quality_t_4,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_2,0.0011363636363636365,,,,,data_quality_t_4,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_3,0.0011363636363636365,,,,,data_quality_t_4,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_4,0.9954545454545456,,,,,data_quality_t_4,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_0,0.001169590643274854,,,,,data_quality_t_4,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_1,0.001169590643274854,,,,,data_quality_t_4,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_2,0.001169590643274854,,,,,data_quality_t_4,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_3,0.001169590643274854,,,,,data_quality_t_4,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t,container_cpu_cfs_throttled_seconds_total_t_4,0.9953216374269007,,,,,data_quality_t_4,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_0,0.977560975609756,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_1,0.016585365853658534,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_2,0.0019512195121951217,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_3,0.0019512195121951217,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_4,0.0019512195121951217,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_0,0.008056872037914694,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_1,0.9725118483412324,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_2,0.017535545023696687,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_3,0.0009478672985781994,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_4,0.0009478672985781994,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_0,0.001895734597156398,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_1,0.030331753554502367,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_2,0.9213270142180093,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_3,0.04454976303317535,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_4,0.001895734597156398,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_0,0.0015209125475285172,,,,,,,container_cpu_cfs_throttled_seconds_total_t_3,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_1,0.0015209125475285172,,,,,,,container_cpu_cfs_throttled_seconds_total_t_3,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_2,0.03193916349809886,,,,,,,container_cpu_cfs_throttled_seconds_total_t_3,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_3,0.955893536121673,,,,,,,container_cpu_cfs_throttled_seconds_total_t_3,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_4,0.009125475285171103,,,,,,,container_cpu_cfs_throttled_seconds_total_t_3,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_0,0.002515723270440252,,,,,,,container_cpu_cfs_throttled_seconds_total_t_4,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_1,0.002515723270440252,,,,,,,container_cpu_cfs_throttled_seconds_total_t_4,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_2,0.002515723270440252,,,,,,,container_cpu_cfs_throttled_seconds_total_t_4,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_3,0.00880503144654088,,,,,,,container_cpu_cfs_throttled_seconds_total_t_4,,,,,,,,,,,,,,,,,
container_cpu_cfs_throttled_seconds_total_t1,container_cpu_cfs_throttled_seconds_total_t1_4,0.9836477987421384,,,,,,,container_cpu_cfs_throttled_seconds_total_t_4,,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.01899441340782123,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.00223463687150838,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.5888268156424581,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.38770949720670395,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.00223463687150838,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.0016736401673640169,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.014225941422594144,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.25271966527196654,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.2778242677824268,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.4535564853556486,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.002030456852791878,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.002030456852791878,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.002030456852791878,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.047715736040609136,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.9461928934010152,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_0,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.010053475935828877,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.20577540106951872,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.4528342245989304,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.3116577540106952,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.01967914438502674,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.0033613445378151263,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.0033613445378151263,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.0033613445378151263,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.7848739495798319,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.20504201680672268,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.001886792452830189,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.001886792452830189,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.016037735849056607,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.6811320754716982,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.29905660377358495,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_1,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.003278688524590164,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.003278688524590164,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.22459016393442624,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.7655737704918033,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.003278688524590164,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.0014869888475836429,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.012639405204460963,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.982899628252788,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.0014869888475836429,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.0014869888475836429,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.001652892561983471,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.001652892561983471,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.5595041322314049,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.4355371900826446,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.001652892561983471,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_2,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.05,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.05,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.05,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.8,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.05,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.00062402496099844,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.13166926677067084,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.866458658346334,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.00062402496099844,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.00062402496099844,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.002857142857142857,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.002857142857142857,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.9885714285714287,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.002857142857142857,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.002857142857142857,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_3,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_0,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.2,,,,,,,container_cpu_cfs_throttled_seconds_total_t_1,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_0,0.0008456659619450316,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_1,0.0008456659619450316,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_2,0.07061310782241013,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_3,0.5653276955602536,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_user_seconds_total_t,container_cpu_user_seconds_total_t_4,0.36236786469344606,,,,,,,container_cpu_cfs_throttled_seconds_total_t_2,cores_t_4,,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_0,0.7999999999999998,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_1,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_2,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_3,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_4,0.04999999999999999,,,,,,,,,container_cpu_usage_seconds_total_t_0,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_0,0.021768707482993206,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_1,0.9707482993197282,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_2,0.004761904761904763,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_3,0.0013605442176870754,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_4,0.0013605442176870754,,,,,,,,,container_cpu_usage_seconds_total_t_1,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_0,0.0007130124777183603,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_1,0.6620320855614974,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_2,0.3358288770053477,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_3,0.0007130124777183603,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_4,0.0007130124777183603,,,,,,,,,container_cpu_usage_seconds_total_t_2,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_0,0.0014545454545454547,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
container_cpu_system_seconds_total_t,container_cpu_system_seconds_total_t_1,0.07781818181818181,,,,,,,,,container_cpu_usage_seconds_total_t_3,,,,,,,,,,,,,,,
